COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,INVOICE_REF,INVOICE_DT,INVOICE_CATEGORY,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,INVOICE_TYPE,LINKED_INVOICE,NUM_LINE,NOTE,GROSS_AMT_USD,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT_INR,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,MODIFY_BY,MODIFY_DT,OTHER_INV_STR,AMT_WORD,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,TCS_TDS,TDS_AMT,TDS_STRUCT_CD,TDS_EFF_DT,TCS_AMT,TCS_STRUCT_CD,TCS_EFF_DT,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SAP_EXCHNG_RATE,TCS_CERT_FLAG,ALLOC_QTY,SUB_INV_TYPE
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109007220,UPG2A24109007220,15/08/2024 00:00:00,S,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,IC,null,1,Due to system issue- Party generated invoice submitted ,null,null,null,null,1,4014.95,IGST 12%,null,null,4497,null,null,null,null,Y,6,20/08/2024 00:00:00,Y,6,20/08/2024 00:00:00,A,46,21/08/2024 00:00:00,219,19/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,19/08/2024 00:00:00,TDS,80.3,62,01/04/2023 00:00:00,null,null,null,Y,201,22/08/2024 00:00:00,null,null,191.006,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109007221,UPG2A24109007221,15/08/2024 00:00:00,S,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,IC,null,2,Due to system issue- Party generated invoice submitted,null,null,null,null,1,34884.86,IGST 12%,null,null,39071,null,null,null,null,Y,6,20/08/2024 00:00:00,Y,6,20/08/2024 00:00:00,A,46,21/08/2024 00:00:00,219,19/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,19/08/2024 00:00:00,TDS,697.7,62,01/04/2023 00:00:00,null,null,null,Y,201,22/08/2024 00:00:00,null,null,1659.603,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008171,UPG2A24109008171,31/08/2024 00:00:00,S,2,16/08/2024 00:00:00,31/08/2024 00:00:00,06/09/2024 00:00:00,IC,null,1,Party generated invoice submitted- due to system issue.,null,null,null,null,1,5975.65,IGST 12%,null,null,6693,null,null,null,null,Y,6,03/09/2024 00:00:00,Y,6,03/09/2024 00:00:00,A,46,04/09/2024 00:00:00,219,03/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/09/2024 00:00:00,TDS,119.51,62,01/04/2023 00:00:00,null,null,null,Y,201,04/09/2024 00:00:00,null,null,284.284,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008172,UPG2A24109008172,31/08/2024 00:00:00,S,2,16/08/2024 00:00:00,31/08/2024 00:00:00,06/09/2024 00:00:00,IC,null,2,Paty generated invoice submitted due to system issue. ,null,null,null,null,1,24243.809999999998,IGST 12%,null,null,27153,null,null,null,null,Y,6,03/09/2024 00:00:00,Y,6,03/09/2024 00:00:00,A,46,04/09/2024 00:00:00,219,03/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/09/2024 00:00:00,TDS,484.88,62,01/04/2023 00:00:00,null,null,null,Y,201,04/09/2024 00:00:00,null,null,1153.3690000000001,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008766,UPG2A24109008766,15/09/2024 00:00:00,S,1,01/09/2024 00:00:00,15/09/2024 00:00:00,21/09/2024 00:00:00,IC,null,2,Due to system issue with imbalance calculation- party generated invoice submitted.,null,null,null,null,1,9148.6,IGST 12%,null,null,10246,null,null,null,null,Y,6,18/09/2024 00:00:00,Y,6,18/09/2024 00:00:00,A,46,19/09/2024 00:00:00,219,18/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/09/2024 00:00:00,TDS,182.97,62,01/04/2023 00:00:00,null,null,null,Y,201,20/09/2024 00:00:00,null,null,435.23299999999995,null
Gail,1-1-1601-701S1-0-8-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008767,UPG2A24109008767,15/09/2024 00:00:00,S,1,01/09/2024 00:00:00,15/09/2024 00:00:00,21/09/2024 00:00:00,IC,null,1,Due to system issue in UnAut overrun calculation- party generated invoice submitted.,null,null,null,null,1,3872.54,IGST 12%,null,null,4337,null,null,null,null,Y,6,18/09/2024 00:00:00,Y,6,18/09/2024 00:00:00,A,46,19/09/2024 00:00:00,219,18/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/09/2024 00:00:00,TDS,77.45,62,01/04/2023 00:00:00,null,null,null,Y,201,20/09/2024 00:00:00,null,null,184.231,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013293,UPG2A23109013293,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,4832608.36,IGST 12%,null,null,5412521,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,96652.17,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,241630.418,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013339,UPG2A23109013339,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,9671416.72,IGST 12%,null,null,10831987,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,193428.33,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,241785.42,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013994,UPG2A23109013994,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 16/01/2024 to 31/01/2024,null,null,null,null,1,3302743.9,IGST 12%,null,null,3699073,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,66054.88,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,165137.195,null
Gail,1-1-1601-81L126-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109014033,UPG2A23109014033,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,TC,null,1,pls approve party generated invoice,null,null,null,null,1,6609327.8,IGST 12%,null,null,7402447,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,132186.56,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,165233.2,null
Gail,1-1-1601-82L124-0-1-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109012482,UPG2A23109012482,31/12/2023 00:00:00,S,2,28/12/2023 00:00:00,29/12/2023 00:00:00,05/01/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 28/12/2023 to 29/12/2023,null,null,null,null,1,156200.0,IGST 12%,null,null,174944,null,null,null,null,Y,6,03/01/2024 00:00:00,Y,6,03/01/2024 00:00:00,A,6,04/01/2024 00:00:00,130,03/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,03/01/2024 00:00:00,TDS,3124,62,01/04/2023 00:00:00,null,null,null,Y,201,04/01/2024 00:00:00,null,null,3905.0,null
Gail,1-1-1601-82L126-0-1-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013488,UPG2A23109013488,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,4127764.54,IGST 12%,null,null,4623096,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,82555.29,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,206388.227,null
Gail,1-1-1601-82L126-0-1-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013527,UPG2A23109013527,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,9088570.08,IGST 12%,null,null,10179198,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,181771.4,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,227214.25,null
Gail,1-1-1601-82L126-0-1-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109014409,UPG2A23109014409,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 16/01/2024 to 31/01/2024,null,null,null,null,1,2948900.88,IGST 12%,null,null,3302769,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,58978.02,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,147445.044,null
Gail,1-1-1601-82L126-0-1-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109014520,UPG2A23109014520,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/01/2024 to 31/01/2024,null,null,null,null,1,5776575.72,IGST 12%,null,null,6469765,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,115531.51,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,144414.39,null
Gail,1-1-1601-83L121-0-1-0-3,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007669,UPG2A23109007669,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,IC,null,1,Due to system issue Imbalance qty not calculating and also -ve imb not coming.,null,null,null,null,1,1.26,IGST 12%,null,null,1,null,null,null,null,Y,6,20/09/2023 00:00:00,Y,6,20/09/2023 00:00:00,A,6,20/09/2023 00:00:00,113,20/09/2023 00:00:00,2023-2024,null,null,null,null,O,113,20/09/2023 00:00:00,TDS,.03,62,01/04/2023 00:00:00,null,null,null,Y,128,21/09/2023 00:00:00,null,null,0.032,null
Gail,1-1-1601-84L122-0-1-0-4,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109010075,UPG2A23109010075,31/10/2023 00:00:00,S,2,16/10/2023 00:00:00,31/10/2023 00:00:00,07/11/2023 00:00:00,IC,null,1,pls approve party generated invoice ,null,null,null,null,1,1.19,IGST 12%,null,null,1,null,null,null,null,Y,6,02/11/2023 00:00:00,Y,6,02/11/2023 00:00:00,A,49,03/11/2023 00:00:00,130,02/11/2023 00:00:00,2023-2024,null,null,null,null,O,130,02/11/2023 00:00:00,TDS,.02,62,01/04/2023 00:00:00,null,null,null,Y,128,03/11/2023 00:00:00,null,null,0.03,null
Gail,1-1-1601-85L111-0-1-0-5,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109003934,UPG2A23109003934,26/06/2023 00:00:00,S,2,20/06/2023 00:00:00,26/06/2023 00:00:00,06/07/2023 00:00:00,IC,null,1, SG imbalance qty not matching due to system issue- so PG generated,null,null,null,null,1,1874.5,IGST 12%,null,null,2099,null,null,null,null,Y,153,04/07/2023 00:00:00,Y,153,04/07/2023 00:00:00,A,153,05/07/2023 00:00:00,113,04/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,04/07/2023 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,50.0,null
Gail,1-1-1603-1021S1-0-1-0-1,C,null,null,null,C,1,null,null,2025-2026,UPG2A25109000731,UPG2A25109000731,15/04/2025 00:00:00,S,1,01/04/2025 00:00:00,15/04/2025 00:00:00,22/04/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/04/2025 to 15/04/2025,null,null,null,null,1,138402.0,IGST 12%,null,null,155010,null,null,null,null,Y,6,17/04/2025 00:00:00,Y,6,17/04/2025 00:00:00,A,46,21/04/2025 00:00:00,219,17/04/2025 00:00:00,2025-2026,null,null,null,null,O,219,17/04/2025 00:00:00,TDS,2768.04,62,01/04/2023 00:00:00,null,null,null,Y,201,23/04/2025 00:00:00,null,null,5400.0,null
Gail,1-1-1603-1021S1-0-1-0-1,C,null,null,null,C,1,null,null,2025-2026,UPG2A25109000732,UPG2A25109000732,15/04/2025 00:00:00,S,1,01/04/2025 00:00:00,15/04/2025 00:00:00,22/04/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/04/2025 to 15/04/2025,null,null,null,null,1,230670.0,IGST 12%,null,null,258350,null,null,null,null,Y,6,17/04/2025 00:00:00,Y,6,17/04/2025 00:00:00,A,46,21/04/2025 00:00:00,219,17/04/2025 00:00:00,2025-2026,null,null,null,null,O,219,17/04/2025 00:00:00,TDS,4613.4,62,01/04/2023 00:00:00,null,null,null,Y,201,23/04/2025 00:00:00,null,null,9000.0,null
Gail,1-1-1603-1021S1-0-1-0-1,C,null,null,null,C,1,null,null,2025-2026,UPG2A25109002590,UPG2A25109002590,30/04/2025 00:00:00,S,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/2025 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/04/2025 to 30/04/2025,null,null,null,null,1,322938.0,IGST 12%,null,null,361691,null,null,null,null,Y,6,02/05/2025 00:00:00,Y,6,02/05/2025 00:00:00,A,46,05/05/2025 00:00:00,219,02/05/2025 00:00:00,2025-2026,null,null,null,null,O,219,02/05/2025 00:00:00,TDS,6458.76,62,01/04/2023 00:00:00,null,null,null,Y,201,05/05/2025 00:00:00,null,null,12600.0,null
Gail,1-1-1603-1361S1-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013679,UPG2A23109013679,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,740447.22,IGST 12%,null,null,829301,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,14808.94,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,28175.31,null
Gail,1-1-1603-1361S1-0-1-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109014653,UPG2A23109014653,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,07/02/2024 00:00:00,IC,null,2,Invoice Of Gail for the Period of 16/01/2024 to 31/01/2024,null,null,null,null,1,51493.92,IGST 12%,null,null,57673,null,null,null,null,Y,6,05/02/2024 00:00:00,Y,6,05/02/2024 00:00:00,A,6,05/02/2024 00:00:00,113,03/02/2024 00:00:00,2023-2024,null,null,null,null,O,113,03/02/2024 00:00:00,TDS,1029.88,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,3918.868,null
Gail,1-1-1603-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109005721,UPG2A24109005721,31/07/2024 00:00:00,S,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/07/2024 to 31/07/2024,null,null,null,null,1,221443.2,IGST 12%,null,null,248016,null,null,null,null,Y,6,02/08/2024 00:00:00,Y,6,02/08/2024 00:00:00,A,46,05/08/2024 00:00:00,219,02/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/08/2024 00:00:00,TDS,4428.86,62,01/04/2023 00:00:00,null,null,null,Y,201,05/08/2024 00:00:00,null,null,8640.0,null
Gail,1-1-1603-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109008624,UPG2A24109008624,15/09/2024 00:00:00,S,1,01/09/2024 00:00:00,15/09/2024 00:00:00,20/09/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/09/2024 to 15/09/2024,null,null,null,null,1,415206.0,IGST 12%,null,null,465031,null,null,null,null,Y,6,17/09/2024 00:00:00,Y,6,17/09/2024 00:00:00,A,46,19/09/2024 00:00:00,219,17/09/2024 00:00:00,2024-2025,null,null,null,null,O,219,17/09/2024 00:00:00,TDS,8304.12,62,01/04/2023 00:00:00,null,null,null,Y,201,20/09/2024 00:00:00,null,null,16200.0,null
Gail,1-1-1603-371S1-0-15-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109009480,UPG2A24109009480,30/09/2024 00:00:00,S,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/09/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/09/2024 to 30/09/2024,null,null,null,null,1,415206.0,IGST 12%,null,null,465031,null,null,null,null,Y,219,03/10/2024 00:00:00,Y,219,03/10/2024 00:00:00,null,null,null,219,03/10/2024 00:00:00,2024-2025,null,null,null,null,O,219,03/10/2024 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,16200.0,null
Gail,1-1-1603-372S1-0-14-0-2,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109007814,UPG2A23109007814,15/09/2023 00:00:00,S,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/09/2023 to 15/09/2023,null,null,null,null,1,2398.18,IGST 12%,null,null,2686,null,null,null,null,Y,6,20/09/2023 00:00:00,Y,6,20/09/2023 00:00:00,A,6,20/09/2023 00:00:00,113,20/09/2023 00:00:00,2023-2024,null,null,null,null,O,113,20/09/2023 00:00:00,TDS,47.96,62,01/04/2023 00:00:00,null,null,null,Y,128,21/09/2023 00:00:00,null,null,182.51,null
Gail,1-1-1603-372S1-0-15-0-2,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109005843,UPG2A24109005843,31/07/2024 00:00:00,S,2,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/07/2024 to 31/07/2024,null,null,null,null,1,221443.2,IGST 12%,null,null,248016,null,null,null,null,Y,219,02/08/2024 00:00:00,Y,219,02/08/2024 00:00:00,null,null,null,219,02/08/2024 00:00:00,2024-2025,null,null,null,null,O,219,02/08/2024 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,8640.0,null
Gail,1-1-1603-381S1-0-5-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109003194,UPG2A23109003194,15/06/2023 00:00:00,S,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/2023 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/06/2023 to 15/06/2023,null,null,null,null,1,67.02,IGST 12%,null,null,75,null,null,null,null,Y,6,26/06/2023 00:00:00,Y,6,26/06/2023 00:00:00,A,6,27/06/2023 00:00:00,113,20/06/2023 00:00:00,2023-2024,null,null,null,null,O,113,20/06/2023 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,9.574,null
Gail,1-1-1603-381S1-0-5-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109003627,UPG2A23109003627,30/06/2023 00:00:00,S,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/2023 00:00:00,IC,null,1, SG imbalance qty not matching due to system issue- so PG generated,null,null,null,null,1,38422.87,IGST 12%,null,null,43034,null,null,null,null,Y,153,04/07/2023 00:00:00,Y,153,04/07/2023 00:00:00,A,153,05/07/2023 00:00:00,113,04/07/2023 00:00:00,2023-2024,null,null,null,null,O,113,04/07/2023 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,5488.982,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109008904,UPG2A23109008904,15/10/2023 00:00:00,S,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/2023 00:00:00,IC,null,2,kindly approve party generated ,null,null,null,null,1,28635.089999999997,IGST 12%,null,null,32071,null,null,null,null,Y,6,17/10/2023 00:00:00,Y,6,17/10/2023 00:00:00,A,153,18/10/2023 00:00:00,130,17/10/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/10/2023 00:00:00,TDS,572.7,62,01/04/2023 00:00:00,null,null,null,Y,128,19/10/2023 00:00:00,null,null,2179.23,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109010046,UPG2A23109010046,31/10/2023 00:00:00,S,2,16/10/2023 00:00:00,31/10/2023 00:00:00,07/11/2023 00:00:00,IC,null,1,Invoice Of Gail for the Period of 16/10/2023 to 31/10/2023,null,null,null,null,1,37974.6,IGST 12%,null,null,42532,null,null,null,null,Y,6,02/11/2023 00:00:00,Y,6,02/11/2023 00:00:00,A,49,03/11/2023 00:00:00,130,02/11/2023 00:00:00,2023-2024,null,null,null,null,O,130,02/11/2023 00:00:00,TDS,759.49,62,01/04/2023 00:00:00,null,null,null,Y,128,03/11/2023 00:00:00,null,null,2890.0,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109010683,UPG2A23109010683,15/11/2023 00:00:00,S,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/2023 00:00:00,IC,null,1,incorrect quantity appearing in user. pls approve party invoice,null,null,null,null,1,135147.78,IGST 12%,null,null,151366,null,null,null,null,Y,49,17/11/2023 00:00:00,Y,49,17/11/2023 00:00:00,A,49,17/11/2023 00:00:00,130,17/11/2023 00:00:00,2023-2024,null,null,null,null,O,130,17/11/2023 00:00:00,TDS,2702.96,62,01/04/2023 00:00:00,null,null,null,Y,128,22/11/2023 00:00:00,null,null,10285.219,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109011270,UPG2A23109011270,30/11/2023 00:00:00,S,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/11/2023 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/11/2023 to 30/11/2023,null,null,null,null,1,685256.78,IGST 12%,null,null,767488,null,null,null,null,Y,6,04/12/2023 00:00:00,Y,6,04/12/2023 00:00:00,A,113,05/12/2023 00:00:00,113,02/12/2023 00:00:00,2023-2024,null,null,null,null,O,113,02/12/2023 00:00:00,TDS,null,62,01/04/2023 00:00:00,null,null,null,null,null,null,null,null,26075.22,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109013255,UPG2A23109013255,15/01/2024 00:00:00,S,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/2024 00:00:00,IC,null,1,Invoice Of Gail for the Period of 01/01/2024 to 15/01/2024,null,null,null,null,1,30061.32,IGST 12%,null,null,33669,null,null,null,null,Y,6,17/01/2024 00:00:00,Y,6,17/01/2024 00:00:00,A,6,19/01/2024 00:00:00,130,17/01/2024 00:00:00,2023-2024,null,null,null,null,O,130,17/01/2024 00:00:00,TDS,601.23,62,01/04/2023 00:00:00,null,null,null,Y,201,19/01/2024 00:00:00,null,null,2287.772,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109014238,UPG2A23109014238,31/01/2024 00:00:00,S,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/01/2024 to 31/01/2024,null,null,null,null,1,630720.0,IGST 12%,null,null,706406,null,null,null,null,Y,6,03/02/2024 00:00:00,Y,6,03/02/2024 00:00:00,A,6,05/02/2024 00:00:00,130,02/02/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/02/2024 00:00:00,TDS,12614.4,62,01/04/2023 00:00:00,null,null,null,Y,201,05/02/2024 00:00:00,null,null,24000.0,null
Gail,1-1-1603-381S1-0-6-0-1,C,null,null,null,C,1,null,null,2023-2024,UPG2A23109017357,UPG2A23109017357,31/03/2024 00:00:00,S,2,16/03/2024 00:00:00,31/03/2024 00:00:00,05/04/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 16/03/2024 to 31/03/2024,null,null,null,null,1,839700.95,IGST 12%,null,null,940465,null,null,null,null,Y,6,02/04/2024 00:00:00,Y,6,02/04/2024 00:00:00,A,46,05/04/2024 00:00:00,130,02/04/2024 00:00:00,2023-2024,null,null,null,null,O,130,02/04/2024 00:00:00,TDS,16794.02,62,01/04/2023 00:00:00,null,null,null,Y,201,09/04/2024 00:00:00,null,null,31952.09,null
Gail,1-1-1603-381S1-0-7-0-1,C,null,null,null,C,1,null,null,2024-2025,UPG2A24109003230,UPG2A24109003230,15/06/2024 00:00:00,S,1,01/06/2024 00:00:00,15/06/2024 00:00:00,20/06/2024 00:00:00,TC,null,1,Invoice Of Gail for the Period of 01/06/2024 to 15/06/2024,null,null,null,null,1,1773900.0,IGST 12%,null,null,1986768,null,null,null,null,Y,6,19/06/2024 00:00:00,Y,6,19/06/2024 00:00:00,A,46,20/06/2024 00:00:00,219,18/06/2024 00:00:00,2024-2025,null,null,null,null,O,219,18/06/2024 00:00:00,TDS,35478,62,01/04/2023 00:00:00,null,null,null,Y,201,20/06/2024 00:00:00,null,null,67500.0,null
