COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,35936.45,null,null,null,null,null,null,81.14,null,null,null,null,2915883.57,0.0,0.0,0.0,0.0,2025-2026,371131200601,30/04/202500:00:00,2,16/04/2025 00:00:00,30/04/2025 00:00:00,06/05/202500:00:00,1,2915883.57,null,null,null,1,2915883.57,IGST 12%,null,null,null,null,null,null,null,Y,6,02/05/202500:00:00,Y,6,02/05/202500:00:00,A,46,05/05/202500:00:00,219,02/05/202500:00:00,2025-2026,O,219,02/05/202500:00:00,null,null,1457.94,2,62,01/04/202300:00:00,TDS,Y,201,05/05/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,99536.62,null,null,null,null,null,null,88.24,null,null,null,null,8783111.35,0.0,0.0,0.0,0.0,2024-2025,371131200794,30/06/202400:00:00,2,16/06/2024 00:00:00,30/06/2024 00:00:00,05/07/202400:00:00,1,8783111.35,null,null,null,1,8783111.35,IGST 12%,null,null,null,null,null,null,null,Y,6,02/07/202400:00:00,Y,6,02/07/202400:00:00,A,46,03/07/202400:00:00,219,02/07/202400:00:00,2024-2025,O,219,02/07/202400:00:00,null,null,4391.56,2,62,01/04/202300:00:00,TDS,Y,164,03/07/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,27044.12,null,null,null,null,null,null,81.14,null,null,null,null,2194359.91,0.0,0.0,0.0,0.0,2025-2026,371131200897,15/05/202500:00:00,1,01/05/2025 00:00:00,15/05/2025 00:00:00,21/05/202500:00:00,1,2194359.91,null,null,null,1,2194359.91,IGST 12%,null,null,null,null,null,null,null,Y,6,19/05/202500:00:00,Y,6,19/05/202500:00:00,A,201,22/05/202500:00:00,219,19/05/202500:00:00,2025-2026,O,219,19/05/202500:00:00,null,null,1097.18,2,62,01/04/202300:00:00,TDS,Y,201,27/05/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,0,null,null,null,null,null,40.57,null,null,null,0.0,0.0,0.0,0.0,0.0,2025-2026,371131200898,15/05/202500:00:00,1,01/05/2025 00:00:00,15/05/2025 00:00:00,21/05/202500:00:00,1,0.0,null,null,null,1,0.0,IGST 12%,null,null,null,null,null,null,null,Y,6,19/05/202500:00:00,Y,6,19/05/202500:00:00,A,201,22/05/202500:00:00,219,19/05/202500:00:00,2025-2026,O,219,19/05/202500:00:00,null,null,.21,2,62,01/04/202300:00:00,TDS,Y,201,27/05/202500:00:00,null,NI
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,239379.02,null,null,null,null,null,null,81.14,null,null,null,null,1.942321369E7,0.0,0.0,0.0,0.0,2024-2025,371131201026,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,22/07/202400:00:00,1,1.942321369E7,null,null,null,1,1.942321369E7,IGST 12%,null,null,null,null,null,null,null,Y,6,18/07/202400:00:00,Y,6,18/07/202400:00:00,A,46,19/07/202400:00:00,219,17/07/202400:00:00,2024-2025,O,219,17/07/202400:00:00,null,null,9711.61,2,62,01/04/202300:00:00,TDS,Y,164,23/07/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,28776.85,null,null,null,null,null,null,81.14,null,null,null,null,2334953.61,0.0,0.0,0.0,0.0,2025-2026,371131201188,31/05/202500:00:00,2,16/05/2025 00:00:00,31/05/2025 00:00:00,05/06/202500:00:00,1,2334953.61,null,null,null,1,2334953.61,IGST 12%,null,null,null,null,null,null,null,Y,6,03/06/202500:00:00,Y,6,03/06/202500:00:00,A,46,04/06/202500:00:00,219,03/06/202500:00:00,2025-2026,O,219,03/06/202500:00:00,null,null,1167.48,2,62,01/04/202300:00:00,TDS,Y,201,04/06/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,269894.41,null,null,null,null,null,null,81.14,null,null,null,null,2.189923243E7,0.0,0.0,0.0,0.0,2024-2025,371131201269,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,1,2.189923243E7,null,null,null,1,2.189923243E7,IGST 12%,null,null,null,null,null,null,null,Y,6,02/08/202400:00:00,Y,6,02/08/202400:00:00,A,46,05/08/202400:00:00,23,02/08/202400:00:00,2024-2025,O,23,02/08/202400:00:00,null,null,10949.62,2,62,01/04/202300:00:00,TDS,Y,164,05/08/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,27005.12,null,null,null,null,null,null,81.14,null,null,null,null,2191195.44,0.0,0.0,0.0,0.0,2025-2026,371131201485,15/06/202500:00:00,1,01/06/2025 00:00:00,15/06/2025 00:00:00,20/06/202500:00:00,1,2191195.44,null,null,null,1,2191195.44,IGST 12%,null,null,null,null,null,null,null,Y,6,17/06/202500:00:00,Y,6,17/06/202500:00:00,A,46,18/06/202500:00:00,44,17/06/202500:00:00,2025-2026,O,44,17/06/202500:00:00,null,null,1095.6,2,62,01/04/202300:00:00,TDS,Y,201,20/06/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,241826.56,null,null,null,null,null,null,81.14,null,null,null,null,1.962180708E7,0.0,0.0,0.0,0.0,2024-2025,371131201514,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,1,1.962180708E7,null,null,null,1,1.962180708E7,IGST 12%,null,null,null,null,null,null,null,Y,6,19/08/202400:00:00,Y,6,19/08/202400:00:00,A,46,20/08/202400:00:00,219,19/08/202400:00:00,2024-2025,O,219,19/08/202400:00:00,null,null,9810.9,2,62,01/04/202300:00:00,TDS,Y,164,23/08/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,256914.94,null,null,null,null,null,null,81.14,null,null,null,null,2.084607824E7,0.0,0.0,0.0,0.0,2024-2025,371131201745,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,1,2.084607824E7,null,null,null,1,2.084607824E7,IGST 12%,null,null,null,null,null,null,null,Y,6,03/09/202400:00:00,Y,6,03/09/202400:00:00,A,46,03/09/202400:00:00,23,03/09/202400:00:00,2024-2025,O,23,03/09/202400:00:00,null,null,10423.04,2,62,01/04/202300:00:00,TDS,Y,164,03/09/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,27183.66,null,null,null,null,null,null,81.14,null,null,null,null,2205682.18,0.0,0.0,0.0,0.0,2025-2026,371131201789,30/06/202500:00:00,2,16/06/2025 00:00:00,30/06/2025 00:00:00,05/07/202500:00:00,1,2205682.18,null,null,null,1,2205682.18,IGST 12%,null,null,null,null,null,null,null,Y,6,02/07/202500:00:00,Y,6,02/07/202500:00:00,A,46,03/07/202500:00:00,219,02/07/202500:00:00,2025-2026,O,219,02/07/202500:00:00,null,null,1102.84,2,62,01/04/202300:00:00,TDS,Y,201,03/07/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,167978.06,null,null,null,null,null,null,81.14,null,null,null,null,1.36297398E7,0.0,0.0,0.0,0.0,2024-2025,371131201995,15/09/202400:00:00,1,01/09/2024 00:00:00,15/09/2024 00:00:00,21/09/202400:00:00,1,1.36297398E7,null,null,null,1,1.36297398E7,IGST 12%,null,null,null,null,null,null,null,Y,6,17/09/202400:00:00,Y,6,17/09/202400:00:00,A,46,19/09/202400:00:00,219,17/09/202400:00:00,2024-2025,O,219,17/09/202400:00:00,null,null,6814.87,2,62,01/04/202300:00:00,TDS,Y,164,25/09/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,58601.39,null,null,null,null,null,null,81.14,null,null,null,null,4754916.78,0.0,0.0,0.0,0.0,2025-2026,371131202095,15/07/202500:00:00,1,01/07/2025 00:00:00,15/07/2025 00:00:00,21/07/202500:00:00,1,4754916.78,null,null,null,1,4754916.78,IGST 12%,null,null,null,null,null,null,null,Y,6,18/07/202500:00:00,Y,6,18/07/202500:00:00,A,46,21/07/202500:00:00,219,18/07/202500:00:00,2025-2026,O,219,18/07/202500:00:00,null,null,2377.46,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,169687.68,null,null,null,null,null,null,81.14,null,null,null,null,1.376845835E7,0.0,0.0,0.0,0.0,2024-2025,371131202247,30/09/202400:00:00,2,16/09/2024 00:00:00,30/09/2024 00:00:00,07/10/202400:00:00,1,1.376845835E7,null,null,null,1,1.376845835E7,IGST 12%,null,null,null,null,null,null,null,Y,6,03/10/202400:00:00,Y,6,03/10/202400:00:00,A,46,04/10/202400:00:00,219,03/10/202400:00:00,2024-2025,O,219,03/10/202400:00:00,null,null,6884.23,2,62,01/04/202300:00:00,TDS,Y,164,08/10/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,89695.43,null,null,null,null,null,null,81.14,null,null,null,null,7277887.21,0.0,0.0,0.0,0.0,2024-2025,371131202405,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,1,7277887.21,null,null,null,1,7277887.21,IGST 12%,null,null,null,null,null,null,null,Y,6,22/10/202400:00:00,Y,6,22/10/202400:00:00,A,46,23/10/202400:00:00,219,17/10/202400:00:00,2024-2025,O,219,17/10/202400:00:00,null,null,3638.94,2,62,01/04/202300:00:00,TDS,Y,164,23/10/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,192204.8,null,null,null,null,null,null,81.14,null,null,null,null,1.559549746E7,0.0,0.0,0.0,0.0,2024-2025,371131202740,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/202400:00:00,1,1.559549746E7,null,null,null,1,1.559549746E7,IGST 12%,null,null,null,null,null,null,null,Y,153,05/11/202400:00:00,Y,153,05/11/202400:00:00,A,46,07/11/202400:00:00,219,05/11/202400:00:00,2024-2025,O,219,05/11/202400:00:00,null,null,7797.75,2,62,01/04/202300:00:00,TDS,Y,164,20/11/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,148529.74,null,null,null,null,null,null,81.14,null,null,null,null,1.20517031E7,0.0,0.0,0.0,0.0,2024-2025,371131202975,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,1,1.20517031E7,null,null,null,1,1.20517031E7,IGST 12%,null,null,null,null,null,null,null,Y,6,19/11/202400:00:00,Y,6,19/11/202400:00:00,A,46,20/11/202400:00:00,219,19/11/202400:00:00,2024-2025,O,219,19/11/202400:00:00,null,null,6025.85,2,62,01/04/202300:00:00,TDS,Y,164,21/11/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,69975.32,null,null,null,null,null,null,81.14,null,null,null,null,5677797.45,0.0,0.0,0.0,0.0,2024-2025,371131203249,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,1,5677797.45,null,null,null,1,5677797.45,IGST 12%,null,null,null,null,null,null,null,Y,6,03/12/202400:00:00,Y,6,03/12/202400:00:00,A,46,04/12/202400:00:00,219,03/12/202400:00:00,2024-2025,O,219,03/12/202400:00:00,null,null,2838.9,2,62,01/04/202300:00:00,TDS,Y,164,04/12/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,273639.99,null,null,null,null,null,null,81.14,null,null,null,null,2.220314878E7,0.0,0.0,0.0,0.0,2024-2025,371131203468,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,1,2.220314878E7,null,null,null,1,2.220314878E7,IGST 12%,null,null,null,null,null,null,null,Y,6,17/12/202400:00:00,Y,6,17/12/202400:00:00,A,46,18/12/202400:00:00,219,17/12/202400:00:00,2024-2025,O,219,17/12/202400:00:00,null,null,11101.57,2,62,01/04/202300:00:00,TDS,Y,164,18/12/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,298460.06,null,null,null,null,null,null,81.14,null,null,null,null,2.421704928E7,0.0,0.0,0.0,0.0,2024-2025,371131203699,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,1,2.421704928E7,null,null,null,1,2.421704928E7,IGST 12%,null,null,null,null,null,null,null,Y,6,03/01/202500:00:00,Y,6,03/01/202500:00:00,A,46,06/01/202500:00:00,219,03/01/202500:00:00,2024-2025,O,219,03/01/202500:00:00,null,null,12108.52,2,62,01/04/202300:00:00,TDS,Y,164,06/01/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,120574.32,null,null,null,null,null,null,81.14,null,null,null,null,9783400.34,0.0,0.0,0.0,0.0,2024-2025,371131203970,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,9783400.34,null,null,null,1,9783400.34,IGST 12%,null,null,null,null,null,null,null,Y,6,17/01/202500:00:00,Y,6,17/01/202500:00:00,A,46,20/01/202500:00:00,113,17/01/202500:00:00,2024-2025,O,113,17/01/202500:00:00,null,null,4891.7,2,62,01/04/202300:00:00,TDS,Y,164,20/01/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,137660.55,null,null,null,null,null,null,81.14,null,null,null,null,1.116977701E7,0.0,0.0,0.0,0.0,2024-2025,371131204252,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,1.116977701E7,null,null,null,1,1.116977701E7,IGST 12%,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,A,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,5584.89,2,62,01/04/202300:00:00,TDS,Y,164,05/02/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,0,null,null,null,null,null,40.57,null,null,null,0.0,0.0,0.0,0.0,0.0,2024-2025,371131204253,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,0.0,null,null,null,1,0.0,IGST 12%,null,null,null,null,null,null,null,Y,6,04/02/202500:00:00,Y,6,04/02/202500:00:00,A,46,05/02/202500:00:00,219,04/02/202500:00:00,2024-2025,O,219,04/02/202500:00:00,null,null,1.1,2,62,01/04/202300:00:00,TDS,Y,164,05/02/202500:00:00,null,NI
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,50192.71,null,null,null,null,null,null,81.14,null,null,null,null,4072636.49,0.0,0.0,0.0,0.0,2024-2025,371131204488,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,4072636.49,null,null,null,1,4072636.49,IGST 12%,null,null,null,null,null,null,null,Y,6,18/02/202500:00:00,Y,6,18/02/202500:00:00,A,46,19/02/202500:00:00,219,18/02/202500:00:00,2024-2025,O,219,18/02/202500:00:00,null,null,2036.32,2,62,01/04/202300:00:00,TDS,Y,164,25/02/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,42941.65,null,null,null,null,null,null,81.14,null,null,null,null,3484285.49,0.0,0.0,0.0,0.0,2024-2025,371131204832,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,3484285.49,null,null,null,1,3484285.49,IGST 12%,null,null,null,null,null,null,null,Y,6,04/03/202500:00:00,Y,6,04/03/202500:00:00,A,46,05/03/202500:00:00,219,04/03/202500:00:00,2024-2025,O,219,04/03/202500:00:00,null,null,1742.14,2,62,01/04/202300:00:00,TDS,Y,164,05/03/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,43892.15,null,null,null,null,null,null,81.14,null,null,null,null,3561409.05,0.0,0.0,0.0,0.0,2024-2025,371131205105,15/03/202500:00:00,1,01/03/2025 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,3561409.05,null,null,null,1,3561409.05,IGST 12%,null,null,null,null,null,null,null,Y,6,18/03/202500:00:00,Y,6,18/03/202500:00:00,A,46,19/03/202500:00:00,219,18/03/202500:00:00,2024-2025,O,219,18/03/202500:00:00,null,null,1780.7,2,62,01/04/202300:00:00,TDS,Y,201,26/03/202500:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,51929.12,null,null,null,null,null,null,81.14,null,null,null,null,4213528.8,0.0,0.0,0.0,0.0,2024-2025,371131205426,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,4213528.8,null,null,null,1,4213528.8,IGST 12%,null,null,null,null,null,null,null,Y,6,02/04/202500:00:00,Y,6,02/04/202500:00:00,A,46,08/04/202500:00:00,219,02/04/202500:00:00,2024-2025,O,219,02/04/202500:00:00,null,null,null,2,62,01/04/202300:00:00,TDS,null,null,null,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,30.3,null,null,null,null,null,null,88.24,null,null,null,null,2673.67,0.0,0.0,0.0,0.0,2023-2024,37114000202940,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,16/10/202300:00:00,1,2673.67,null,null,null,1,2673.67,IGST 12%,null,null,null,null,null,null,null,Y,6,17/10/202300:00:00,Y,6,17/10/202300:00:00,A,6,19/10/202300:00:00,130,17/10/202300:00:00,2023-2024,O,130,17/10/202300:00:00,null,null,1.34,2,62,01/04/202300:00:00,TDS,Y,164,30/10/202300:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,173612.71,null,null,null,null,null,null,88.24,null,null,null,null,1.531958552E7,0.0,0.0,0.0,0.0,2023-2024,37114000203490,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,1.531958552E7,null,null,null,1,1.531958552E7,IGST 12%,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,A,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,7659.79,2,62,01/04/202300:00:00,TDS,Y,164,23/11/202300:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,null,16000,null,null,null,null,null,44.12,null,null,0.0,0.0,705920.0,0.0,0.0,2023-2024,37114000203491,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,705920.0,null,null,null,1,705920.0,IGST 12%,null,null,null,null,null,null,null,Y,49,17/11/202300:00:00,Y,49,17/11/202300:00:00,A,49,17/11/202300:00:00,130,17/11/202300:00:00,2023-2024,O,130,17/11/202300:00:00,null,null,.51,2,62,01/04/202300:00:00,TDS,Y,164,23/11/202300:00:00,null,PI
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,169303.36,null,null,null,null,null,null,88.24,null,null,null,null,1.493932849E7,0.0,0.0,0.0,0.0,2023-2024,37114000203750,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/12/202300:00:00,1,1.493932849E7,null,null,null,1,1.493932849E7,IGST 12%,null,null,null,null,null,null,null,Y,6,04/12/202300:00:00,Y,6,04/12/202300:00:00,A,113,05/12/202300:00:00,130,04/12/202300:00:00,2023-2024,O,130,04/12/202300:00:00,null,null,7469.66,2,62,01/04/202300:00:00,TDS,Y,164,05/12/202300:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,null,15870,null,null,null,null,null,44.12,null,null,0.0,0.0,700184.4,0.0,0.0,2023-2024,37114000203751,30/11/202300:00:00,2,16/11/2023 00:00:00,30/11/2023 00:00:00,06/12/202300:00:00,1,700184.4,null,null,null,1,700184.4,IGST 12%,null,null,null,null,null,null,null,Y,6,04/12/202300:00:00,Y,6,04/12/202300:00:00,A,113,05/12/202300:00:00,130,04/12/202300:00:00,2023-2024,O,130,04/12/202300:00:00,null,null,0,2,62,01/04/202300:00:00,TDS,Y,164,05/12/202300:00:00,null,PI
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,22348.32,null,null,null,null,null,null,88.24,null,null,null,null,1972015.74,0.0,0.0,0.0,0.0,2023-2024,37114000203920,15/12/202300:00:00,1,01/12/2023 00:00:00,15/12/2023 00:00:00,21/12/202300:00:00,1,1972015.74,null,null,null,1,1972015.74,IGST 12%,null,null,null,null,null,null,null,Y,6,18/12/202300:00:00,Y,6,18/12/202300:00:00,A,6,19/12/202300:00:00,130,18/12/202300:00:00,2023-2024,O,130,18/12/202300:00:00,null,null,986.01,2,62,01/04/202300:00:00,TDS,Y,201,20/12/202300:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,24141.49,null,null,null,null,null,null,88.24,null,null,null,null,2130245.05,0.0,0.0,0.0,0.0,2023-2024,37114000204228,31/12/202300:00:00,2,16/12/2023 00:00:00,31/12/2023 00:00:00,05/01/202400:00:00,1,2130245.05,null,null,null,1,2130245.05,IGST 12%,null,null,null,null,null,null,null,Y,6,02/01/202400:00:00,Y,6,02/01/202400:00:00,A,6,03/01/202400:00:00,130,02/01/202400:00:00,2023-2024,O,130,02/01/202400:00:00,null,null,1065.12,2,62,01/04/202300:00:00,TDS,Y,164,04/01/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,56524.38,null,null,null,null,null,null,88.24,null,null,null,null,4987711.3,0.0,0.0,0.0,0.0,2023-2024,37114000204432,15/01/202400:00:00,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/202400:00:00,1,4987711.3,null,null,null,1,4987711.3,IGST 12%,null,null,null,null,null,null,null,Y,6,17/01/202400:00:00,Y,6,17/01/202400:00:00,A,6,19/01/202400:00:00,23,17/01/202400:00:00,2023-2024,O,23,17/01/202400:00:00,null,null,2493.86,2,62,01/04/202300:00:00,TDS,Y,164,19/01/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,null,5550,null,null,null,null,null,44.12,null,null,0.0,0.0,244866.0,0.0,0.0,2023-2024,37114000204433,15/01/202400:00:00,1,01/01/2024 00:00:00,15/01/2024 00:00:00,20/01/202400:00:00,1,244866.0,null,null,null,1,244866.0,IGST 12%,null,null,null,null,null,null,null,Y,6,17/01/202400:00:00,Y,6,17/01/202400:00:00,A,6,19/01/202400:00:00,23,17/01/202400:00:00,2023-2024,O,23,17/01/202400:00:00,null,null,.26,2,62,01/04/202300:00:00,TDS,Y,164,19/01/202400:00:00,null,PI
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,60058.79,null,null,null,null,null,null,88.24,null,null,null,null,5299587.63,0.0,0.0,0.0,0.0,2023-2024,37114000204653,31/01/202400:00:00,2,16/01/2024 00:00:00,31/01/2024 00:00:00,06/02/202400:00:00,1,5299587.63,null,null,null,1,5299587.63,IGST 12%,null,null,null,null,null,null,null,Y,6,05/02/202400:00:00,Y,6,05/02/202400:00:00,A,6,05/02/202400:00:00,23,05/02/202400:00:00,2023-2024,O,23,05/02/202400:00:00,null,null,2649.79,2,62,01/04/202300:00:00,TDS,Y,201,05/02/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,31642.52,null,null,null,null,null,null,88.24,null,null,null,null,2792135.96,0.0,0.0,0.0,0.0,2023-2024,37114000204884,15/02/202400:00:00,1,01/02/2024 00:00:00,15/02/2024 00:00:00,22/02/202400:00:00,1,2792135.96,null,null,null,1,2792135.96,IGST 12%,null,null,null,null,null,null,null,Y,6,19/02/202400:00:00,Y,6,19/02/202400:00:00,A,6,20/02/202400:00:00,23,19/02/202400:00:00,2023-2024,O,23,19/02/202400:00:00,null,null,1396.07,2,62,01/04/202300:00:00,TDS,Y,164,20/02/202400:00:00,null,TP
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,IC,null,null,null,5550,null,null,null,null,null,44.12,null,null,0.0,0.0,244866.0,0.0,0.0,2023-2024,37114000204885,15/02/202400:00:00,1,01/02/2024 00:00:00,15/02/2024 00:00:00,22/02/202400:00:00,1,244866.0,null,null,null,1,244866.0,IGST 12%,null,null,null,null,null,null,null,Y,6,19/02/202400:00:00,Y,6,19/02/202400:00:00,A,6,20/02/202400:00:00,23,19/02/202400:00:00,2023-2024,O,23,19/02/202400:00:00,null,null,.13,2,62,01/04/202300:00:00,TDS,Y,164,20/02/202400:00:00,null,PI
PipeInfra,18-1-20-18-1804-10000182,R,null,null,null,R,null,null,1,TC,36387.43,null,null,null,null,null,null,88.24,null,null,null,null,3210826.82,0.0,0.0,0.0,0.0,2023-2024,37114000205112,29/02/202400:00:00,2,16/02/2024 00:00:00,29/02/2024 00:00:00,06/03/202400:00:00,1,3210826.82,null,null,null,1,3210826.82,IGST 12%,null,null,null,null,null,null,null,Y,6,04/03/202400:00:00,Y,6,04/03/202400:00:00,A,6,05/03/202400:00:00,113,04/03/202400:00:00,2023-2024,O,113,04/03/202400:00:00,null,null,1605.41,2,62,01/04/202300:00:00,TDS,Y,201,05/03/202400:00:00,null,TP
