COMPANY_CD,FINANCIAL_YEAR,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_STATE_TIN,PLANT_SEQ,INVOICE_NO,INVOICE_SEQ,DR_CR_REF_NO,DR_CR_NO,DR_CR_FIN_YR,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,INV_DUE_DT,INT_RATE_TYPE,INT_RATE,INT_AMT,REMARK,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,INVOICE_ID_SEQ,PAY_RECV_AMT,PAY_RECV_DT,PAY_REMARK,PAY_UPDATE_CNT,PAY_UPDATE_DT,PAY_INSERT_DT,PAY_INSERT_BY,PAY_UPDATE_BY,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,PRINT_BY_TRI,PRINT_DT_TRI,PRINT_BY_DUP,PRINT_DT_DUP,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,CRITERIA,TOTAL_AMT,DR_CR_FLAG,TOTAL_GROSS,TOTAL_TAX,DR_CR_SEQ,DR_CR_DUE_DT,DR_CR_DT,CARGO_NO,INV_FLAG,BU_CONTACT_PERSON_CD,CONTACT_PERSON_CD,FIN_SYS
HCG,2023-2024,06,1,1,6,0,S,1,0,1,S0438/23-24,438,D002/24-25,D002/24-25,2024-2025,31/03/2024 00:00:00,null,16/03/2024 00:00:00,31/03/2024 00:00:00,04/04/2024 00:00:00,null,null,null,DIFF-EXG,Y,113,01/04/2024 00:00:00,null,null,null,Y,6,05/04/2024 00:00:00,201,04/04/2024 00:00:00,438,8269.21,20/04/2024 00:00:00,null,null,null,22/04/2024 00:00:00,201,null,T,46,01/04/2024 00:00:00,46,01/04/2024 00:00:00,46,05/04/2024 00:00:00,Y,201,12/04/2024 00:00:00,1,31952.09,DR,8115.03,633858.55,null,09/04/2024 00:00:00,04/04/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2024-2025,SN08 T1,1,0,8,0,S,1,0,1,S0160/24-25,160,C004/24-25,C004/24-25,2024-2025,15/08/2024 00:00:00,null,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,null,null,null,Change in Exchange rate - 83.84 Rs/$,Y,23,16/08/2024 00:00:00,null,null,null,Y,6,21/08/2024 00:00:00,46,21/08/2024 00:00:00,160,null,null,null,null,null,null,null,null,T,201,16/08/2024 00:00:00,201,16/08/2024 00:00:00,201,16/08/2024 00:00:00,Y,201,23/08/2024 00:00:00,1,16900,CR,88472.31,333095.03,null,null,21/08/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2024-2025,SN08 T1,1,0,8,0,S,1,0,1,S0201/24-25,201,C008/24-25,C008/24-25,2024-2025,30/09/2024 00:00:00,null,16/09/2024 00:00:00,30/09/2024 00:00:00,05/10/2024 00:00:00,null,null,null,.,Y,23,01/10/2024 00:00:00,null,null,null,Y,6,07/10/2024 00:00:00,46,07/10/2024 00:00:00,201,null,null,null,null,null,null,null,null,T,46,01/10/2024 00:00:00,46,01/10/2024 00:00:00,46,01/10/2024 00:00:00,Y,201,18/10/2024 00:00:00,1,15000,CR,18121.32,294861.22,null,null,07/10/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2023-2024,06,1,0,6,0,S,1,0,1,S0403/23-24,403,C040/23-24,C040/23-24,2023-2024,15/03/2024 00:00:00,null,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,null,null,null,Change in Exchange rate - 82.97 Rs/$,Y,23,18/03/2024 00:00:00,null,null,null,Y,6,20/03/2024 00:00:00,46,20/03/2024 00:00:00,403,null,null,null,null,null,null,null,null,T,201,18/03/2024 00:00:00,201,18/03/2024 00:00:00,201,18/03/2024 00:00:00,Y,128,21/03/2024 00:00:00,1,30000,CR,1523.85,592695.26,null,null,15/03/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2024-2025,07,1,0,7,0,S,1,0,1,S0179/24-25,179,D022/24-25,D022/24-25,2024-2025,31/08/2024 00:00:00,null,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/2024 00:00:00,null,null,null,.,Y,23,02/09/2024 00:00:00,null,null,null,Y,6,03/09/2024 00:00:00,201,03/09/2024 00:00:00,179,8051.12,05/09/2024 00:00:00,Customer has paid us after deducting INR 90_241.76 Agst C004/24-25,null,null,25/09/2024 00:00:00,201,null,T,201,02/09/2024 00:00:00,201,02/09/2024 00:00:00,201,03/09/2024 00:00:00,Y,201,03/09/2024 00:00:00,10,71296.68,DR,7901,1233655.87,null,06/09/2024 00:00:00,31/08/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2024-2025,07,1,0,7,0,S,1,0,1,S0065/24-25,65,D007/24-25,D007/24-25,2024-2025,31/05/2024 00:00:00,null,16/05/2024 00:00:00,31/05/2024 00:00:00,06/06/2024 00:00:00,null,null,null,.,Y,23,03/06/2024 00:00:00,null,null,null,Y,153,21/10/2024 00:00:00,201,04/06/2024 00:00:00,65,106627.14,20/06/2024 00:00:00,null,null,null,21/06/2024 00:00:00,201,null,T,46,03/06/2024 00:00:00,46,03/06/2024 00:00:00,201,04/06/2024 00:00:00,Y,201,05/06/2024 00:00:00,10,69184.74,DR,104639,1187128.5,null,07/06/2024 00:00:00,31/05/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2023-2024,06,1,0,6,0,S,1,0,1,S0190/23-24,190,D014/23-24,D014/23-24,2023-2024,15/11/2023 00:00:00,null,01/11/2023 00:00:00,15/11/2023 00:00:00,20/11/2023 00:00:00,null,null,null,.,Y,113,16/11/2023 00:00:00,null,null,null,Y,49,17/11/2023 00:00:00,113,17/11/2023 00:00:00,190,154241.95,20/11/2023 00:00:00,null,null,null,21/11/2023 00:00:00,201,null,T,113,16/11/2023 00:00:00,113,16/11/2023 00:00:00,201,17/11/2023 00:00:00,Y,201,29/11/2023 00:00:00,10,16874.78,DR,151366,333798.17,null,21/11/2023 00:00:00,17/11/2023 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2023-2024,06,1,0,6,0,S,1,0,1,S0215/23-24,215,D022/23-24,D022/23-24,2023-2024,30/11/2023 00:00:00,null,16/11/2023 00:00:00,30/11/2023 00:00:00,05/12/2023 00:00:00,null,null,null,.,Y,23,01/12/2023 00:00:00,null,null,null,Y,6,04/12/2023 00:00:00,113,03/12/2023 00:00:00,215,68253.64,05/12/2023 00:00:00,null,null,null,07/12/2023 00:00:00,128,null,T,46,01/12/2023 00:00:00,46,01/12/2023 00:00:00,201,04/12/2023 00:00:00,Y,201,04/12/2023 00:00:00,10,26075.22,DR,66981,517115.55,null,07/12/2023 00:00:00,30/11/2023 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2023-2024,06,1,0,6,0,S,1,0,1,S0262/23-24,262,D024/23-24,D024/23-24,2023-2024,31/12/2023 00:00:00,null,16/12/2023 00:00:00,31/12/2023 00:00:00,05/01/2024 00:00:00,null,null,null,.,Y,23,02/01/2024 00:00:00,null,null,null,Y,6,04/01/2024 00:00:00,201,04/01/2024 00:00:00,262,32298.3,05/01/2024 00:00:00,adjusted agst CN no-C028/23-24,null,null,08/01/2024 00:00:00,201,null,T,23,04/01/2024 00:00:00,23,04/01/2024 00:00:00,201,04/01/2024 00:00:00,Y,128,18/01/2024 00:00:00,1,24000,DR,31696.08,475277.76,null,08/01/2024 00:00:00,04/01/2024 00:00:00,null,Y,0,info@hcgdltd.com,S
HCG,2023-2024,06,1,0,6,0,S,1,0,1,S0320/23-24,320,D026/23-24,D026/23-24,2023-2024,15/01/2024 00:00:00,null,01/01/2024 00:00:00,15/01/2024 00:00:00,19/01/2024 00:00:00,null,null,null,.,Y,113,16/01/2024 00:00:00,null,null,null,Y,6,18/01/2024 00:00:00,113,18/01/2024 00:00:00,320,34308.71,20/01/2024 00:00:00,687.39 Excess recd after adjusting agst DN No-D026/23-24_ D029/23-24,null,null,22/01/2024 00:00:00,201,null,T,201,16/01/2024 00:00:00,201,16/01/2024 00:00:00,201,18/01/2024 00:00:00,null,null,null,10,22494.21,DR,33669,443858.61,null,22/01/2024 00:00:00,15/01/2024 00:00:00,null,Y,0,info@hcgdltd.com,null
GGL,2022-2023,07,1,0,8,0,S,1,0,1,S0022/22-23,22,D004/22-23,D004/22-23,2022-2023,15/06/2022 00:00:00,null,03/06/2022 00:00:00,15/06/2022 00:00:00,21/06/2022 00:00:00,null,null,null,.,Y,6,17/06/2022 00:00:00,null,null,null,Y,36,18/06/2022 00:00:00,23,17/06/2022 00:00:00,22,2162,21/06/2022 00:00:00,Adjusted against TDS not deducted in case of S0011/22-23,null,null,07/07/2022 00:00:00,128,null,T,23,17/06/2022 00:00:00,23,17/06/2022 00:00:00,23,18/06/2022 00:00:00,Y,128,23/06/2022 00:00:00,10,8916.24,DR,2042,863240.26,null,21/06/2022 00:00:00,15/06/2022 00:00:00,null,Y,0,tejalben.vasava@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0065/24-25,65,DMH025/24-25,DMH025/24-25,2024-2025,15/10/2024 00:00:00,null,01/10/2024 00:00:00,15/10/2024 00:00:00,19/10/2024 00:00:00,null,null,null,.,Y,23,16/10/2024 00:00:00,null,null,null,Y,153,21/10/2024 00:00:00,46,21/10/2024 00:00:00,65,720.51,07/11/2024 00:00:00,null,null,null,11/11/2024 00:00:00,201,null,T,46,16/10/2024 00:00:00,46,16/10/2024 00:00:00,201,21/10/2024 00:00:00,Y,201,23/10/2024 00:00:00,1,13500.35,DR,699.52,396452.49,null,24/10/2024 00:00:00,21/10/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0070/24-25,70,DMH029/24-25,DMH029/24-25,2024-2025,31/10/2024 00:00:00,null,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/2024 00:00:00,null,null,null,Difference of Exchange rate - 0.185,Y,219,04/11/2024 00:00:00,null,null,null,Y,6,07/11/2024 00:00:00,46,07/11/2024 00:00:00,70,28413.48,26/11/2024 00:00:00,null,null,null,26/11/2024 00:00:00,201,null,T,201,04/11/2024 00:00:00,201,04/11/2024 00:00:00,46,07/11/2024 00:00:00,Y,201,15/11/2024 00:00:00,1,14402.96,DR,27612.71,423048.17,null,12/11/2024 00:00:00,07/11/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0192/23-24,192,CMH001/24-25,CMH001/24-25,2024-2025,15/03/2024 00:00:00,null,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,null,null,null,OTHERS,Y,23,18/03/2024 00:00:00,null,null,null,Y,6,24/04/2024 00:00:00,113,24/04/2024 00:00:00,192,null,null,null,null,null,null,null,null,T,201,18/03/2024 00:00:00,201,18/03/2024 00:00:00,201,19/03/2024 00:00:00,null,null,null,6,9000,CR,457.2,254307.55,null,null,24/04/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,null
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0044/24-25,44,DMH016/24-25,DMH016/24-25,2024-2025,31/07/2024 00:00:00,null,16/07/2024 00:00:00,31/07/2024 00:00:00,05/08/2024 00:00:00,null,null,null,Change in Exchange rate - 83.81 Rs/$,Y,23,01/08/2024 00:00:00,null,null,null,Y,6,06/08/2024 00:00:00,201,06/08/2024 00:00:00,44,9705.39,09/08/2024 00:00:00,ADJUSTED AGST CN ISSUED DURING F.Y.24-25 BASIS ON MAIL RECD FROM COMM-OPS,1,20/09/2024 00:00:00,20/09/2024 00:00:00,201,201,T,46,01/08/2024 00:00:00,46,01/08/2024 00:00:00,46,06/08/2024 00:00:00,Y,201,23/08/2024 00:00:00,1,14400,DR,9422.71,410640.93,null,09/08/2024 00:00:00,06/08/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0058/24-25,58,CMH014/24-25,CMH014/24-25,2024-2025,15/09/2024 00:00:00,null,01/09/2024 00:00:00,15/09/2024 00:00:00,19/09/2024 00:00:00,null,null,null,Change in Exchange rate - 83.73 Rs/$,Y,23,16/09/2024 00:00:00,null,null,null,Y,6,20/09/2024 00:00:00,201,20/09/2024 00:00:00,58,null,null,null,null,null,null,null,null,T,46,16/09/2024 00:00:00,46,16/09/2024 00:00:00,46,16/09/2024 00:00:00,Y,201,25/09/2024 00:00:00,1,13500,CR,29219.47,385791.3,null,null,20/09/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2020-2021,01,1,0,1,0,S,1,0,1,S0367/20-21,367,D008/21-22,D008/21-22,2021-2022,31/03/2021 00:00:00,null,16/03/2021 00:00:00,31/03/2021 00:00:00,05/04/2021 00:00:00,null,null,null,TCS Differential Debit Note TCS Diff(%)--0.02500000000000001,Y,6,01/04/2021 00:00:00,null,null,null,Y,36,07/04/2021 00:00:00,48,07/04/2021 00:00:00,367,3746.87,20/04/2021 00:00:00,RTGS,null,null,23/04/2021 00:00:00,28,null,T,48,01/04/2021 00:00:00,48,01/04/2021 00:00:00,48,07/04/2021 00:00:00,Y,85,23/04/2021 00:00:00,10,32000,DR,3746.87,848348.64,null,12/04/2021 00:00:00,07/04/2021 00:00:00,null,Y,0,tejalben.vasava@guardian.com,S
GGL,2022-2023,07,1,0,8,0,S,1,0,2,S0079/22-23,79,D013/22-23,D013/22-23,2022-2023,31/08/2022 00:00:00,null,16/08/2022 00:00:00,31/08/2022 00:00:00,06/09/2022 00:00:00,null,null,null,.,Y,6,02/09/2022 00:00:00,null,null,null,Y,6,05/09/2022 00:00:00,23,05/09/2022 00:00:00,79,187045.33,26/09/2022 00:00:00,RTGS recd,null,null,27/09/2022 00:00:00,128,null,T,23,02/09/2022 00:00:00,23,02/09/2022 00:00:00,23,05/09/2022 00:00:00,Y,128,05/09/2022 00:00:00,10,11155,DR,176624.48,1100737.74,null,08/09/2022 00:00:00,31/08/2022 00:00:00,null,Y,0,tejalben.vasava@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0032/24-25,32,DMH007/24-25,DMH007/24-25,2024-2025,30/06/2024 00:00:00,null,16/06/2024 00:00:00,30/06/2024 00:00:00,04/07/2024 00:00:00,null,null,null,Change in Exchange rate - 83.49 Rs/$,Y,23,01/07/2024 00:00:00,null,null,null,Y,6,09/04/2025 00:00:00,219,05/07/2024 00:00:00,32,9260.57,09/07/2024 00:00:00,ADJUSTED AGST CN ISSUED DURING F.Y.24-25 BASIS ON MAIL RECD FROM COMM-OPS,1,20/09/2024 00:00:00,20/09/2024 00:00:00,201,201,T,201,01/07/2024 00:00:00,201,01/07/2024 00:00:00,46,05/07/2024 00:00:00,Y,201,08/07/2024 00:00:00,1,13740,DR,8990.84,393769.83,null,09/07/2024 00:00:00,05/07/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0037/24-25,37,DMH012/24-25,DMH012/24-25,2024-2025,15/07/2024 00:00:00,null,01/07/2024 00:00:00,15/07/2024 00:00:00,19/07/2024 00:00:00,null,null,null,Change in Exchange rate - 83.66 Rs/$,Y,113,16/07/2024 00:00:00,null,null,null,Y,6,22/07/2024 00:00:00,219,22/07/2024 00:00:00,37,13199.75,25/07/2024 00:00:00,ADJUSTED AGST CN ISSUED DURING F.Y.24-25 BASIS ON MAIL RECD FROM COMM-OPS,1,20/09/2024 00:00:00,20/09/2024 00:00:00,201,201,T,46,16/07/2024 00:00:00,46,16/07/2024 00:00:00,46,22/07/2024 00:00:00,Y,201,24/07/2024 00:00:00,1,13400,DR,12815.29,381395.75,null,25/07/2024 00:00:00,22/07/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0050/24-25,50,CMH010/24-25,CMH010/24-25,2024-2025,15/08/2024 00:00:00,null,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/2024 00:00:00,null,null,null,Change in Exchange rate - 83.84 Rs/$,Y,23,16/08/2024 00:00:00,null,null,null,Y,6,21/08/2024 00:00:00,201,21/08/2024 00:00:00,50,null,null,null,null,null,null,null,null,T,46,16/08/2024 00:00:00,46,16/08/2024 00:00:00,46,16/08/2024 00:00:00,Y,201,22/08/2024 00:00:00,1,13500,CR,12910.93,385750.53,null,null,21/08/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0061/24-25,61,DMH022/24-25,DMH022/24-25,2024-2025,30/09/2024 00:00:00,null,16/09/2024 00:00:00,30/09/2024 00:00:00,05/10/2024 00:00:00,null,null,null,.,Y,23,01/10/2024 00:00:00,null,null,null,Y,6,07/10/2024 00:00:00,46,07/10/2024 00:00:00,61,35660.66,19/10/2024 00:00:00,null,null,null,21/10/2024 00:00:00,201,null,T,46,01/10/2024 00:00:00,46,01/10/2024 00:00:00,46,07/10/2024 00:00:00,Y,201,18/10/2024 00:00:00,1,13500,DR,34655.65,384894.33,null,10/10/2024 00:00:00,07/10/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0055/24-25,55,DMH020/24-25,DMH020/24-25,2024-2025,31/08/2024 00:00:00,null,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/2024 00:00:00,null,null,null,Change in Exchange rate - 83.9800 Rs/$,Y,113,02/09/2024 00:00:00,null,null,null,Y,6,05/09/2024 00:00:00,46,05/09/2024 00:00:00,55,8129.56,10/09/2024 00:00:00,ADJUSTED AGST CN ISSUED DURING F.Y.24-25,null,null,20/09/2024 00:00:00,201,null,T,201,02/09/2024 00:00:00,201,02/09/2024 00:00:00,46,05/09/2024 00:00:00,Y,201,10/09/2024 00:00:00,1,14255,DR,7892.78,407280.93,null,10/09/2024 00:00:00,05/09/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0005/24-25,5,DMH003/24-25,DMH003/24-25,2024-2025,15/04/2024 00:00:00,null,01/04/2024 00:00:00,15/04/2024 00:00:00,20/04/2024 00:00:00,null,null,null,Change in Exchange rate - 83.6 Rs/$,Y,113,16/04/2024 00:00:00,null,null,null,Y,6,22/04/2024 00:00:00,46,22/04/2024 00:00:00,5,17750.57,03/06/2024 00:00:00,ADJUSTED AGST CMH001/24-25_CMH002/24-25,1,10/06/2024 00:00:00,10/06/2024 00:00:00,201,201,T,201,16/04/2024 00:00:00,201,16/04/2024 00:00:00,46,22/04/2024 00:00:00,Y,201,02/05/2024 00:00:00,1,13500,DR,17233.56,366401.01,null,25/04/2024 00:00:00,22/04/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0010/24-25,10,CMH002/24-25,CMH002/24-25,2024-2025,30/04/2024 00:00:00,null,16/04/2024 00:00:00,30/04/2024 00:00:00,04/05/2024 00:00:00,null,null,null,Change in Exchange rate - 83.42 Rs/$,Y,113,01/05/2024 00:00:00,null,null,null,Y,6,06/05/2024 00:00:00,201,06/05/2024 00:00:00,10,null,null,null,null,null,null,null,null,T,46,01/05/2024 00:00:00,46,01/05/2024 00:00:00,46,01/05/2024 00:00:00,Y,201,13/05/2024 00:00:00,1,13500,CR,9574.2,366515.9,null,null,06/05/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0020/24-25,20,DMH006/24-25,DMH006/24-25,2024-2025,31/05/2024 00:00:00,null,16/05/2024 00:00:00,31/05/2024 00:00:00,06/06/2024 00:00:00,null,null,null,Change in Exchange rate - 83.48 Rs/$,Y,23,03/06/2024 00:00:00,null,null,null,Y,6,04/02/2025 00:00:00,201,07/06/2024 00:00:00,20,29326.69,04/07/2024 00:00:00,null,null,null,09/07/2024 00:00:00,201,null,T,46,03/06/2024 00:00:00,46,03/06/2024 00:00:00,201,07/06/2024 00:00:00,Y,201,11/06/2024 00:00:00,1,13810,DR,28500.18,395150.32,null,12/06/2024 00:00:00,06/06/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2023-2024,08,1,0,9,0,S,2,27,3,SMH0192/23-24,192,DMH037/23-24,DMH037/23-24,2023-2024,15/03/2024 00:00:00,null,01/03/2024 00:00:00,15/03/2024 00:00:00,21/03/2024 00:00:00,null,null,null,Change in Price/Tariff - 10.1592 $/MMBTU,Y,23,18/03/2024 00:00:00,null,null,null,Y,6,19/03/2024 00:00:00,23,19/03/2024 00:00:00,192,153220.31,21/03/2024 00:00:00,Customer has made paymenrt after deducting TDS of Rs.149.31,1,10/04/2024 00:00:00,22/03/2024 00:00:00,201,201,T,201,18/03/2024 00:00:00,201,18/03/2024 00:00:00,201,19/03/2024 00:00:00,Y,128,21/03/2024 00:00:00,2,9000,DR,148757.58,254307.55,null,22/03/2024 00:00:00,15/03/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,08,1,0,9,0,S,2,27,3,SMH0024/24-25,24,CMH007/24-25,CMH007/24-25,2024-2025,15/06/2024 00:00:00,null,01/06/2024 00:00:00,15/06/2024 00:00:00,20/06/2024 00:00:00,null,null,null,Change in Exchange rate - 83.41 Rs/$,Y,23,17/06/2024 00:00:00,null,null,null,Y,6,04/03/2025 00:00:00,219,20/06/2024 00:00:00,24,null,null,null,null,null,null,null,null,T,201,17/06/2024 00:00:00,201,17/06/2024 00:00:00,201,17/06/2024 00:00:00,Y,201,25/06/2024 00:00:00,1,13800,CR,22922.56,396114.51,null,null,20/06/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2019-2020,01,1,0,1,0,S,1,0,1,0100/19-20,100,D011/19-20,D011/19-20,2019-2020,31/01/2020 00:00:00,null,16/01/2020 00:00:00,31/01/2020 00:00:00,05/02/2020 00:00:00,null,null,null,Change in Exchange rate - 71.485 Rs/$,Y,6,01/02/2020 00:00:00,null,null,null,Y,36,04/02/2020 00:00:00,6,04/02/2020 00:00:00,100,12885,20/08/2020 00:00:00,RTGS,null,null,14/04/2021 00:00:00,28,null,T,23,01/02/2020 00:00:00,23,01/02/2020 00:00:00,24,04/02/2020 00:00:00,null,null,null,1,33600,DR,12156,868276.58,null,null,31/01/2020 00:00:00,null,Y,0,tejalben.vasava@guardian.com,null
GGL,2024-2025,X-39-1-0,0,2,1,0,X,1,0,1,S0316/24-25,316,C011/24-25,C011/24-25,2024-2025,28/02/2025 00:00:00,null,22/02/2025 00:00:00,28/02/2025 00:00:00,05/03/2025 00:00:00,null,null,null,DIFF-PRICE,Y,219,03/03/2025 00:00:00,null,null,null,Y,153,13/03/2025 00:00:00,219,13/03/2025 00:00:00,316,null,null,null,null,null,null,null,null,T,46,03/03/2025 00:00:00,46,03/03/2025 00:00:00,46,03/03/2025 00:00:00,Y,201,20/03/2025 00:00:00,10,3150,CR,1400.17,192591,null,null,13/03/2025 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,SN10,1,0,11,0,S,2,27,3,SMH0113/24-25,113,2DRMH0003/25-26,2DRMH0003/25-26,2025-2026,31/03/2025 00:00:00,null,16/03/2025 00:00:00,31/03/2025 00:00:00,04/04/2025 00:00:00,null,null,null,Change in Exchange rate - 85.73 Rs/$,Y,219,01/04/2025 00:00:00,null,null,null,Y,6,09/04/2025 00:00:00,201,09/04/2025 00:00:00,113,32518.6,16/04/2025 00:00:00,null,null,null,02/06/2025 00:00:00,201,null,T,46,01/04/2025 00:00:00,46,01/04/2025 00:00:00,46,09/04/2025 00:00:00,Y,201,17/04/2025 00:00:00,1,14880,DR,31602.14,444273.26,null,16/04/2025 00:00:00,09/04/2025 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2024-2025,SN10,1,0,11,0,S,2,27,3,SMH0109/24-25,109,CMH024/24-25,CMH024/24-25,2024-2025,15/03/2025 00:00:00,null,01/03/2025 00:00:00,15/03/2025 00:00:00,20/03/2025 00:00:00,null,null,null,.,Y,219,17/03/2025 00:00:00,null,null,null,Y,6,20/03/2025 00:00:00,46,20/03/2025 00:00:00,109,null,null,null,null,null,null,null,null,T,201,17/03/2025 00:00:00,201,17/03/2025 00:00:00,201,17/03/2025 00:00:00,Y,201,20/03/2025 00:00:00,1,13950,CR,42633.99,422792.89,null,null,20/03/2025 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2023-2024,08,1,0,9,0,S,2,27,3,SMH0203/23-24,203,DMH002/24-25,DMH002/24-25,2024-2025,31/03/2024 00:00:00,null,16/03/2024 00:00:00,31/03/2024 00:00:00,04/04/2024 00:00:00,null,null,null,Diff in exchange rate,Y,113,01/04/2024 00:00:00,null,null,null,Y,6,22/04/2024 00:00:00,46,22/04/2024 00:00:00,203,2511.36,03/06/2024 00:00:00,ADJUSTED AGST CMH006/24-25 & REMAINING BAL OF CMH002/24-25,2,10/06/2024 00:00:00,10/06/2024 00:00:00,201,201,T,46,01/04/2024 00:00:00,46,01/04/2024 00:00:00,46,22/04/2024 00:00:00,Y,201,02/05/2024 00:00:00,1,9600,DR,2438.21,277191.96,null,25/04/2024 00:00:00,22/04/2024 00:00:00,null,Y,0,amit.mishra@guardian.com,S
GGL,2021-2022,04,1,0,5,0,S,1,0,1,S0146/21-22,146,C005/21-22,C005/21-22,2021-2022,15/10/2021 00:00:00,null,01/10/2021 00:00:00,15/10/2021 00:00:00,22/10/2021 00:00:00,null,null,null,Change in Quantity for gas day 06-Oct-21,Y,6,18/10/2021 00:00:00,null,null,null,Y,36,25/10/2021 00:00:00,23,23/10/2021 00:00:00,146,null,null,null,null,null,null,null,null,T,23,18/10/2021 00:00:00,23,18/10/2021 00:00:00,23,18/10/2021 00:00:00,Y,85,02/11/2021 00:00:00,3,7593.46,CR,null,259882.99,null,null,23/10/2021 00:00:00,null,X,0,tejalben.vasava@guardian.com,S
GGL,2022-2023,04,1,0,5,0,S,1,0,1,S0268/22-23,268,D028/22-23,D028/22-23,2022-2023,15/03/2023 00:00:00,null,01/03/2023 00:00:00,15/03/2023 00:00:00,20/03/2023 00:00:00,null,null,null,.,Y,153,16/03/2023 00:00:00,null,null,null,Y,6,17/03/2023 00:00:00,49,17/03/2023 00:00:00,268,713506.15,20/03/2023 00:00:00,RTGS,null,null,21/03/2023 00:00:00,164,null,T,23,16/03/2023 00:00:00,23,16/03/2023 00:00:00,49,17/03/2023 00:00:00,Y,128,20/03/2023 00:00:00,10,7505.51,DR,673754.62,476109.29,null,21/03/2023 00:00:00,15/03/2023 00:00:00,null,Y,0,tejalben.vasava@guardian.com,S
GGL,2023-2024,04,1,0,5,0,S,1,0,1,S0127/23-24,127,D007/23-24,D007/23-24,2023-2024,15/09/2023 00:00:00,null,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/2023 00:00:00,null,null,null,Invoice S0127/23-24 did not consider quantity send out for gas day 14-Sep-23 which was 565 mmbtu in total billing quantity for the period 01-15 Sep-23 ,Y,6,18/09/2023 00:00:00,null,null,null,Y,6,10/10/2023 00:00:00,23,10/10/2023 00:00:00,127,624503.01,19/10/2023 00:00:00,null,null,null,20/10/2023 00:00:00,128,null,T,46,18/09/2023 00:00:00,46,18/09/2023 00:00:00,46,10/10/2023 00:00:00,Y,128,31/10/2023 00:00:00,10,8139.07,DR,589710.11,509701.79,null,13/10/2023 00:00:00,10/10/2023 00:00:00,null,Y,0,amit.mishra@guardian.com,S
