COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,LINE_NO,LINE_DESC,UNIT,QTY,RATE,AMOUNT,ENT_BY,ENT_DT,FINANCIAL_YEAR,INVOICE_TYPE
Gail,16-1-71-16-1603-892,UPG2A23109009993,43,null,null,R,null,null,null,null,UPG2A23109009993,1,Ship or Pay Charges,INR,2035,22.9,46601.5,130,02/11/2023 00:00:00,2023-2024,TC
Gail,16-1-73-16-1604-1101,UPG2A24109016485,30,null,null,R,null,null,null,null,UPG2A24109016485,1,Positive Imbalance Above 10 Rate,INR,21.965,9.21,202.3,219,17/12/2024 00:00:00,2024-2025,IC
Gail,16-1-73-16-1604-1101,UPG2A24109016485,32,null,null,R,null,null,null,null,UPG2A24109016485,2,Negative Imbalance Above 5 Rate,INR,10.372,9.21,95.53,219,17/12/2024 00:00:00,2024-2025,IC
Gail,16-1-75-16-1603-701,UPG2A24109017280,16,null,null,R,null,null,null,null,UPG2A24109017280,1,Transmission Charge,INR,3300,25.63,84579,219,03/01/2025 00:00:00,2024-2025,TC
Gail,16-1-78-16-1601-451,UPG2A24109023295,16,null,null,R,null,null,null,null,UPG2A24109023295,1,Transmission Charge,INR,3620,18.42,66680.4,219,04/03/2025 00:00:00,2024-2025,TC
Gail,16-1-80-16-1604-1101,UPG2A25109008145,16,null,null,R,null,null,null,null,UPG2A25109008145,1,Transmission Charge,INR,1200,18.42,22104,219,02/07/2025 00:00:00,2025-2026,TC
Gail,16-1-80-16-1604-1101,UPG2A25109008451,32,null,null,R,null,null,null,null,UPG2A25109008451,1,Negative Imbalance Above 5 Rate,INR,170.256,9.21,1568.06,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008144,16,null,null,R,null,null,null,null,UPG2A25109008144,1,Transmission Charge,INR,2061.42,25.63,52834.24,219,02/07/2025 00:00:00,2025-2026,TC
Gail,16-1-81-16-1604-1101,UPG2A25109008146,16,null,null,R,null,null,null,null,UPG2A25109008146,1,Transmission Charge,INR,1931.53,25.63,49505.06,219,02/07/2025 00:00:00,2025-2026,TC
Gail,16-1-81-16-1604-1101,UPG2A25109008452,30,null,null,R,null,null,null,null,UPG2A25109008452,1,Positive Imbalance Above 10 Rate,INR,1290.679,12.82,16546.5,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008453,30,null,null,R,null,null,null,null,UPG2A25109008453,1,Positive Imbalance Above 10 Rate,INR,1327.049,12.82,17012.77,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008453,32,null,null,R,null,null,null,null,UPG2A25109008453,2,Negative Imbalance Above 5 Rate,INR,144.459,12.82,1851.96,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008536,34,null,null,R,null,null,null,null,UPG2A25109008536,1,UnAuthorised Overrun Above 10%,INR,7.062,12.82,90.53,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109008537,34,null,null,R,null,null,null,null,UPG2A25109008537,1,UnAuthorised Overrun Above 10%,INR,156.085,12.82,2001.01,219,03/07/2025 00:00:00,2025-2026,IC
Gail,16-1-81-16-1604-1101,UPG2A25109009689,32,null,null,R,null,null,null,null,UPG2A25109009689,1,Negative Imbalance Above 5 Rate,INR,1200.407,12.82,15389.22,219,18/07/2025 00:00:00,2025-2026,IC
Gail,16-1-83-16-1604-1101,UPG2A25109009363,16,null,null,R,null,null,null,null,UPG2A25109009363,1,Transmission Charge,INR,1400,18.42,25788,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-83-16-1604-1101,UPG2A25109009366,16,null,null,R,null,null,null,null,UPG2A25109009366,1,Transmission Charge,INR,2650,18.42,48813,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-83-16-1604-1101,UPG2A25109009690,30,null,null,R,null,null,null,null,UPG2A25109009690,1,Positive Imbalance Above 10 Rate,INR,1338.231,12.82,17156.12,219,18/07/2025 00:00:00,2025-2026,IC
Gail,16-1-83-16-1604-1101,UPG2A25109009690,32,null,null,R,null,null,null,null,UPG2A25109009690,2,Negative Imbalance Above 5 Rate,INR,250.539,12.82,3211.91,219,18/07/2025 00:00:00,2025-2026,IC
Gail,16-1-83-16-1604-1101,UPG2A25109009691,30,null,null,R,null,null,null,null,UPG2A25109009691,1,Positive Imbalance Above 10 Rate,INR,3119.775,12.82,39995.52,219,18/07/2025 00:00:00,2025-2026,IC
Gail,16-1-84-16-1610-10000165,UPG2A25109009179,16,null,null,R,null,null,null,null,UPG2A25109009179,1,Transmission Charge,INR,12000,13.88,166560,219,18/07/2025 00:00:00,2025-2026,TC
Gail,16-1-84-16-1610-10000165,UPG2A25109009180,16,null,null,R,null,null,null,null,UPG2A25109009180,1,Transmission Charge,INR,24000,13.88,333120,219,18/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009151,16,null,null,R,null,null,null,null,UPG2A25109009151,1,Transmission Charge,INR,1710,45.91,78506.1,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009152,16,null,null,R,null,null,null,null,UPG2A25109009152,1,Transmission Charge,INR,10990,45.91,504550.9,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009154,16,null,null,R,null,null,null,null,UPG2A25109009154,1,Transmission Charge,INR,10000,45.91,459100,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009155,16,null,null,R,null,null,null,null,UPG2A25109009155,1,Transmission Charge,INR,23800,45.91,1092658,219,17/07/2025 00:00:00,2025-2026,TC
Gail,16-1-85-16-1604-1134,UPG2A25109009156,16,null,null,R,null,null,null,null,UPG2A25109009156,1,Transmission Charge,INR,3800.73,45.91,174491.51,219,17/07/2025 00:00:00,2025-2026,TC
Gail,1-1-1601-81L107-0-1-0-1,UPG2A23109004307,43,null,null,C,null,null,null,null,UPG2A23109004307,1,Ship or Pay Charges,INR,4090.45,39.45,161368.09,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L110-0-1-0-4,UPG2A23109004013,43,null,null,C,null,null,null,null,UPG2A23109004013,1,Ship or Pay Charges,INR,727.07,74.97,54508.29,113,04/07/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-85L111-0-1-0-5,UPG2A23109003934,32,null,null,C,null,null,null,null,UPG2A23109003934,1,Negative Imbalance Above 5 Rate,INR,50,37.49,1874.5,113,04/07/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-82L114-0-1-0-2,UPG2A23109005598,43,null,null,C,null,null,null,null,UPG2A23109005598,1,Ship or Pay Charges,INR,3164.642,40,126585.68,113,02/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-81L119-0-1-0-1,UPG2A23109005786,43,null,null,C,null,null,null,null,UPG2A23109005786,1,Ship or Pay Charges,INR,3034.113,40,121364.52,113,03/08/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-83L121-0-1-0-3,UPG2A23109007669,32,null,null,C,null,null,null,null,UPG2A23109007669,1,Negative Imbalance Above 5 Rate,INR,.032,39.45,1.26,113,20/09/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-84L122-0-1-0-4,UPG2A23109009611,43,null,null,C,null,null,null,null,UPG2A23109009611,1,Ship or Pay Charges,INR,7717.198,79,609658.64,130,02/11/2023 00:00:00,2023-2024,TC
Gail,1-1-1601-84L122-0-1-0-4,UPG2A23109010075,12,null,null,C,null,null,null,null,UPG2A23109010075,1,Positive Imbalance Rate,INR,.03,39.5,1.19,130,02/11/2023 00:00:00,2023-2024,IC
Gail,1-1-1601-82L124-0-1-0-2,UPG2A23109012482,16,null,null,C,null,null,null,null,UPG2A23109012482,1,Transmission Charge,INR,3905,40,156200,130,03/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013293,34,null,null,C,null,null,null,null,UPG2A23109013293,1,UnAuthorised Overrun Above 10%,INR,241630.418,20,4832608.36,130,17/01/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013339,16,null,null,C,null,null,null,null,UPG2A23109013339,1,Transmission Charge,INR,241785.42,40,9671416.72,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109013994,34,null,null,C,null,null,null,null,UPG2A23109013994,1,UnAuthorised Overrun Above 10%,INR,165137.195,20,3302743.9,130,02/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-81L126-0-1-0-1,UPG2A23109014033,16,null,null,C,null,null,null,null,UPG2A23109014033,1,Transmission Charge,INR,165233.2,40,6609327.8,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109013488,32,null,null,C,null,null,null,null,UPG2A23109013488,1,Negative Imbalance Above 5 Rate,INR,206388.227,20,4127764.54,130,17/01/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109013527,16,null,null,C,null,null,null,null,UPG2A23109013527,1,Transmission Charge,INR,227214.25,40,9088570.08,130,17/01/2024 00:00:00,2023-2024,TC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109014409,32,null,null,C,null,null,null,null,UPG2A23109014409,1,Negative Imbalance Above 5 Rate,INR,147445.044,20,2948900.88,130,02/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1601-82L126-0-1-0-2,UPG2A23109014520,16,null,null,C,null,null,null,null,UPG2A23109014520,1,Transmission Charge,INR,144414.39,40,5776575.72,130,02/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-811L128-0-1-0-11,UPG2A23109015077,16,null,null,C,null,null,null,null,UPG2A23109015077,1,Transmission Charge,INR,5500,26.28,144540,113,17/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-811L128-0-1-0-11,UPG2A23109015214,30,null,null,C,null,null,null,null,UPG2A23109015214,1,Positive Imbalance Above 10 Rate,INR,4531.255,13.14,59540.69,113,17/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-810L128-0-1-0-10,UPG2A23109015260,30,null,null,C,null,null,null,null,UPG2A23109015260,1,Positive Imbalance Above 10 Rate,INR,1263.03,13.14,16596.21,113,17/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-88L128-0-1-0-8,UPG2A23109015347,16,null,null,C,null,null,null,null,UPG2A23109015347,1,Transmission Charge,INR,93520.37,26.28,2457715.43,113,17/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-87L128-0-1-0-7,UPG2A23109016242,43,null,null,C,null,null,null,null,UPG2A23109016242,1,Ship or Pay Charges,INR,10350,26.28,271998,130,04/03/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-89L128-0-1-0-9,UPG2A23109015479,30,null,null,C,null,null,null,null,UPG2A23109015479,1,Positive Imbalance Above 10 Rate,INR,717,13.14,9421.38,113,17/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-89L134-0-1-0-9,UPG2A24109001975,16,null,null,C,null,null,null,null,UPG2A24109001975,1,Transmission Charge,INR,1300,26.28,34164,113,17/05/2024 00:00:00,2024-2025,TC
PipeInfra,18-1-1-18-1804-10000183,37114000202942,30,null,null,R,null,null,null,null,37114000202942,1,Positive Imbalance Above 10 Rate,INR,49.84,46.64,2325,130,17/10/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-1-18-1804-10000183,37114000203493,30,null,null,R,null,null,null,null,37114000203493,1,Positive Imbalance Above 10 Rate,INR,119.6,46.64,5578,130,17/11/2023 00:00:00,2023-2024,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131203789,30,null,null,C,null,null,null,null,371131203789,1,Positive Imbalance Above 10 Rate,INR,549.69,40.04,653.85,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131203789,32,null,null,C,null,null,null,null,371131203789,2,Negative Imbalance Above 5 Rate,INR,16.33,40.04,9885.54,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131203789,34,null,null,C,null,null,null,null,371131203789,3,UnAuthorised Overrun Above 10%,INR,246.89,40.04,22009.73,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204076,30,null,null,C,null,null,null,null,371131204076,1,Positive Imbalance Above 10 Rate,INR,760.81,40.04,30462.68,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204076,32,null,null,C,null,null,null,null,371131204076,2,Negative Imbalance Above 5 Rate,INR,290.63,40.04,11636.77,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204076,34,null,null,C,null,null,null,null,371131204076,3,UnAuthorised Overrun Above 10%,INR,130.04,40.04,5206.77,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204531,30,null,null,C,null,null,null,null,371131204531,1,Positive Imbalance Above 10 Rate,INR,143.58,40.04,5748.47,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204531,32,null,null,C,null,null,null,null,371131204531,2,Negative Imbalance Above 5 Rate,INR,4.43,40.04,177.37,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204633,30,null,null,C,null,null,null,null,371131204633,1,Positive Imbalance Above 10 Rate,INR,106.23,40.04,4253.58,219,04/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204913,30,null,null,C,null,null,null,null,371131204913,1,Positive Imbalance Above 10 Rate,INR,34.43,0,1378.81,219,18/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204913,32,null,null,C,null,null,null,null,371131204913,2,Negative Imbalance Above 5 Rate,INR,38.99,0,1561.43,219,18/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131205216,30,null,null,C,null,null,null,null,371131205216,1,Positive Imbalance Above 10 Rate,INR,37.56,40.04,1503.54,219,02/04/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,30,null,null,C,null,null,null,null,271131200789,1,Positive Imbalance Above 10 Rate,INR,309.17,30.83,7285.44,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,32,null,null,C,null,null,null,null,271131200789,2,Negative Imbalance Above 5 Rate,INR,296.58,30.83,9143.56,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,34,null,null,C,null,null,null,null,271131200789,3,UnAuthorised Overrun Above 10%,INR,236.31,30.83,9531.72,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,30,null,null,C,null,null,null,null,271131200789,1,Positive Imbalance Above 10 Rate,INR,309.17,30.83,9531.72,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,32,null,null,C,null,null,null,null,271131200789,2,Negative Imbalance Above 5 Rate,INR,296.58,30.83,9143.56,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,34,null,null,C,null,null,null,null,271131200789,3,UnAuthorised Overrun Above 10%,INR,236.31,30.83,7285.44,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200837,30,null,null,C,null,null,null,null,271131200837,1,Positive Imbalance Above 10 Rate,INR,300.5,0,9264.62,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200837,32,null,null,C,null,null,null,null,271131200837,2,Negative Imbalance Above 5 Rate,INR,247.45,0,7629.04,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200837,34,null,null,C,null,null,null,null,271131200837,3,UnAuthorised Overrun Above 10%,INR,129.34,0,3987.64,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200882,30,null,null,C,null,null,null,null,271131200882,1,Positive Imbalance Above 10 Rate,INR,5.74,30.83,176.95,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200882,32,null,null,C,null,null,null,null,271131200882,2,Negative Imbalance Above 5 Rate,INR,16.85,30.83,519.47,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200947,30,null,null,C,null,null,null,null,271131200947,1,Positive Imbalance Above 10 Rate,INR,15.37,30.83,474.14,219,04/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200994,32,null,null,C,null,null,null,null,271131200994,1,Negative Imbalance Above 5 Rate,INR,1.43,30.83,43.7,219,18/03/2025 00:00:00,2024-2025,IC
PipeInfra,18-1-2-18-1804-10000182,37114000200583,32,null,null,R,null,null,null,null,37114000200583,1,Negative Imbalance Above 5 Rate,INR,34.86,42.96,1498,49,02/05/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-2-18-1804-10000182,37114000201244,16,null,null,R,null,null,null,null,37114000201244,1,Transmission Charge,INR,91921.1,85.91,7896942,113,18/06/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-2-18-1804-10000182,37114000201245,32,null,null,R,null,null,null,null,37114000201245,1,Negative Imbalance Above 5 Rate,INR,124.42,42.96,5345,113,18/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-2-18-1804-10000182,37114000204883,32,null,null,R,null,null,null,null,37114000204883,1,Negative Imbalance Above 5 Rate,INR,38.9,44.12,1716,23,19/02/2024 00:00:00,2023-2024,IC
PipeInfra,18-1-6-18-1804-10000185,37114000200449,30,null,null,R,null,null,null,null,37114000200449,1,Positive Imbalance Above 10 Rate,INR,32.33,42.96,1389,23,21/04/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-8-18-1805-451,27114000200804,30,null,null,R,null,null,null,null,27114000200804,1,Positive Imbalance Above 10 Rate,INR,13.44,39.33,529,113,16/03/2023 00:00:00,2022-2023,IC
PipeInfra,18-1-8-18-1805-451,27114000200804,32,null,null,R,null,null,null,null,27114000200804,2,Negative Imbalance Above 5 Rate,INR,3.58,39.33,141,113,16/03/2023 00:00:00,2022-2023,IC
PipeInfra,18-1-8-18-1805-451,27114000200853,32,null,null,R,null,null,null,null,27114000200853,1,Negative Imbalance Above 5 Rate,INR,43.65,39.33,1717,130,04/04/2023 00:00:00,2022-2023,IC
PipeInfra,18-1-8-18-1805-451,37114000201291,34,null,null,R,null,null,null,null,37114000201291,1,UnAuthorised Overrun Above 10%,INR,15.39,24.98,384,23,21/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-8-18-1805-451,37114000201346,32,null,null,R,null,null,null,null,37114000201346,1,Negative Imbalance Above 5 Rate,INR,304.92,24.98,7617,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000201177,30,null,null,R,null,null,null,null,37114000201177,1,Positive Imbalance Above 10 Rate,INR,9.13,42.95,392,23,22/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000201460,30,null,null,R,null,null,null,null,37114000201460,1,Positive Imbalance Above 10 Rate,INR,49.31,42.96,2118,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000201460,32,null,null,R,null,null,null,null,37114000201460,2,Negative Imbalance Above 5 Rate,INR,2846.21,42.96,122273,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000201634,30,null,null,R,null,null,null,null,37114000201634,1,Positive Imbalance Above 10 Rate,INR,1600,44.12,70592,23,18/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000202879,30,null,null,R,null,null,null,null,37114000202879,1,Positive Imbalance Above 10 Rate,INR,748.58,44.12,33027,130,17/10/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000204804,30,null,null,R,null,null,null,null,37114000204804,1,Positive Imbalance Above 10 Rate,INR,509.01,44.12,22458,23,19/02/2024 00:00:00,2023-2024,IC
PipeInfra,18-1-9-18-1804-10000185,37114000205459,32,null,null,R,null,null,null,null,37114000205459,1,Negative Imbalance Above 5 Rate,INR,286.87,44.12,12657,23,03/04/2024 00:00:00,2023-2024,IC
PipeInfra,18-1-10-18-1804-10000182,37114000200664,32,null,null,R,null,null,null,null,37114000200664,1,Negative Imbalance Above 5 Rate,INR,.2,39.96,8,49,02/05/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-11-18-1804-10000185,37114000200645,30,null,null,R,null,null,null,null,37114000200645,1,Positive Imbalance Above 10 Rate,INR,253.1,42.96,10873,49,02/05/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-11-18-1804-10000185,37114000201173,30,null,null,R,null,null,null,null,37114000201173,1,Positive Imbalance Above 10 Rate,INR,12.49,33.74,1435,113,18/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-11-18-1804-10000185,37114000201173,32,null,null,R,null,null,null,null,37114000201173,2,Negative Imbalance Above 5 Rate,INR,42.53,33.74,421,113,18/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-11-18-1804-10000185,37114000201456,30,null,null,R,null,null,null,null,37114000201456,1,Positive Imbalance Above 10 Rate,INR,355.47,33.74,11994,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-11-18-1804-10000185,37114000203388,32,null,null,R,null,null,null,null,37114000203388,1,Negative Imbalance Above 5 Rate,INR,8.17,31.41,257,130,17/11/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-12-18-1804-10000185,37114000201175,30,null,null,R,null,null,null,null,37114000201175,1,Positive Imbalance Above 10 Rate,INR,4.75,42.96,204,23,22/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-12-18-1804-10000185,37114000201458,30,null,null,R,null,null,null,null,37114000201458,1,Positive Imbalance Above 10 Rate,INR,95.64,42.96,4109,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-12-18-1804-10000185,37114000202484,30,null,null,R,null,null,null,null,37114000202484,1,Positive Imbalance Above 10 Rate,INR,1262.21,44.12,55689,130,18/09/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-12-18-1804-10000185,37114000202877,30,null,null,R,null,null,null,null,37114000202877,1,Positive Imbalance Above 10 Rate,INR,206.25,44.12,9100,130,17/10/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-12-18-1804-10000185,37114000203390,30,null,null,R,null,null,null,null,37114000203390,1,Positive Imbalance Above 10 Rate,INR,36.71,44.12,1620,130,17/11/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-12-18-1804-10000185,37114000203998,16,null,null,R,null,null,null,null,37114000203998,1,Transmission Charge,INR,222939.22,88.24,19672157,130,18/12/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-12-18-1804-10000185,37114000205031,30,null,null,R,null,null,null,null,37114000205031,1,Positive Imbalance Above 10 Rate,INR,20.37,44.12,899,23,03/03/2024 00:00:00,2023-2024,IC
PipeInfra,18-1-15-18-1803-451,24114000200123,16,null,null,R,null,null,null,null,24114000200123,1,Transmission Charge,INR,12563.76,48.73,612232,23,21/06/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-15-18-1803-451,24114000200123,16,null,null,R,null,null,null,null,24114000200123,1,Transmission Charge,INR,12563.76,48.73,612232,23,21/06/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-15-18-1803-451,24114000200124,30,null,null,R,null,null,null,null,24114000200124,1,Positive Imbalance Above 10 Rate,INR,23.91,24.37,583,23,22/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-15-18-1803-451,24114000200124,34,null,null,R,null,null,null,null,24114000200124,2,UnAuthorised Overrun Above 10%,INR,7.64,24.37,186,23,22/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-15-18-1803-451,24114000200136,32,null,null,R,null,null,null,null,24114000200136,1,Negative Imbalance Above 5 Rate,INR,7.4,24.37,180,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-16-18-1804-10000185,371131200939,32,null,null,R,null,null,null,null,371131200939,1,Negative Imbalance Above 5 Rate,INR,24.56,30.83,757.14,219,17/07/2024 00:00:00,2024-2025,IC
PipeInfra,18-1-16-18-1804-10000185,371131201188,32,null,null,R,null,null,null,null,371131201188,1,Negative Imbalance Above 5 Rate,INR,90.88,30.83,2801.78,23,02/08/2024 00:00:00,2024-2025,IC
PipeInfra,18-1-16-18-1804-10000185,371131201472,32,null,null,R,null,null,null,null,371131201472,1,Negative Imbalance Above 5 Rate,INR,4.49,30.83,138.39,219,19/08/2024 00:00:00,2024-2025,IC
PipeInfra,18-1-16-18-1804-10000185,371131201995,16,null,null,R,null,null,null,null,371131201995,1,Transmission Charge,INR,49159.07,81.14,3988766.97,219,18/07/2025 00:00:00,2025-2026,TC
PipeInfra,18-1-16-18-1804-10000185,37114000201307,32,null,null,R,null,null,null,null,37114000201307,1,Negative Imbalance Above 5 Rate,INR,1.18,33.74,40,23,22/06/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-16-18-1804-10000185,37114000201454,30,null,null,R,null,null,null,null,37114000201454,1,Positive Imbalance Above 10 Rate,INR,11.71,33.74,395,49,04/07/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-16-18-1804-10000185,37114000204800,30,null,null,R,null,null,null,null,37114000204800,1,Positive Imbalance Above 10 Rate,INR,690.8,31.41,21698,23,19/02/2024 00:00:00,2023-2024,IC
PipeInfra,18-1-16-18-1804-10000185,37114000205028,30,null,null,R,null,null,null,null,37114000205028,1,Positive Imbalance Above 10 Rate,INR,292.45,31.41,9186,23,03/03/2024 00:00:00,2023-2024,IC
PipeInfra,18-1-20-18-1804-10000182,371131200898,32,null,null,R,null,null,null,null,371131200898,1,Negative Imbalance Above 5 Rate,INR,10.4,40.57,423.17,219,19/05/2025 00:00:00,2025-2026,IC
PipeInfra,18-1-20-18-1804-10000182,371131202740,16,null,null,R,null,null,null,null,371131202740,1,Transmission Charge,INR,192204.82,81.14,15595499.11,219,05/11/2024 00:00:00,2024-2025,TC
PipeInfra,18-1-20-18-1804-10000182,371131204253,32,null,null,R,null,null,null,null,371131204253,1,Negative Imbalance Above 5 Rate,INR,54.18,40.57,2198.23,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,18-1-20-18-1804-10000182,37114000203491,30,null,null,R,null,null,null,null,37114000203491,1,Positive Imbalance Above 10 Rate,INR,22.98,44.12,1014,130,17/11/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-20-18-1804-10000182,37114000203751,30,null,null,R,null,null,null,null,37114000203751,1,Positive Imbalance Above 10 Rate,INR,.06,44.12,3,130,04/12/2023 00:00:00,2023-2024,IC
PipeInfra,18-1-20-18-1804-10000182,37114000204433,30,null,null,R,null,null,null,null,37114000204433,1,Positive Imbalance Above 10 Rate,INR,11.74,44.12,518,23,17/01/2024 00:00:00,2023-2024,IC
