COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,TRANS_BU_UNIT,INVOICE_TYPE,ALLOC_QTY,DEFICIENCY_QTY,NEG_IMB_QTY,POS_IMB_QTY,UNAUTH_OVERRUN_QTY,PARKING_QTY,SIP_PAY_RATE,TRANSPORT_RATE,NEGETIVE_IMB_RATE,POSITIVE_IMB_RATE,UNAUTH_OVERRUN_RATE,PARKING_RATE,TRANSMISSION_AMT,NEG_IMB_AMT,POS_IMB_AMT,UNAUTH_OVERRUN_AMT,PARKING_AMT,INVOICE_SEQ,INVOICE_NO,INVOICE_DT,FREQ,PERIOD_START_DT,PERIOD_END_DT,DUE_DT,RATE_UNIT,SALE_AMT,EXCHG_RATE_CD,EXCHG_RATE_DT,EXCHG_RATE_VALUE,INVOICE_RAISED_IN,GROSS_AMT,TAX_AMT,TAX_STRUCT_CD,TAX_EFF_DT,INVOICE_AMT,ADJUST_SIGN,ADJUST_AMT,NET_PAYABLE_AMT,INV_STATUS,CHECKED_FLAG,CHECKED_BY,CHECKED_DT,AUTHORIZED_FLAG,AUTHORIZED_BY,AUTHORIZED_DT,APPROVED_FLAG,APPROVED_BY,APPROVED_DT,ENT_BY,ENT_DT,FINANCIAL_YEAR,PDF_INV_DTL,PRINT_BY_ORI,PRINT_DT_ORI,DEFICIENCY_AMT,SIP_PAY_FREQ,TDS_AMT,TDS_FACTOR,TDS_STRUCT_CD,TDS_EFF_DT,TCS_TDS,SAP_APPROVAL,SAP_APPROVED_BY,SAP_APPROVED_DT,SYS_INV_NO,INV_COMPONENT,FIN_SYS
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,42807.02,null,null,null,null,null,null,81.14,null,null,null,null,3473361.62,0.0,0.0,0.0,0.0,2024-2025,371131200940,15/07/202400:00:00,1,01/07/2024 00:00:00,15/07/2024 00:00:00,22/07/202400:00:00,1,3473361.62,null,null,null,1,3473361.62,IGST 12%,null,null,3890165,null,null,3890165,null,Y,6,18/07/202411:08:54,Y,6,18/07/202411:08:54,A,46,19/07/202415:42:49,219,17/07/202415:11:20,2024-2025,O,219,17/07/202415:11:20,null,null,1736.68,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/07/202414:57:05,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,16614.34,null,null,null,null,null,null,81.14,null,null,null,null,1348087.49,0.0,0.0,0.0,0.0,2025-2026,371131201073,31/05/202500:00:00,2,16/05/2025 00:00:00,31/05/2025 00:00:00,05/06/202500:00:00,1,1348087.49,null,null,null,1,1348087.49,IGST 12%,null,null,1509858,null,null,1509858,null,Y,6,03/06/202515:45:36,Y,6,03/06/202515:45:36,A,46,04/06/202510:32:30,219,03/06/202514:25:19,2025-2026,O,219,03/06/202514:25:19,null,null,674.04,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,04/06/202511:58:28,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,46220.38,null,null,null,null,null,null,81.14,null,null,null,null,3750321.4,0.0,0.0,0.0,0.0,2024-2025,371131201189,31/07/202400:00:00,2,16/07/2024 00:00:00,31/07/2024 00:00:00,06/08/202400:00:00,1,3750321.4,null,null,null,1,3750321.4,IGST 12%,null,null,4200360,null,null,4200360,null,Y,6,02/08/202415:37:12,Y,6,02/08/202415:37:12,A,46,05/08/202410:25:29,23,02/08/202414:51:20,2024-2025,O,23,02/08/202414:51:20,null,null,1875.16,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/08/202410:56:10,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,53235.24,null,null,null,null,null,null,81.14,null,null,null,null,4319507.12,0.0,0.0,0.0,0.0,2025-2026,371131201373,15/06/202500:00:00,1,01/06/2025 00:00:00,15/06/2025 00:00:00,20/06/202500:00:00,1,4319507.12,null,null,null,1,4319507.12,IGST 12%,null,null,4837848,null,null,4837848,null,Y,6,17/06/202516:07:49,Y,6,17/06/202516:07:49,A,46,18/06/202512:01:34,44,17/06/202513:18:27,2025-2026,O,44,17/06/202513:18:27,null,null,2159.75,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,20/06/202516:50:16,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,31264.64,null,null,null,null,null,null,81.14,null,null,null,null,2536812.45,0.0,0.0,0.0,0.0,2024-2025,371131201473,15/08/202400:00:00,1,01/08/2024 00:00:00,15/08/2024 00:00:00,21/08/202400:00:00,1,2536812.45,null,null,null,1,2536812.45,IGST 12%,null,null,2841230,null,null,2841230,null,Y,6,19/08/202422:27:33,Y,6,19/08/202422:27:33,A,46,20/08/202411:24:13,219,19/08/202412:59:55,2024-2025,O,219,19/08/202412:59:55,null,null,1268.41,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/08/202414:28:24,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,29401.47,null,null,null,null,null,null,81.14,null,null,null,null,2385635.77,0.0,0.0,0.0,0.0,2024-2025,371131201654,31/08/202400:00:00,2,16/08/2024 00:00:00,31/08/2024 00:00:00,05/09/202400:00:00,1,2385635.77,null,null,null,1,2385635.77,IGST 12%,null,null,2671912,null,null,2671912,null,Y,6,03/09/202413:30:48,Y,6,03/09/202413:30:48,A,46,03/09/202413:52:42,23,03/09/202412:45:49,2024-2025,O,23,03/09/202412:45:49,null,null,1192.82,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,03/09/202414:36:13,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,26248.98,null,null,null,null,null,null,81.14,null,null,null,null,2129841.93,0.0,0.0,0.0,0.0,2025-2026,371131201673,30/06/202500:00:00,2,16/06/2025 00:00:00,30/06/2025 00:00:00,05/07/202500:00:00,1,2129841.93,null,null,null,1,2129841.93,IGST 12%,null,null,2385423,null,null,2385423,null,Y,6,02/07/202522:13:53,Y,6,02/07/202522:13:53,A,46,03/07/202510:37:37,219,02/07/202516:33:50,2025-2026,O,219,02/07/202516:33:50,null,null,1064.92,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,03/07/202512:19:02,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,190126.66,null,null,null,null,null,null,81.14,null,null,null,null,1.542687674E7,0.0,0.0,0.0,0.0,2024-2025,371131202360,15/10/202400:00:00,1,01/10/2024 00:00:00,15/10/2024 00:00:00,21/10/202400:00:00,1,1.542687674E7,null,null,null,1,1.542687674E7,IGST 12%,null,null,17278102,null,null,17278102,null,Y,6,22/10/202421:45:13,Y,6,22/10/202421:45:13,A,46,23/10/202410:58:06,219,17/10/202415:17:07,2024-2025,O,219,17/10/202415:17:07,null,null,7713.44,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/10/202416:12:00,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,36185.2,null,null,null,null,null,null,81.14,null,null,null,null,2936066.94,0.0,0.0,0.0,0.0,2025-2026,371131202376,31/07/202500:00:00,2,16/07/2025 00:00:00,31/07/2025 00:00:00,06/08/202500:00:00,1,2936066.94,null,null,null,1,2936066.94,IGST 12%,null,null,3288395,null,null,3288395,null,Y,6,04/08/202518:58:40,Y,6,04/08/202518:58:40,A,46,08/08/202516:42:00,219,04/08/202517:02:21,2025-2026,O,219,04/08/202517:02:21,null,null,1468.03,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,13/08/202517:52:47,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,88175.31,null,null,null,null,null,null,81.14,null,null,null,null,7154544.64,0.0,0.0,0.0,0.0,2024-2025,371131202659,31/10/202400:00:00,2,16/10/2024 00:00:00,31/10/2024 00:00:00,07/11/202400:00:00,1,7154544.64,null,null,null,1,7154544.64,IGST 12%,null,null,8013090,null,null,8013090,null,Y,153,05/11/202418:51:56,Y,153,05/11/202418:51:56,A,46,07/11/202410:29:49,219,05/11/202412:58:04,2024-2025,O,219,05/11/202412:58:04,null,null,3577.27,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/11/202411:03:03,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,8803.73,null,null,null,null,null,null,81.14,null,null,null,null,714334.84,0.0,0.0,0.0,0.0,2024-2025,371131202887,15/11/202400:00:00,1,01/11/2024 00:00:00,15/11/2024 00:00:00,21/11/202400:00:00,1,714334.84,null,null,null,1,714334.84,IGST 12%,null,null,800055,null,null,800055,null,Y,6,19/11/202416:00:13,Y,6,19/11/202416:00:13,A,46,20/11/202410:43:52,219,19/11/202415:10:39,2024-2025,O,219,19/11/202415:10:39,null,null,357.17,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,21/11/202411:10:15,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,9727.66,null,null,null,null,null,null,81.14,null,null,null,null,789302.72,0.0,0.0,0.0,0.0,2024-2025,371131203228,30/11/202400:00:00,2,16/11/2024 00:00:00,30/11/2024 00:00:00,05/12/202400:00:00,1,789302.72,null,null,null,1,789302.72,IGST 12%,null,null,884019,null,null,884019,null,Y,6,03/12/202416:32:42,Y,6,03/12/202416:32:42,A,46,04/12/202412:26:04,219,03/12/202416:09:17,2024-2025,O,219,03/12/202416:09:17,null,null,394.65,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,04/12/202412:38:21,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,9914.15,null,null,null,null,null,null,81.14,null,null,null,null,804433.9,0.0,0.0,0.0,0.0,2024-2025,371131203377,15/12/202400:00:00,1,01/12/2024 00:00:00,15/12/2024 00:00:00,20/12/202400:00:00,1,804433.9,null,null,null,1,804433.9,IGST 12%,null,null,900966,null,null,900966,null,Y,6,17/12/202418:19:50,Y,6,17/12/202418:19:50,A,46,18/12/202416:41:31,219,17/12/202417:26:52,2024-2025,O,219,17/12/202417:26:52,null,null,402.22,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,18/12/202417:04:58,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,11557.76,null,null,null,null,null,null,81.14,null,null,null,null,937796.4,0.0,0.0,0.0,0.0,2024-2025,371131203612,31/12/202400:00:00,2,16/12/2024 00:00:00,31/12/2024 00:00:00,06/01/202500:00:00,1,937796.4,null,null,null,1,937796.4,IGST 12%,null,null,1050332,null,null,1050332,null,Y,6,03/01/202521:33:17,Y,6,03/01/202521:33:17,A,46,06/01/202511:37:25,219,03/01/202516:00:06,2024-2025,O,219,03/01/202516:00:06,null,null,468.9,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,06/01/202512:14:20,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,27881.88,null,null,null,null,null,null,81.14,null,null,null,null,2262335.71,0.0,0.0,0.0,0.0,2024-2025,371131203877,15/01/202500:00:00,1,01/01/2025 00:00:00,15/01/2025 00:00:00,21/01/202500:00:00,1,2262335.71,null,null,null,1,2262335.71,IGST 12%,null,null,2533816,null,null,2533816,null,Y,6,17/01/202516:12:10,Y,6,17/01/202516:12:10,A,46,20/01/202514:37:03,113,17/01/202513:56:54,2024-2025,O,113,17/01/202513:56:54,null,null,1131.17,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,20/01/202517:35:20,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,28046.4,null,null,null,null,null,null,81.14,null,null,null,null,2275684.81,0.0,0.0,0.0,0.0,2024-2025,371131204156,31/01/202500:00:00,2,16/01/2025 00:00:00,31/01/2025 00:00:00,06/02/202500:00:00,1,2275684.81,null,null,null,1,2275684.81,IGST 12%,null,null,2548767,null,null,2548767,null,Y,6,04/02/202517:06:23,Y,6,04/02/202517:06:23,A,46,05/02/202511:01:29,219,04/02/202514:35:03,2024-2025,O,219,04/02/202514:35:03,null,null,1137.84,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/02/202514:26:24,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,30534.97,null,null,null,null,null,null,81.14,null,null,null,null,2477607.1,0.0,0.0,0.0,0.0,2024-2025,371131204415,15/02/202500:00:00,1,01/02/2025 00:00:00,15/02/2025 00:00:00,21/02/202500:00:00,1,2477607.1,null,null,null,1,2477607.1,IGST 12%,null,null,2774920,null,null,2774920,null,Y,6,18/02/202516:13:25,Y,6,18/02/202516:13:25,A,46,19/02/202511:20:34,219,18/02/202512:23:04,2024-2025,O,219,18/02/202512:23:04,null,null,1238.8,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,25/02/202517:35:06,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,29614.44,null,null,null,null,null,null,81.14,null,null,null,null,2402916.12,0.0,0.0,0.0,0.0,2024-2025,371131204725,28/02/202500:00:00,2,16/02/2025 00:00:00,28/02/2025 00:00:00,06/03/202500:00:00,1,2402916.12,null,null,null,1,2402916.12,IGST 12%,null,null,2691266,null,null,2691266,null,Y,6,04/03/202519:20:29,Y,6,04/03/202519:20:29,A,46,05/03/202512:08:45,219,04/03/202512:12:10,2024-2025,O,219,04/03/202512:12:10,null,null,1201.46,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,05/03/202512:37:16,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,37731.45,null,null,null,null,null,null,81.14,null,null,null,null,3061529.42,0.0,0.0,0.0,0.0,2024-2025,371131204992,15/03/202500:00:00,1,06/03/2023 00:00:00,15/03/2025 00:00:00,21/03/202500:00:00,1,3061529.42,null,null,null,1,3061529.42,IGST 12%,null,null,3428913,null,null,3428913,null,Y,6,18/03/202517:16:15,Y,6,18/03/202517:16:15,A,46,19/03/202510:31:40,219,18/03/202514:24:22,2024-2025,O,219,18/03/202514:24:22,null,null,1530.76,2,TDS 2%,01/04/202300:00:00,TDS,Y,201,26/03/202517:49:22,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,25805.38,null,null,null,null,null,null,81.14,null,null,null,null,2093848.18,0.0,0.0,0.0,0.0,2024-2025,371131205310,31/03/202500:00:00,2,16/03/2025 00:00:00,31/03/2025 00:00:00,05/04/202500:00:00,1,2093848.18,null,null,null,1,2093848.18,IGST 12%,null,null,2345110,null,null,2345110,null,Y,6,02/04/202516:00:44,Y,6,02/04/202516:00:44,A,46,08/04/202514:39:33,219,02/04/202513:39:59,2024-2025,O,219,02/04/202513:39:59,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,17664.88,null,null,null,null,null,null,43.57,null,null,null,null,769659.0,0.0,0.0,0.0,0.0,2023-2024,37114000200443,15/04/202300:00:00,1,01/04/2023 00:00:00,15/04/2023 00:00:00,19/04/202300:00:00,1,769659.0,null,null,null,1,769659.0,IGST 12%,null,null,862018,null,null,862018,null,Y,6,21/04/202318:03:06,Y,6,21/04/202318:03:06,A,6,06/05/202314:31:26,23,20/04/202314:05:45,2023-2024,O,23,20/04/202314:05:45,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,17386.48,null,null,null,null,null,null,43.57,null,null,null,null,757529.0,0.0,0.0,0.0,0.0,2023-2024,37114000200646,30/04/202300:00:00,2,16/04/2023 00:00:00,30/04/2023 00:00:00,06/05/202300:00:00,1,757529.0,null,null,null,1,757529.0,IGST 12%,null,null,848432,null,null,848432,null,Y,6,02/05/202322:29:19,Y,6,02/05/202322:29:19,A,6,03/05/202314:22:01,49,02/05/202316:10:22,2023-2024,O,49,02/05/202316:10:22,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,153677.75,null,null,null,null,null,null,85.91,null,null,null,null,1.3202456E7,0.0,0.0,0.0,0.0,2023-2024,37114000200752,15/05/202300:00:00,1,01/05/2023 00:00:00,15/05/2023 00:00:00,20/05/202300:00:00,1,1.3202456E7,null,null,null,1,1.3202456E7,IGST 12%,null,null,14786751,null,null,14786751,null,Y,6,19/05/202323:16:32,Y,6,19/05/202323:16:32,A,6,19/05/202323:46:30,130,18/05/202311:06:32,2023-2024,O,130,18/05/202311:06:32,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,129765.82,null,null,null,null,null,null,85.91,null,null,null,null,1.1148182E7,0.0,0.0,0.0,0.0,2023-2024,37114000200968,31/05/202300:00:00,2,16/05/2023 00:00:00,31/05/2023 00:00:00,06/06/202300:00:00,1,1.1148182E7,null,null,null,1,1.1148182E7,IGST 12%,null,null,12485964,null,null,12485964,null,Y,6,08/06/202310:11:04,Y,6,08/06/202310:11:04,A,6,09/06/202322:54:05,130,06/06/202312:12:02,2023-2024,O,130,06/06/202312:12:02,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,162759.89,null,null,null,null,null,null,85.91,null,null,null,null,1.3982702E7,0.0,0.0,0.0,0.0,2023-2024,37114000201176,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,1,1.3982702E7,null,null,null,1,1.3982702E7,IGST 12%,null,null,15660626,null,null,15660626,null,Y,6,20/06/202314:57:19,Y,6,20/06/202314:57:19,A,6,20/06/202315:43:56,113,18/06/202316:07:52,2023-2024,O,113,18/06/202316:07:52,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,null,9.13,null,null,null,null,null,42.95,null,null,0.0,0.0,392.0,0.0,0.0,2023-2024,37114000201177,15/06/202300:00:00,1,01/06/2023 00:00:00,15/06/2023 00:00:00,21/06/202300:00:00,1,392.0,null,null,null,1,392.0,IGST 12%,null,null,439,null,null,439,null,Y,6,26/06/202319:27:38,Y,6,26/06/202319:27:38,A,6,27/06/202315:54:56,23,22/06/202316:35:55,2023-2024,O,23,22/06/202316:35:55,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,PI,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,274063.23,null,null,null,null,null,null,85.91,null,null,null,null,2.3544772E7,0.0,0.0,0.0,0.0,2023-2024,37114000201459,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,1,2.3544772E7,null,null,null,1,2.3544772E7,IGST 12%,null,null,26370145,null,null,26370145,null,Y,153,04/07/202320:54:34,Y,153,04/07/202320:54:34,A,153,05/07/202310:30:22,49,04/07/202315:54:04,2023-2024,O,49,04/07/202315:54:04,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,TP,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,2846.21,49.31,null,null,null,null,42.96,42.96,null,null,0.0,122273.0,2118.0,0.0,0.0,2023-2024,37114000201460,30/06/202300:00:00,2,16/06/2023 00:00:00,30/06/2023 00:00:00,06/07/202300:00:00,1,124391.0,null,null,null,1,124391.0,IGST 12%,null,null,139318,null,null,139318,null,Y,153,04/07/202321:12:12,Y,153,04/07/202321:12:12,A,153,05/07/202310:34:07,49,04/07/202316:41:05,2023-2024,O,49,04/07/202316:41:05,null,null,null,2,TDS 2%,01/04/202300:00:00,TDS,null,null,null,null,NI-PI,null
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,169442.56,null,null,null,null,null,null,88.24,null,null,null,null,1.4951611E7,0.0,0.0,0.0,0.0,2023-2024,37114000201633,15/07/202300:00:00,1,01/07/2023 00:00:00,15/07/2023 00:00:00,20/07/202300:00:00,1,1.4951611E7,null,null,null,1,1.4951611E7,IGST 12%,null,null,16745804,null,null,16745804,null,Y,6,18/07/202322:53:59,Y,6,18/07/202322:53:59,A,6,19/07/202316:11:38,23,18/07/202314:10:38,2023-2024,O,23,18/07/202314:10:38,null,null,7475.81,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,28/07/202314:14:16,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,null,1600,null,null,null,null,null,44.12,null,null,0.0,0.0,70592.0,0.0,0.0,2023-2024,37114000201634,15/07/202300:00:00,1,01/07/2023 00:00:00,15/07/2023 00:00:00,19/07/202300:00:00,1,70592.0,null,null,null,1,70592.0,IGST 12%,null,null,79063,null,null,79063,null,Y,6,18/07/202322:23:42,Y,6,18/07/202322:23:42,A,6,19/07/202315:17:55,23,18/07/202316:53:34,2023-2024,O,23,18/07/202316:53:34,null,null,35.3,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,28/07/202314:14:30,null,PI,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,192723.05,null,null,null,null,null,null,88.24,null,null,null,null,1.7005882E7,0.0,0.0,0.0,0.0,2023-2024,37114000201837,31/07/202300:00:00,2,16/07/2023 00:00:00,31/07/2023 00:00:00,05/08/202300:00:00,1,1.7005882E7,null,null,null,1,1.7005882E7,IGST 12%,null,null,19046588,null,null,19046588,null,Y,6,02/08/202318:49:56,Y,6,02/08/202318:49:56,A,6,03/08/202311:37:17,23,02/08/202317:23:05,2023-2024,O,23,02/08/202317:23:05,null,null,8502.94,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,03/08/202313:52:01,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,237531.27,null,null,null,null,null,null,88.24,null,null,null,null,2.0959759E7,0.0,0.0,0.0,0.0,2023-2024,37114000202044,15/08/202300:00:00,1,01/08/2023 00:00:00,15/08/2023 00:00:00,21/08/202300:00:00,1,2.0959759E7,null,null,null,1,2.0959759E7,IGST 12%,null,null,23474930,null,null,23474930,null,Y,6,17/08/202314:08:40,Y,6,17/08/202314:08:40,A,6,17/08/202321:18:13,23,17/08/202311:45:51,2023-2024,O,23,17/08/202311:45:51,null,null,10479.88,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,18/08/202310:38:34,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,284673.98,null,null,null,null,null,null,88.24,null,null,null,null,2.5119632E7,0.0,0.0,0.0,0.0,2023-2024,37114000202324,31/08/202300:00:00,2,16/08/2023 00:00:00,31/08/2023 00:00:00,06/09/202300:00:00,1,2.5119632E7,null,null,null,1,2.5119632E7,IGST 12%,null,null,28133988,null,null,28133988,null,Y,6,03/09/202318:57:00,Y,6,03/09/202318:57:00,A,6,04/09/202313:03:59,23,03/09/202317:51:23,2023-2024,O,23,03/09/202317:51:23,null,null,12559.82,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,04/09/202314:21:36,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,294904.52,null,null,null,null,null,null,88.24,null,null,null,null,2.6022375E7,0.0,0.0,0.0,0.0,2023-2024,37114000202485,15/09/202300:00:00,1,01/09/2023 00:00:00,15/09/2023 00:00:00,22/09/202300:00:00,1,2.6022375E7,null,null,null,1,2.6022375E7,IGST 12%,null,null,29145060,null,null,29145060,null,Y,6,18/09/202321:15:37,Y,6,18/09/202321:15:37,A,6,20/09/202319:29:02,130,18/09/202317:15:34,2023-2024,O,130,18/09/202317:15:34,null,null,13011.19,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,21/09/202310:46:17,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,163599.96,null,null,null,null,null,null,88.24,null,null,null,null,1.443606E7,0.0,0.0,0.0,0.0,2023-2024,37114000202640,30/09/202300:00:00,2,16/09/2023 00:00:00,30/09/2023 00:00:00,06/10/202300:00:00,1,1.443606E7,null,null,null,1,1.443606E7,IGST 12%,null,null,16168387,null,null,16168387,null,Y,6,04/10/202310:20:17,Y,6,04/10/202310:20:17,A,6,09/10/202310:45:08,130,03/10/202318:28:24,2023-2024,O,130,03/10/202318:28:24,null,null,7218.03,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,09/10/202311:53:53,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,350852.06,null,null,null,null,null,null,88.24,null,null,null,null,3.0959186E7,0.0,0.0,0.0,0.0,2023-2024,37114000202878,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,3.0959186E7,null,null,null,1,3.0959186E7,IGST 12%,null,null,34674288,null,null,34674288,null,Y,6,17/10/202319:41:44,Y,6,17/10/202319:41:44,A,6,19/10/202322:49:40,130,17/10/202316:58:05,2023-2024,O,130,17/10/202316:58:05,null,null,15479.59,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,30/10/202317:39:40,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,IC,null,null,null,748.58,null,null,null,null,null,44.12,null,null,0.0,0.0,33027.0,0.0,0.0,2023-2024,37114000202879,15/10/202300:00:00,1,01/10/2023 00:00:00,15/10/2023 00:00:00,20/10/202300:00:00,1,33027.0,null,null,null,1,33027.0,IGST 12%,null,null,36990,null,null,36990,null,Y,6,17/10/202319:29:54,Y,6,17/10/202319:29:54,A,6,19/10/202322:55:04,130,17/10/202317:47:08,2023-2024,O,130,17/10/202317:47:08,null,null,16.51,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,30/10/202317:41:06,null,PI,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,236222.83,null,null,null,null,null,null,88.24,null,null,null,null,2.0844303E7,0.0,0.0,0.0,0.0,2023-2024,37114000203145,31/10/202300:00:00,2,16/10/2023 00:00:00,31/10/2023 00:00:00,06/11/202300:00:00,1,2.0844303E7,null,null,null,1,2.0844303E7,IGST 12%,null,null,23345619,null,null,23345619,null,Y,6,02/11/202319:06:27,Y,6,02/11/202319:06:27,A,49,03/11/202314:04:21,130,02/11/202314:42:10,2023-2024,O,130,02/11/202314:42:10,null,null,10422.15,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,03/11/202315:44:58,null,TP,S
PipeInfra,18-1-9-18-1804-10000185,R,null,null,null,R,null,null,1,TC,227201.64,null,null,null,null,null,null,88.24,null,null,null,null,2.0048273E7,0.0,0.0,0.0,0.0,2023-2024,37114000203391,15/11/202300:00:00,1,01/11/2023 00:00:00,15/11/2023 00:00:00,21/11/202300:00:00,1,2.0048273E7,null,null,null,1,2.0048273E7,IGST 12%,null,null,22454066,null,null,22454066,null,Y,49,17/11/202315:23:02,Y,49,17/11/202315:23:02,A,49,17/11/202316:55:56,130,17/11/202314:01:25,2023-2024,O,130,17/11/202314:01:25,null,null,10024.14,2,TDS 2%,01/04/202300:00:00,TDS,Y,164,23/11/202316:02:23,null,TP,S
