COMPANY_CD,COUNTERPARTY_CD,AGMT_NO,AGMT_REV,CONT_NO,CONT_REV,CONTRACT_TYPE,BU_UNIT,BU_CONTACT_PERSON_CD,ADDR_FLAG,INVOICE_SEQ,INVOICE_NO,LINE_NO,LINE_DESC,UNIT,QTY,RATE,AMOUNT,ENT_BY,ENT_DT,FINANCIAL_YEAR,INVOICE_TYPE
Gail,1-1-1604-811L128-0-1-0-11,UPG2A23109015214,30,null,null,C,null,null,null,null,UPG2A23109015214,1,Positive Imbalance Above 10 Rate,INR,4531.255,13.14,59540.69,113,17/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-810L128-0-1-0-10,UPG2A23109015260,30,null,null,C,null,null,null,null,UPG2A23109015260,1,Positive Imbalance Above 10 Rate,INR,1263.03,13.14,16596.21,113,17/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-810L128-0-1-0-10,UPG2A24109013982,43,null,null,C,null,null,null,null,UPG2A24109013982,1,Ship or Pay Charges,INR,3404,26.28,89457.12,219,28/11/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-88L128-0-1-0-8,UPG2A23109015347,16,null,null,C,null,null,null,null,UPG2A23109015347,1,Transmission Charge,INR,93520.37,26.28,2457715.43,113,17/02/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-87L128-0-1-0-7,UPG2A23109016242,43,null,null,C,null,null,null,null,UPG2A23109016242,1,Ship or Pay Charges,INR,10350,26.28,271998,130,04/03/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-89L128-0-1-0-9,UPG2A23109015479,30,null,null,C,null,null,null,null,UPG2A23109015479,1,Positive Imbalance Above 10 Rate,INR,717,13.14,9421.38,113,17/02/2024 00:00:00,2023-2024,IC
Gail,1-1-1604-89L128-0-1-0-9,UPG2A24109013998,43,null,null,C,null,null,null,null,UPG2A24109013998,1,Ship or Pay Charges,INR,2530,26.28,66488.4,219,29/11/2024 00:00:00,2023-2024,TC
Gail,1-1-1604-89L134-0-1-0-9,UPG2A24109001975,16,null,null,C,null,null,null,null,UPG2A24109001975,1,Transmission Charge,INR,1300,26.28,34164,113,17/05/2024 00:00:00,2024-2025,TC
PipeInfra,1-1-1805-1121S1-0-2-0-1,37114000201834,16,null,null,C,null,null,null,null,37114000201834,1,Transmission Charge,INR,101197.59,45.81,4635862,23,02/08/2023 00:00:00,2023-2024,TC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131203789,30,null,null,C,null,null,null,null,371131203789,1,Positive Imbalance Above 10 Rate,INR,549.69,40.04,653.85,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131203789,32,null,null,C,null,null,null,null,371131203789,2,Negative Imbalance Above 5 Rate,INR,16.33,40.04,9885.54,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131203789,34,null,null,C,null,null,null,null,371131203789,3,UnAuthorised Overrun Above 10%,INR,246.89,40.04,22009.73,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204076,30,null,null,C,null,null,null,null,371131204076,1,Positive Imbalance Above 10 Rate,INR,760.81,40.04,30462.68,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204076,32,null,null,C,null,null,null,null,371131204076,2,Negative Imbalance Above 5 Rate,INR,290.63,40.04,11636.77,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204076,34,null,null,C,null,null,null,null,371131204076,3,UnAuthorised Overrun Above 10%,INR,130.04,40.04,5206.77,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204531,30,null,null,C,null,null,null,null,371131204531,1,Positive Imbalance Above 10 Rate,INR,143.58,40.04,5748.47,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204531,32,null,null,C,null,null,null,null,371131204531,2,Negative Imbalance Above 5 Rate,INR,4.43,40.04,177.37,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204633,30,null,null,C,null,null,null,null,371131204633,1,Positive Imbalance Above 10 Rate,INR,106.23,40.04,4253.58,219,04/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204913,30,null,null,C,null,null,null,null,371131204913,1,Positive Imbalance Above 10 Rate,INR,34.43,0,1378.81,219,18/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131204913,32,null,null,C,null,null,null,null,371131204913,2,Negative Imbalance Above 5 Rate,INR,38.99,0,1561.43,219,18/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1804-452S1-0-9-2-2,371131205216,30,null,null,C,null,null,null,null,371131205216,1,Positive Imbalance Above 10 Rate,INR,37.56,40.04,1503.54,219,02/04/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,30,null,null,C,null,null,null,null,271131200789,1,Positive Imbalance Above 10 Rate,INR,309.17,30.83,9531.72,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,32,null,null,C,null,null,null,null,271131200789,2,Negative Imbalance Above 5 Rate,INR,296.58,30.83,9143.56,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200789,34,null,null,C,null,null,null,null,271131200789,3,UnAuthorised Overrun Above 10%,INR,236.31,30.83,7285.44,113,17/01/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200837,30,null,null,C,null,null,null,null,271131200837,1,Positive Imbalance Above 10 Rate,INR,300.5,0,9264.62,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200837,32,null,null,C,null,null,null,null,271131200837,2,Negative Imbalance Above 5 Rate,INR,247.45,0,7629.04,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200837,34,null,null,C,null,null,null,null,271131200837,3,UnAuthorised Overrun Above 10%,INR,129.34,0,3987.64,219,04/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200882,30,null,null,C,null,null,null,null,271131200882,1,Positive Imbalance Above 10 Rate,INR,5.74,30.83,176.95,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200882,32,null,null,C,null,null,null,null,271131200882,2,Negative Imbalance Above 5 Rate,INR,16.85,30.83,519.47,219,18/02/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200947,30,null,null,C,null,null,null,null,271131200947,1,Positive Imbalance Above 10 Rate,INR,15.37,30.83,474.14,219,04/03/2025 00:00:00,2024-2025,IC
PipeInfra,1-1-1805-451S1-0-10-2-1,271131200994,32,null,null,C,null,null,null,null,271131200994,1,Negative Imbalance Above 5 Rate,INR,1.43,30.83,43.7,219,18/03/2025 00:00:00,2024-2025,IC
PipeInfra,18-1-2-18-1804-10000182,37114000205319,16,null,null,R,null,null,null,null,37114000205319,1,Transmission Charge,INR,15025.04,88.24,1325810,130,19/03/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-8-18-1805-451,27114000200803,16,null,null,R,null,null,null,null,27114000200803,1,Transmission Charge,INR,10989.44,78.65,864319,113,16/03/2023 00:00:00,2022-2023,TC
PipeInfra,18-1-8-18-1805-451,27114000200804,30,null,null,R,null,null,null,null,27114000200804,1,Positive Imbalance Above 10 Rate,INR,13.44,39.33,529,113,16/03/2023 00:00:00,2022-2023,IC
PipeInfra,18-1-8-18-1805-451,27114000200804,32,null,null,R,null,null,null,null,27114000200804,2,Negative Imbalance Above 5 Rate,INR,3.58,39.33,141,113,16/03/2023 00:00:00,2022-2023,IC
PipeInfra,18-1-9-18-1804-10000185,37114000203645,16,null,null,R,null,null,null,null,37114000203645,1,Transmission Charge,INR,10936,79.77,872365,113,16/03/2023 00:00:00,2022-2023,TC
PipeInfra,18-1-11-18-1804-10000185,37114000205243,16,null,null,R,null,null,null,null,37114000205243,1,Transmission Charge,INR,3350.67,62.82,210489,130,19/03/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-12-18-1804-10000185,37114000205244,16,null,null,R,null,null,null,null,37114000205244,1,Transmission Charge,INR,25684.16,88.24,2266370,130,19/03/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-13-18-1804-10000185,37114000201629,16,null,null,R,null,null,null,null,37114000201629,1,Transmission Charge,INR,55.46,57.26,3176,23,18/07/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-13-18-1804-10000185,37114000203013,16,null,null,R,null,null,null,null,37114000203013,1,Transmission Charge,INR,118270.93,45.81,5417991,130,17/10/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-20-18-1804-10000182,37114000201712,16,null,null,R,null,null,null,null,37114000201712,1,Transmission Charge,INR,47500,88.24,4191400,23,18/07/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-22-18-1805-10000182,27114000200738,16,null,null,R,null,null,null,null,27114000200738,1,Transmission Charge,INR,117976.28,45.81,5404493,130,17/10/2023 00:00:00,2023-2024,TC
PipeInfra,18-1-24-18-1807-10000185,37114000205457,16,null,null,R,null,null,null,null,37114000205457,1,Transmission Charge,INR,70000,59.69,4178300,23,02/04/2024 00:00:00,2023-2024,TC
PipeInfra,18-1-26-18-1804-10000182,371131202495,16,null,null,R,null,null,null,null,371131202495,1,Transmission Charge,INR,840.45,74.74,62815.17,219,17/10/2024 00:00:00,2024-2025,TC
PipeInfra,18-1-28-18-1801-10000182,241131200062,16,null,null,R,null,null,null,null,241131200062,1,Transmission Charge,INR,400,81.14,32456.28,219,02/05/2025 00:00:00,2025-2026,TC
PipeInfra,18-1-28-18-1801-10000182,241131200283,16,null,null,R,null,null,null,null,241131200283,1,Transmission Charge,INR,82586.67,81.14,6701082.12,219,05/11/2024 00:00:00,2024-2025,TC
PipeInfra,18-1-31-18-1801-10000188,241131200470,16,null,null,R,null,null,null,null,241131200470,1,Transmission Charge,INR,20348,96.09,1955239.28,113,17/01/2025 00:00:00,2024-2025,TC
PipeInfra,18-1-33-18-1801-261,241131200214,16,null,null,R,null,null,null,null,241131200214,1,Transmission Charge,INR,1200,8.41,10091.96,44,17/06/2025 00:00:00,2025-2026,TC
PipeInfra,18-1-40-18-1801-10000182,241131200162,16,null,null,R,null,null,null,null,241131200162,1,Transmission Charge,INR,12000,74.74,896880.4,219,03/06/2025 00:00:00,2025-2026,TC
GSPL,1-1-202-1341S1-0-1-0-1,IN23-24/485/0016,16,null,null,C,null,null,null,null,IN23-24/485/0016,1,Transmission Charge,INR,4250,21.25,90312.5,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-1341S1-0-1-0-1,IN23-24/485/0017,30,null,null,C,null,null,null,null,IN23-24/485/0017,1,Positive Imbalance Above 10 Rate,INR,225.19,10.62,2392.64,23,02/11/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-1341S1-0-1-0-1,IN23-24/485/0020,16,null,null,C,null,null,null,null,IN23-24/485/0020,1,Transmission Charge,INR,8500,21.25,180625,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-1351S1-0-2-0-1,IN23-24/485/0029,30,null,null,C,null,null,null,null,IN23-24/485/0029,1,Positive Imbalance Above 10 Rate,INR,1864.9,10.62,19814.56,23,02/02/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-2-0-1,IN23-24/485/0029,34,null,null,C,null,null,null,null,IN23-24/485/0029,2,UnAuthorised Overrun Above 10%,INR,6.96,10.62,73.95,23,02/02/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-2-0-1,IN23-24/485/0032,30,null,null,C,null,null,null,null,IN23-24/485/0032,1,Positive Imbalance Above 10 Rate,INR,401.49,10.62,4265.83,23,16/02/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-2-0-1,IN23-24/485/0032,32,null,null,C,null,null,null,null,IN23-24/485/0032,2,Negative Imbalance Above 5 Rate,INR,9.17,10.62,97.43,23,16/02/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-2-0-1,IN23-24/485/0035,32,null,null,C,null,null,null,null,IN23-24/485/0035,1,Negative Imbalance Above 5 Rate,INR,57.41,10.62,610,23,03/03/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0038,30,null,null,C,null,null,null,null,IN23-24/485/0038,1,Positive Imbalance Above 10 Rate,INR,62.99,10.62,669.27,23,18/03/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0038,32,null,null,C,null,null,null,null,IN23-24/485/0038,2,Negative Imbalance Above 5 Rate,INR,207.43,10.62,2203.94,23,18/03/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0038,34,null,null,C,null,null,null,null,IN23-24/485/0038,3,UnAuthorised Overrun Above 10%,INR,45.39,10.62,482.27,23,18/03/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0041,30,null,null,C,null,null,null,null,IN23-24/485/0041,1,Positive Imbalance Above 10 Rate,INR,1.89,10.62,20.08,23,02/04/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-1351S1-0-3-0-1,IN23-24/485/0041,32,null,null,C,null,null,null,null,IN23-24/485/0041,2,Negative Imbalance Above 5 Rate,INR,24.63,10.62,261.69,23,02/04/2024 00:00:00,2023-2024,IC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0012,32,null,null,C,null,null,null,null,IN23-24/485/0012,1,Negative Imbalance Above 5 Rate,INR,31177.45,10.62,105131.72,23,17/10/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0012,34,null,null,C,null,null,null,null,IN23-24/485/0012,2,UnAuthorised Overrun Above 10%,INR,9894.75,10.62,331260.41,23,17/10/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0014,16,null,null,C,null,null,null,null,IN23-24/485/0014,1,Transmission Charge,INR,26763.27,21.25,568719.43,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0015,30,null,null,C,null,null,null,null,IN23-24/485/0015,1,Positive Imbalance Above 10 Rate,INR,1608.73,10.62,17092.76,23,02/11/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0015,34,null,null,C,null,null,null,null,IN23-24/485/0015,2,UnAuthorised Overrun Above 10%,INR,3894.27,10.62,41376.62,23,02/11/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0018,16,null,null,C,null,null,null,null,IN23-24/485/0018,1,Transmission Charge,INR,43361.35,21.25,921428.78,23,02/11/2023 00:00:00,2023-2024,TC
GSPL,1-1-202-701S1-0-5-0-1,IN23-24/485/0019,34,null,null,C,null,null,null,null,IN23-24/485/0019,1,UnAuthorised Overrun Above 10%,INR,5592.85,10.62,59424.03,23,02/11/2023 00:00:00,2023-2024,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0006,16,null,null,C,null,null,null,null,IN24-25/485/0006,1,Transmission Charge,INR,100,4,400,113,21/11/2024 00:00:00,2024-2025,TC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0008,30,null,null,C,null,null,null,null,IN24-25/485/0008,1,Positive Imbalance Above 10 Rate,INR,825.23,2,1650.46,219,04/12/2024 00:00:00,2024-2025,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0008,32,null,null,C,null,null,null,null,IN24-25/485/0008,2,Negative Imbalance Above 5 Rate,INR,.37,2,.74,219,04/12/2024 00:00:00,2024-2025,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0010,30,null,null,C,null,null,null,null,IN24-25/485/0010,1,Positive Imbalance Above 10 Rate,INR,2.22,2,69.3,219,17/12/2024 00:00:00,2024-2025,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0010,32,null,null,C,null,null,null,null,IN24-25/485/0010,2,Negative Imbalance Above 5 Rate,INR,55.48,2,4.44,219,17/12/2024 00:00:00,2024-2025,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0010,34,null,null,C,null,null,null,null,IN24-25/485/0010,3,UnAuthorised Overrun Above 10%,INR,34.65,2,110.96,219,17/12/2024 00:00:00,2024-2025,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0012,30,null,null,C,null,null,null,null,IN24-25/485/0012,1,Positive Imbalance Above 10 Rate,INR,240.74,2,481.48,219,02/01/2025 00:00:00,2024-2025,IC
GSPL,1-1-202-264S2-0-26-0-4,IN24-25/485/0013,16,null,null,C,null,null,null,null,IN24-25/485/0013,1,Transmission Charge,INR,68.17,4,272.68,23,17/01/2025 00:00:00,2024-2025,TC
GSPL,2-1-5-2-204-1000022,IN25-26/731/0001,16,null,null,R,null,null,null,null,IN25-26/731/0001,1,Transmission Charge,INR,37700,5.34,201318,219,02/07/2025 00:00:00,2025-2026,TC
