

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(23-SEP-2025 10:48:10)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,BU_UNIT,EFF_DT,INVIOCE_TYPE,TIMESTAMP
2, , BOXCO , H , 1 , CH , 1 , 12/05/2007, 	(23-SEP-2025 10:48:30)	 (Not Inserted)
2,232 , JBB , S , 1 , SF , 1 , 12/05/2007, 	(23-SEP-2025 10:48:30)	 (Not Inserted)
2 ,232 , JBB , S , 1 , SF , 1 , 24/02/2009, 	(23-SEP-2025 10:48:30)
2 ,232 , JBB , S , 1 , SF , 1 , 01/04/2012, 	(23-SEP-2025 10:48:30)
2 ,264 , SSAPL , S , 1 , SF , 1 , 01/04/2012, 	(23-SEP-2025 10:48:30)
2 ,265 , SLPL , H , 1 , CH , 1 , 01/06/2016, 	(23-SEP-2025 10:48:30)

TOTAL DATA IN EXCEL : ,8,,,,,,, 	(23-SEP-2025 10:48:30)
 

TOTAL DATA INSERTED : ,5,,,,,,, 	(23-SEP-2025 10:48:30)
 

TOTAL SKIPPED DATA ,3,,,,,,, 	(23-SEP-2025 10:48:30)
 
<<END>>,<<FMS_ENTITY_BU_SVC_TAX_DTL>>,,,,,,, 	(23-SEP-2025 10:48:30)
 

<<START>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(23-SEP-2025 10:48:30)
 
COMPANY_CD,TAX_STRUCT_CD,TAX_STRUCT_DTL,EFF_DT,TIMESTAMP
2, , BCD 5%, ECS 2% on BCD , 09/07/2004, 	(23-SEP-2025 10:48:30)
2, , BCD 5%, ECS 2% on BCD, HECS 1% on BCD , 01/03/2007, 	(23-SEP-2025 10:48:30)
2, , BCD 2.5%, SWS 10% on BCD , 02/02/2018, 	(23-SEP-2025 10:48:30)

TOTAL DATA IN EXCEL : ,3,,, 	(23-SEP-2025 10:48:30)
 

TOTAL DATA INSERTED : ,3,,, 	(23-SEP-2025 10:48:30)
 

TOTAL SKIPPED DATA ,0,,, 	(23-SEP-2025 10:48:30)
 
<<END>>,<<FMS_CUSTOM_TAX_STRUCT_DTL>>,,, 	(23-SEP-2025 10:48:30)
 
