

<<START>>,<<FMS_CONT_PRICE_DTL(P)>>,,,, 	(13-JUN-2025 18:01:03)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,TIMESTAMP
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,61, 0, 0,824023, 2,I, 	(13-JUN-2025 18:01:17)
2,181, 0, 0,824026, 1,I, 	(13-JUN-2025 18:01:17)
2,181, 0, 0,824026, 1,I, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,61, 0, 0,824023, 2,I, 	(13-JUN-2025 18:01:17)
2,61, 0, 0,824023, 2,I, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,181, 0, 0,824026, 1,I, 	(13-JUN-2025 18:01:17)
2,181, 0, 0,824026, 1,I, 	(13-JUN-2025 18:01:17)
2,61, 0, 0,824023, 2,I, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825002, 2,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,61, 0, 0,824023, 2,I, 	(13-JUN-2025 18:01:17)
2,181, 0, 0,824026, 1,I, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,824015, 2,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,20, 0, 0,825001, 0,T, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:17)
2,154, 0, 0,825003, 0,D, 	(13-JUN-2025 18:01:17)
