

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(27-APR-2025 11:07:39)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825031, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825032, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825034, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,14, 0, 0,825110, 0,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,14, 0, 0,825113, 0,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825109, 0,I, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825036, 4,D, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,14, 0, 0,825115, 0,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825091, 0,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825037, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,14, 0, 0,825114, 1,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825038, 4,D, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,15, 0, 0,825089, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,51, 0, 0,825092, 1,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825120, 5,D, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:07:47)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:07:47)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:07:47)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:07:47)
2,124, 0, 0,825144, 2,I, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,154, 0, 0,825119, 0,D, 	(27-APR-2025 11:07:47)
2,20, 0, 0,825100, 0,T, 	(27-APR-2025 11:07:47)
2,1, 0, 0,825084, 0,D, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,61, 0, 0,825146, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,51, 0, 0,825093, 1,I, 	(27-APR-2025 11:07:47)
2,, , ,, ,, 	(27-APR-2025 11:07:47)	 (Not Inserted)
