

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(01-APR-2025 17:42:39)
2,2 , SEIPL , B , 3 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 4 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 4 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 5 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 5 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 6 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 6 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 7 , 02/02/2022 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 7 , 02/02/2022 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 8 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 8 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 9 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 9 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 10 , 21/10/2022 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 10 , 21/10/2022 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 11 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 11 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 12 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 12 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 13 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 13 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 14 , 14/09/2021 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 14 , 14/09/2021 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 15 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 15 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 16 , 31/10/2023 00:00:00 , P1, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 16 , 31/10/2023 00:00:00 , P1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 17 , 26/12/2021 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 17 , 26/12/2021 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 18 , 01/01/2022 00:00:00 , R, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 18 , 01/01/2022 00:00:00 , R, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 19 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 19 , 01/01/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 20 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 20 , 01/12/2020 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 21 , 14/06/2022 00:00:00 , R, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 21 , 14/06/2022 00:00:00 , R, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 22 , 01/06/2024 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 22 , 01/06/2024 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 23 , 01/08/2023 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 23 , 01/08/2023 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 24 , 01/03/2017 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 24 , 01/03/2017 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 25 , 31/01/2017 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 25 , 31/01/2017 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,2 , SEIPL , B , 26 , 10/05/2021 00:00:00 , B, 	(01-APR-2025 17:42:44)
2,2 , SEIPL , B , 26 , 10/05/2021 00:00:00 , B, 	(01-APR-2025 17:42:44)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,1184,,,,,, 	(01-APR-2025 17:42:44)
 

TOTAL DATA INSERTED : ,1432,,,,,, 	(01-APR-2025 17:42:44)
 

TOTAL SKIPPED DATA ,230,,,,,, 	(01-APR-2025 17:42:44)
 
<<END>>,<<FMS_ENTITY_CONTACT_MST>>,,,,,, 	(01-APR-2025 17:42:44)
 

<<START>>,<<FMS_METER_MST>>,,,,, 	(01-APR-2025 17:42:44)
 
COMPANY_CD,CD,ABBR,PLANT_SEQ,METER_TYPE,METER_SEQ,TIMESTAMP
2,29 , PipeInfra , 1 , R , 1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,29 , PipeInfra , 1 , R , 2, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,45 , GSPL , 1 , R , 2, 	(01-APR-2025 17:42:44)
2 ,45 , GSPL , 1 , R , 3, 	(01-APR-2025 17:42:44)
2 ,45 , GSPL , 2 , R , 2, 	(01-APR-2025 17:42:44)
2 ,45 , GSPL , 4 , R , 2, 	(01-APR-2025 17:42:44)
2,4 , Gail , 6 , R , 1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,4 , Gail , 6 , R , 2, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2, , PARK-ANK , 1 , R , 3, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,4 , Gail , 1 , R , 1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,4 , Gail , 1 , R , 2, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,4 , Gail , 2 , R , 2, 	(01-APR-2025 17:42:44)
2 ,4 , Gail , 3 , R , 2, 	(01-APR-2025 17:42:44)
2 ,4 , Gail , 4 , R , 2, 	(01-APR-2025 17:42:44)
2,4 , Gail , 6 , R , 3, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,4 , Gail , 7 , R , 2, 	(01-APR-2025 17:42:44)
2 ,4 , Gail , 8 , R , 2, 	(01-APR-2025 17:42:44)
2,4 , Gail , 9 , R , 1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,53 , RGPL , 1 , R , 2, 	(01-APR-2025 17:42:44)
2,29 , PipeInfra , 1 , R , 3, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,29 , PipeInfra , 1 , R , 4, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2,29 , PipeInfra , 3 , R , 1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,29 , PipeInfra , 4 , R , 2, 	(01-APR-2025 17:42:44)
2,29 , PipeInfra , 5 , R , 1, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,29 , PipeInfra , 6 , R , 2, 	(01-APR-2025 17:42:44)
2 ,134 , GSINLIM , 1 , R , 2, 	(01-APR-2025 17:42:44)

TOTAL DATA IN EXCEL : ,26,,,,, 	(01-APR-2025 17:42:44)
 

TOTAL DATA INSERTED : ,13,,,,, 	(01-APR-2025 17:42:44)
 

TOTAL SKIPPED DATA ,13,,,,, 	(01-APR-2025 17:42:44)
 
<<END>>,<<FMS_METER_MST>>,,,,, 	(01-APR-2025 17:42:44)
 

<<START>>,<<FMS_COUNTERPARTY_PLANT_TAX>>,,,,, 	(01-APR-2025 17:42:44)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,STAT_CD,TIMESTAMP
2 , 1 , RIL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 2 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 3 , 1004, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 3 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 4 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 4 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 5 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 5 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 6 , 1004, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 6 , 1005, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 6 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 7 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 7 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 8 , 1004, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 8 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 8 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 9 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 9 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 10 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 11 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 12 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 13 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 13 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 14 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 14 , 1003, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 15 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 15 , 1004, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 16 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 16 , 1004, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 17 , 1001, 	(01-APR-2025 17:42:44)
2 , 1 , RIL , C , 17 , 1004, 	(01-APR-2025 17:42:44)
2 , 2 , MGL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 2 , MGL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 2 , MGL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 2 , MGL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 2 , MGL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 1 , 1006, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 3 , 1004, 	(01-APR-2025 17:42:44)
2 , 3 , GSPCL , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 2 , 1006, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 4 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 4 , 1006, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 4 , 1004, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 4 , 1005, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 5 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 5 , 1006, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 6 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 6 , 1006, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 6 , 1003, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 6 , 1005, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 7 , 1001, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 7 , 1004, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 8 , 1004, 	(01-APR-2025 17:42:44)
2 , 4 , Gail , C , 8 , 1001, 	(01-APR-2025 17:42:44)
2 ,  , BPL , C , 1 , 1004, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 ,  , BPL , C , 1 , 1005, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 , 217 , ESL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 217 , ESL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 1 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 2 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 3 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 3 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 4 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 4 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 4 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 5 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 5 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 5 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 6 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 6 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 6 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 7 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 7 , 1005, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 7 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 7 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 8 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 8 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 8 , 1005, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 8 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 9 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 9 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 9 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 10 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 10 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 10 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 11 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 11 , 1001, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 11 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 12 , 1006, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 12 , 1004, 	(01-APR-2025 17:42:44)
2 , 5 , NTPC , C , 12 , 1001, 	(01-APR-2025 17:42:44)
2 , 6 , KRIBHCO , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 6 , KRIBHCO , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 6 , KRIBHCO , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 6 , KRIBHCO , C , 2 , 1006, 	(01-APR-2025 17:42:44)
2 , 6 , KRIBHCO , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 6 , KRIBHCO , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 7 , DFPCL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 7 , DFPCL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 7 , DFPCL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 7 , DFPCL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 8 , AIGL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 8 , AIGL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 8 , AIGL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 8 , AIGL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 ,  , KSFL , C , 1 , 1004, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 , 249 , NPL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 9 , SIGIL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 225 , VIL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 11 , TPL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 11 , TPL , C , 1 , 1006, 	(01-APR-2025 17:42:44)
2 , 11 , TPL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 11 , TPL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 11 , TPL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 12 , MNGL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 12 , MNGL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 12 , MNGL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 2 , 1006, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 3 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 4 , 1006, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 4 , 1001, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 4 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 5 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 5 , 1001, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 5 , 1006, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 6 , 1001, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 6 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 7 , 1003, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 7 , 1005, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 7 , 1004, 	(01-APR-2025 17:42:44)
2 , 13 , IGL , C , 7 , 1001, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 1 , 1006, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
BPCL,1,GVAT TIN No.-S,24073403217,GVAT TIN No.-S is different from VAT TIN No.-S, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 1 , 1005, 	(01-APR-2025 17:42:44)	 (Not Inserted)
2 , 14 , BPCL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 3 , 1004, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 3 , 1006, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 4 , 1004, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 4 , 1005, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 4 , 1003, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 4 , 1001, 	(01-APR-2025 17:42:44)
2 , 14 , BPCL , C , 4 , 1006, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 1 , 1006, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 2 , 1003, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 4 , 1005, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 4 , 1003, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 4 , 1006, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 4 , 1001, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 4 , 1004, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 5 , 1006, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 5 , 1004, 	(01-APR-2025 17:42:44)
2 , 15 , HPCL , C , 5 , 1001, 	(01-APR-2025 17:42:44)
2 , 18 , GSFC , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 18 , GSFC , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 18 , GSFC , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 18 , GSFC , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 18 , GSFC , C , 2 , 1006, 	(01-APR-2025 17:42:44)
2 , 18 , GSFC , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 228 , H-Energy , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 228 , H-Energy , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 228 , H-Energy , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 228 , H-Energy , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 228 , H-Energy , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 228 , H-Energy , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 160 , SIMPL , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 160 , SIMPL , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 160 , SIMPL , C , 1 , 1004, 	(01-APR-2025 17:42:44)
2 , 160 , SIMPL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 19 , ATGL , C , 2 , 1004, 	(01-APR-2025 17:42:44)
2 , 19 , ATGL , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 19 , ATGL , C , 2 , 1003, 	(01-APR-2025 17:42:44)
2 , 19 , ATGL , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 19 , ATGL , C , 2 , 1006, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 1 , 1003, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 1 , 1001, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 1 , 1007, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 1 , 1005, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 2 , 1003, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 2 , 1001, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 2 , 1005, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 2 , 1007, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 3 , 1001, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 3 , 1005, 	(01-APR-2025 17:42:44)
2 , 20 , AMNS , C , 3 , 1006, 	(01-APR-2025 17:42:44)
