

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(01-MAR-2025 15:53:01)
2,1 , RIL , C , 41 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 42 , 01/01/2020 00:00:00 , P9, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 43 , 31/01/2018 00:00:00 , P8, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 44 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 45 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 46 , 14/09/2008 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 47 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 48 , 10/02/2012 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 49 , 21/01/2018 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 1 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 2 , 01/07/2021 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 3 , 31/01/2018 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 4 , 01/07/2021 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 5 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 6 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 7 , 31/01/2018 00:00:00 , P8, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 8 , 14/09/2008 00:00:00 , P8, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 9 , 14/09/2008 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 10 , 01/01/2020 00:00:00 , P15, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 11 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 12 , 31/01/2018 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 13 , 31/01/2018 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 14 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 15 , 31/01/2018 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 16 , 14/09/2008 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 17 , 01/01/2020 00:00:00 , P15, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 18 , 01/07/2021 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 19 , 01/01/2020 00:00:00 , P9, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 20 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 21 , 31/01/2018 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 22 , 31/01/2018 00:00:00 , P18, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 23 , 01/06/2021 00:00:00 , P17, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 24 , 14/09/2008 00:00:00 , P18, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 25 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 26 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 27 , 31/01/2018 00:00:00 , P18, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 28 , 01/01/2020 00:00:00 , P9, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 29 , 31/01/2018 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 30 , 31/01/2018 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 31 , 01/07/2021 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 32 , 01/01/2020 00:00:00 , P15, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 33 , 31/01/2018 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 34 , 28/02/2017 00:00:00 , P12, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 35 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 36 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 37 , 01/01/2020 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 38 , 01/01/2020 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 39 , 01/09/2013 00:00:00 , P9, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 40 , 14/09/2008 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 41 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 42 , 01/01/2020 00:00:00 , P9, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 43 , 31/01/2018 00:00:00 , P8, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 44 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 45 , 14/09/2008 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 46 , 14/09/2008 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 47 , 14/09/2008 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 48 , 10/02/2012 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,1 , RIL , C , 49 , 21/01/2018 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 1 , 16/07/2009 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 2 , 16/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 3 , 01/08/2022 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 4 , 16/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 5 , 16/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 6 , 17/08/2011 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 1 , 16/07/2009 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 2 , 16/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 3 , 01/08/2022 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 4 , 16/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 5 , 16/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,2 , MGL , C , 6 , 17/08/2011 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 1 , 24/03/2005 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 2 , 24/03/2005 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 3 , 24/03/2005 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 4 , 01/04/2009 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 5 , 24/03/2005 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 1 , 24/03/2005 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 2 , 24/03/2005 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 3 , 24/03/2005 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 4 , 01/04/2009 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,3 , GSPCL , C , 5 , 24/03/2005 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 1 , 01/05/2024 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 2 , 01/05/2024 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 3 , 01/07/2022 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 4 , 01/05/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 5 , 01/08/2024 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 6 , 01/06/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 7 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 8 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 9 , 01/08/2024 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 10 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 11 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 12 , 01/08/2024 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 13 , 01/07/2022 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 14 , 01/06/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 15 , 01/11/2022 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 16 , 01/06/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 17 , 28/05/2024 00:00:00 , P8, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 18 , 08/03/2007 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 1 , 01/05/2024 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 2 , 01/05/2024 00:00:00 , P7, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 3 , 01/07/2022 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 4 , 01/05/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 5 , 01/08/2024 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 6 , 01/06/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 7 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 8 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 9 , 01/08/2024 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 10 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 11 , 08/03/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 12 , 01/08/2024 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 13 , 01/07/2022 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 14 , 01/06/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 15 , 01/11/2022 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 16 , 01/06/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 17 , 28/05/2024 00:00:00 , P8, 	(01-MAR-2025 15:53:10)
2,4 , Gail , C , 18 , 08/03/2007 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 1 , 01/09/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 2 , 01/09/2023 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 3 , 21/09/2023 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 4 , 21/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 5 , 01/09/2023 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 6 , 01/09/2023 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 7 , 01/10/2024 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 8 , 01/09/2023 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 9 , 01/08/2024 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 10 , 21/09/2023 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 11 , 21/09/2023 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 12 , 21/09/2023 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,4 , Gail , R , 13 , 01/09/2023 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2, , BPL , C , 1 , 09/04/2010 00:00:00 , C, 	(01-MAR-2025 15:53:10)	 (Not Inserted)
2, , BPL , C , 2 , 09/04/2010 00:00:00 , 0, 	(01-MAR-2025 15:53:10)	 (Not Inserted)
2, , BPL , C , 1 , 09/04/2010 00:00:00 , C, 	(01-MAR-2025 15:53:10)	 (Not Inserted)
2, , BPL , C , 2 , 09/04/2010 00:00:00 , 0, 	(01-MAR-2025 15:53:10)	 (Not Inserted)
2,217 , ESL , C , 1 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 2 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 3 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 4 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 1 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 2 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 3 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,217 , ESL , C , 4 , 26/08/2006 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 1 , 24/07/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 2 , 20/12/2023 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 3 , 01/10/2022 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 4 , 01/11/2023 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 5 , 01/10/2022 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 6 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 7 , 01/08/2023 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 8 , 01/10/2022 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 9 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 10 , 01/10/2022 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 11 , 01/10/2022 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 12 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 13 , 01/10/2022 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 14 , 01/10/2022 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 15 , 01/02/2024 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 16 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 17 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 18 , 31/01/2024 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 19 , 21/04/2010 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 1 , 24/07/2023 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 2 , 20/12/2023 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 3 , 01/10/2022 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 4 , 01/11/2023 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 5 , 01/10/2022 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 6 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 7 , 01/08/2023 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 8 , 01/10/2022 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 9 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 10 , 01/10/2022 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 11 , 01/10/2022 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 12 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 13 , 01/10/2022 00:00:00 , P2, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 14 , 01/10/2022 00:00:00 , P3, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 15 , 01/02/2024 00:00:00 , P4, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 16 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 17 , 30/01/2024 00:00:00 , P6, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 18 , 31/01/2024 00:00:00 , P5, 	(01-MAR-2025 15:53:10)
2,5 , NTPC , C , 19 , 21/04/2010 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 1 , 01/01/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 2 , 05/12/2007 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 3 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 4 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 5 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 6 , 01/01/2020 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 7 , 01/01/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 8 , 01/01/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 9 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 10 , 05/12/2007 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 11 , 05/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 12 , 05/12/2007 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 1 , 01/01/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 2 , 05/12/2007 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 3 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 4 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 5 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 6 , 01/01/2020 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 7 , 01/01/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 8 , 01/01/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 9 , 05/12/2007 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 10 , 05/12/2007 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 11 , 05/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,6 , KRIBHCO , C , 12 , 05/12/2007 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 1 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 2 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 3 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 4 , 20/04/2022 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 5 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 1 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 2 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 3 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 4 , 20/04/2022 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,7 , DFPCL , C , 5 , 03/12/2007 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,8 , AIGL , C , 1 , 22/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,8 , AIGL , C , 2 , 22/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,8 , AIGL , C , 1 , 22/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,8 , AIGL , C , 2 , 22/07/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2, , KSFL , C , 1 , 20/12/2007 00:00:00 , 0, 	(01-MAR-2025 15:53:10)	 (Not Inserted)
2, , KSFL , C , 1 , 20/12/2007 00:00:00 , 0, 	(01-MAR-2025 15:53:10)	 (Not Inserted)
2,242 , MAHAGENCO , C , 1 , 16/04/2008 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,242 , MAHAGENCO , C , 1 , 16/04/2008 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,249 , NPL , C , 1 , 28/02/2008 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,249 , NPL , C , 2 , 28/02/2008 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,249 , NPL , C , 1 , 28/02/2008 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,249 , NPL , C , 2 , 28/02/2008 00:00:00 , 0, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 1 , 01/04/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 2 , 01/04/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 3 , 01/04/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 4 , 20/06/2013 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 1 , 01/04/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 2 , 01/04/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 3 , 01/04/2009 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,9 , SIGIL , C , 4 , 20/06/2013 00:00:00 , B, 	(01-MAR-2025 15:53:10)
2,10 , GGCL , C , 1 , 25/07/2012 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,10 , GGCL , C , 1 , 25/07/2012 00:00:00 , R, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 1 , 01/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 2 , 20/12/2018 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 3 , 20/12/2018 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 4 , 01/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 5 , 04/08/2012 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 6 , 01/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 1 , 01/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 2 , 20/12/2018 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 3 , 20/12/2018 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 4 , 01/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 5 , 04/08/2012 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,11 , TPL , C , 6 , 01/09/2023 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,280 , WMSL , C , 1 , 31/05/2011 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,280 , WMSL , C , 2 , 31/05/2011 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,280 , WMSL , C , 1 , 31/05/2011 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,280 , WMSL , C , 2 , 31/05/2011 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,12 , MNGL , C , 1 , 20/06/2013 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,12 , MNGL , C , 2 , 20/06/2013 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,12 , MNGL , C , 1 , 20/06/2013 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,12 , MNGL , C , 2 , 20/06/2013 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 1 , 01/12/2024 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 2 , 12/09/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 3 , 12/09/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 4 , 12/09/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 5 , 12/09/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 6 , 20/01/2021 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 7 , 12/09/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 8 , 01/01/2020 00:00:00 , C, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 1 , 01/12/2024 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
2,13 , IGL , C , 2 , 12/09/2022 00:00:00 , P1, 	(01-MAR-2025 15:53:10)
