

<<START>>,<<FMS_BUY_DAILY_BUYER_NOM>>,,,,,, 	(03-MAY-2025 16:10:25)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825048, 4,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825048, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825048, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825048, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,166, 0, 0,825154, 5,T, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,159, 0, 0,825151, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,186, 0, 0,825152, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,51, 0, 0,825099, 0,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,20, 0, 0,825105, 0,T, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825049, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825056, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825058, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825050, 4,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,64, 0, 0,825156, 2,D, 	(03-MAY-2025 16:10:28)
2,20, 0, 0,825104, 0,T, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825078, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825013, 2,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825051, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825014, 2,I, 	(03-MAY-2025 16:10:28)
2,43, 0, 0,825079, 3,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825059, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825052, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825052, 4,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825052, 4,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825059, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825015, 1,I, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825134, 0,D, 	(03-MAY-2025 16:10:28)
2,154, 0, 0,825132, 1,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825057, 21,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825059, 13,D, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825052, 4,D, 	(03-MAY-2025 16:10:28)
2,20, 0, 0,825106, 1,T, 	(03-MAY-2025 16:10:28)
2,1, 0, 0,825051, 4,D, 	(03-MAY-2025 16:10:28)
