

<<START>>,<<FMS_BUY_DAILY_SELLER_NOM>>,,,,,, 	(11-APR-2025 16:14:29)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:33)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:33)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:33)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:33)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:33)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825128, 5,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:33)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:33)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:33)
2,, , ,, ,, 	(11-APR-2025 16:14:33)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825128, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825081, 1,I, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825134, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825025, 4,D, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825058, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825081, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825026, 4,D, 	(11-APR-2025 16:14:34)
2,211, 0, 0,825155, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825060, 0,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,43, 0, 0,825082, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825051, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825076, 1,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825051, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825076, 1,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825071, 1,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:34)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825124, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,20, 0, 0,825105, 0,T, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825126, 5,D, 	(11-APR-2025 16:14:34)
2,43, 0, 0,825068, 4,I, 	(11-APR-2025 16:14:34)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825021, 4,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825128, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825128, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825128, 5,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825100, 1,I, 	(11-APR-2025 16:14:34)
2,61, 0, 0,825151, 1,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825022, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:34)
2,20, 0, 0,825106, 2,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825102, 1,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825092, 0,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825024, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825127, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825023, 4,D, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,154, 0, 0,825129, 5,D, 	(11-APR-2025 16:14:34)
2,51, 0, 0,825101, 2,I, 	(11-APR-2025 16:14:34)
2,, , ,, ,, 	(11-APR-2025 16:14:34)	 (Not Inserted)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
2,1, 0, 0,825059, 0,I, 	(11-APR-2025 16:14:34)
