

<<START>>,<<FMS_COUNTERPARTY_MST>>,,,, 	(25-FEB-2025 16:57:45)
 
CD,ABBR,EFF_DT,TIMESTAMP
2 ,SBI FIRST RATE TT BUY , 06/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 06/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
5 ,SBI FIRST RATE TT BUY SELL , 06/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 31/01/2025 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 31/01/2025 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 31/01/2025 00:00:00, 	(25-FEB-2025 16:58:08)
11 ,SBI MUMBAI TT BUY , 31/01/2025 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
12 ,SBI MUMBAI TT SELL , 31/01/2025 00:00:00, 	(25-FEB-2025 16:58:08)
10 ,SBI MUMBAI TT BUY SELL , 31/01/2025 00:00:00, 	(25-FEB-2025 16:58:08)
2 ,SBI FIRST RATE TT BUY , 05/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)
4 ,SBI FIRST RATE TT SELL , 05/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)
5 ,SBI FIRST RATE TT BUY SELL , 05/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)
2 ,SBI FIRST RATE TT BUY , 07/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)
4 ,SBI FIRST RATE TT SELL , 07/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)
5 ,SBI FIRST RATE TT BUY SELL , 07/02/2025 00:00:00, 	(25-FEB-2025 16:58:08)
15 ,SBI RATE SELL , 26/07/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 12/04/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 13/04/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 14/04/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 15/04/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 16/04/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 17/04/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 11/06/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 12/06/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 13/06/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 14/06/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 15/06/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 16/06/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 01/10/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 02/10/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 03/10/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 04/10/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 05/10/2005 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 15/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 11/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 12/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 13/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 14/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 27/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 28/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 29/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 30/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 27/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 28/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 29/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 30/04/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 01/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 19/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 20/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 21/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 22/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 23/05/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 30/06/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 01/07/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 02/07/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 03/07/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 04/07/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 31/08/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 01/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 02/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 03/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 04/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 12/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 13/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 14/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 15/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 16/09/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 06/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 07/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 08/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 09/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 10/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 19/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 20/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 21/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 22/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 23/10/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 10/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 11/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 12/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 13/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 14/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 24/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 25/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 26/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 27/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 28/11/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 15/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 16/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 17/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 18/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 19/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 24/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 25/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 26/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 27/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 28/12/2006 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 24/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 25/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 26/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 27/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 28/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
4 ,SBI FIRST RATE TT SELL , 03/05/2024 00:00:00, 	(25-FEB-2025 16:58:08)
15 ,SBI RATE SELL , 03/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 03/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 03/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 04/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 04/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 04/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 07/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 07/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 07/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 08/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 08/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 08/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 09/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 09/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 09/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 10/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 10/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 10/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 11/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 11/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 11/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 14/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 14/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 14/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 15/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 15/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 15/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 16/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 16/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 16/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 17/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 17/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 17/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 18/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 18/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 18/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 21/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 21/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 21/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 22/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 22/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 22/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 23/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 23/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 23/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 24/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 24/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 24/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 25/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 25/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 25/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 28/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 28/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 28/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 29/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 29/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 29/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 30/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 30/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 30/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 31/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 31/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
1 ,RBI REFERENCE RATE , 24/03/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
1 ,RBI REFERENCE RATE , 10/03/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
1 ,RBI REFERENCE RATE , 15/03/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 17/02/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
1 ,RBI REFERENCE RATE , 17/02/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 17/02/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 17/02/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 15/02/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
1 ,RBI REFERENCE RATE , 15/02/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 16/04/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 15/04/2010 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 31/05/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 01/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 01/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 01/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 04/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 04/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 04/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 05/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 05/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 05/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 06/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 06/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 06/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 07/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 07/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 07/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 08/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 08/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 08/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 11/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 11/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 11/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 12/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 12/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 12/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 13/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 13/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 13/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 14/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 14/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 14/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 15/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 15/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 15/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 18/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 18/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 18/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 19/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 19/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 19/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 20/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 20/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 20/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 21/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 21/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 21/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 22/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 22/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
14 ,SBI RATE BUY SELL , 22/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
15 ,SBI RATE SELL , 25/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
13 ,SBI RATE BUY , 25/06/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 29/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 30/01/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
6 ,CUSTOM EXCHANGE RATE , 09/02/2007 00:00:00, 	(25-FEB-2025 16:58:08)	 (Not Inserted)
