

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(03-MAR-2025 15:55:10)
 
COMPANY_CD,CD,ABBR,SEQ,ENTITY,TIMESTAMP
2, 151 , KINGASP , C , 1 , 01/07/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 151 , KINGASP , C , 2 , 01/07/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 106 , RATNAGI , C , 1 , 14/06/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 107 , IDOINVA , C , 1 , 27/01/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 190 , AGPCGIN , C , 1 , 09/02/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 190 , AGPCGIN , C , 2 , 10/02/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 176 , NESTLIN , C , 1 , 10/02/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 188 , VISHPRI , C , 1 , 14/03/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2,  , SOMANY , C , 1 , 16/03/2023 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 202 , BHOGATD , C , 1 , 10/07/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 202 , BHOGATD , C , 2 , 18/07/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 186 , VEDALTD , C , 1 , 13/04/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 186 , VEDALTD , T , 1 , 13/04/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 277 , VIGASLD , C , 1 , 24/04/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 167 , GOLDPFG , C , 1 , 21/04/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 159 , CAIRENH , T , 1 , 17/05/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 168 , GSIGLIM , R , 1 , 01/06/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 168 , GSIGLIM , R , 2 , 01/06/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 122 , GAILGAS , C , 1 , 01/06/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 122 , GAILGAS , C , 2 , 28/02/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 174 , KUTCHCL , C , 1 , 08/03/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 278 , SEMTEXP , C , 1 , 01/01/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 278 , SEMTEXP , C , 2 , 01/09/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 278 , SEMTEXP , C , 3 , 01/09/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 181 , SANENER , C , 1 , 01/01/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 181 , SANENER , T , 1 , 21/11/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 183 , SUMGLAS , C , 1 , 01/10/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 184 , SVTPLIN , C , 1 , 01/10/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 123 , AVGL , C , 1 , 20/12/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 121 , NGPL , C , 1 , 19/01/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 119 , ROCKIND , C , 1 , 23/02/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 118 , LANCOKO , C , 1 , 05/04/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 130 , CRMNDEL , C , 1 , 27/06/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 281 , SEIPLDY , C , 1 , 01/10/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 281 , SEIPLDY , C , 2 , 01/01/2025 00:00:00, 	(03-MAR-2025 15:55:13)
2, 281 , SEIPLDY , C , 3 , 01/01/2025 00:00:00, 	(03-MAR-2025 15:55:13)
2, 281 , SEIPLDY , C , 4 , 01/01/2025 00:00:00, 	(03-MAR-2025 15:55:13)
2, 281 , SEIPLDY , C , 5 , 01/01/2025 00:00:00, 	(03-MAR-2025 15:55:13)
2, 134 , GSINLIM , R , 1 , 13/01/2025 00:00:00, 	(03-MAR-2025 15:55:13)
2, 2 , SEIPL , B , 1 , 11/10/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2, 2 , SEIPL , B , 1 , 01/01/2003 00:00:00, 	(03-MAR-2025 15:55:13)
2, 2 , SEIPL , B , 1 , 11/10/2022 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 2 , SEIPL , B , 1 , 01/01/2003 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 2 , SEIPL , B , 1 , 11/10/2022 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 2 , SEIPL , B , 1 , 01/01/2003 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 2 , SEIPL , B , 2 , 26/04/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2, 2 , SEIPL , B , 3 , 01/04/2023 00:00:00, 	(03-MAR-2025 15:55:13)
2, 2 , SEIPL , B , 3 , 22/06/2024 00:00:00, 	(03-MAR-2025 15:55:13)
2, 2 , SEIPL , B , 2 , 26/04/2021 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 2 , SEIPL , B , 3 , 01/04/2023 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, 2 , SEIPL , B , 3 , 22/06/2024 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)

TOTAL DATA IN EXCEL : ,435,,,,, 	(03-MAR-2025 15:55:13)
 

TOTAL DATA INSERTED : ,350,,,,, 	(03-MAR-2025 15:55:13)
 

TOTAL SKIPPED DATA ,85,,,,, 	(03-MAR-2025 15:55:13)
 
<<END>>,<<FMS_COUNTERPARTY_PLANT_DTL>>,,,,, 	(03-MAR-2025 15:55:13)
 

<<START>>,<<FMS_ENTITY_TAX_STRUCT_DTL>>,,,,,, 	(03-MAR-2025 15:55:13)
 
COMPANY_CD,CD,ABBR,ENTITY,PLANT_SEQ_NO,BU_UNIT,EFF_DT,TIMESTAMP
2,1 , RIL , C , 18 , 2 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)
2,1 , RIL , C , 18 , 2 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,1 , RIL , C , 2 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,1 , RIL , C , 3 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,1 , RIL , C , 4 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,1 , RIL , C , 5 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,1 , RIL , C , 8 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)
2,1 , RIL , C , 15 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)
2,1 , RIL , C , 6 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)
2,1 , RIL , C , 17 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)
2,1 , RIL , C , 16 , 1 , 14/09/2008 00:00:00, 	(03-MAR-2025 15:55:13)
2,2 , MGL , C , 1 , 2 , 16/07/2009 00:00:00, 	(03-MAR-2025 15:55:13)
2,2 , MGL , C , 1 , 1 , 16/07/2009 00:00:00, 	(03-MAR-2025 15:55:13)
2,3 , GSPCL , C , 1 , 1 , 24/03/2005 00:00:00, 	(03-MAR-2025 15:55:13)
2,3 , GSPCL , C , 3 , 2 , 24/03/2005 00:00:00, 	(03-MAR-2025 15:55:13)
2,3 , GSPCL , C , 1 , 1 , 24/03/2005 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,3 , GSPCL , C , 1 , 1 , 24/03/2005 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,3 , GSPCL , C , 2 , 1 , 24/03/2005 00:00:00, 	(03-MAR-2025 15:55:13)
2,4 , Gail , C , 1 , 1 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,4 , Gail , C , 3 , 2 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,4 , Gail , C , 7 , 1 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,4 , Gail , C , 8 , 1 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,4 , Gail , C , 1 , 1 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,4 , Gail , C , 2 , 1 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,4 , Gail , C , 4 , 1 , 08/03/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 2 , 1 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 6 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 3 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 6 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,5 , NTPC , C , 5 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 4 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 1 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 2 , 2 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 6 , 1 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 4 , 1 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 3 , 1 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,5 , NTPC , C , 5 , 1 , 01/06/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,6 , KRIBHCO , C , 1 , 1 , 05/12/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,6 , KRIBHCO , C , 1 , 2 , 05/12/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2, , Kribhco , C , 1 , 1 , 05/12/2007 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,7 , DFPCL , C , 1 , 2 , 03/12/2007 00:00:00, 	(03-MAR-2025 15:55:13)
2,9 , SIGIL , C , 1 , 1 , 01/04/2009 00:00:00, 	(03-MAR-2025 15:55:13)
2,10 , GGCL , C , 1 , 1 , 11/05/2012 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,11 , TPL , C , 1 , 1 , 04/08/2012 00:00:00, 	(03-MAR-2025 15:55:13)
2,11 , TPL , C , 1 , 1 , 04/08/2012 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,280 , WMSL , C , 1 , 1 , 31/05/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,12 , MNGL , C , 1 , 1 , 20/06/2013 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 4 , 1 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 5 , 1 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 6 , 1 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 3 , 1 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 1 , 1 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 2 , 1 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)
2,13 , IGL , C , 1 , 2 , 04/02/2011 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,14 , BPCL , C , 1 , 1 , 24/07/2014 00:00:00, 	(03-MAR-2025 15:55:13)
2,14 , BPCL , C , 3 , 2 , 24/07/2014 00:00:00, 	(03-MAR-2025 15:55:13)
2,14 , BPCL , C , 4 , 2 , 24/07/2014 00:00:00, 	(03-MAR-2025 15:55:13)
2,14 , BPCL , C , 3 , 2 , 24/07/2014 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,14 , BPCL , C , 1 , 1 , 24/07/2014 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,14 , BPCL , C , 2 , 1 , 24/07/2014 00:00:00, 	(03-MAR-2025 15:55:13)
2,269 , TEL , C , 1 , 1 , 06/08/2014 00:00:00, 	(03-MAR-2025 15:55:13)
2,15 , HPCL , C , 4 , 1 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)
2,15 , HPCL , C , 2 , 1 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)
2,15 , HPCL , C , 3 , 2 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)
2,15 , HPCL , C , 3 , 2 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,15 , HPCL , C , 5 , 1 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)
2,15 , HPCL , C , 2 , 1 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,15 , HPCL , C , 1 , 1 , 17/11/2010 00:00:00, 	(03-MAR-2025 15:55:13)
2, , JSW-Salav , C , 1 , 1 , 25/11/2014 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,17 , BGL , C , 1 , 1 , 28/07/2016 00:00:00, 	(03-MAR-2025 15:55:13)
2,18 , GSFC , C , 1 , 1 , 14/03/2016 00:00:00, 	(03-MAR-2025 15:55:13)
2,18 , GSFC , C , 2 , 1 , 14/03/2016 00:00:00, 	(03-MAR-2025 15:55:13)
2,18 , GSFC , C , 1 , 1 , 14/03/2016 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,228 , H-Energy , C , 2 , 1 , 14/11/2016 00:00:00, 	(03-MAR-2025 15:55:13)
2,228 , H-Energy , C , 1 , 1 , 14/11/2016 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,160 , SIMPL , C , 2 , 1 , 14/11/2016 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,160 , SIMPL , C , 1 , 1 , 14/11/2016 00:00:00, 	(03-MAR-2025 15:55:13)
2,19 , ATGL , C , 2 , 1 , 11/10/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,20 , AMNS , C , 2 , 1 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,20 , AMNS , C , 1 , 1 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,20 , AMNS , C , 1 , 1 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,20 , AMNS , C , 5 , 3 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,20 , AMNS , C , 4 , 2 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2,20 , AMNS , C , 1 , 2 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)
2, , ESIL , C , 1 , 1 , 26/08/2006 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 2 , 1 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 6 , 2 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 9 , 2 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 7 , 2 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 4 , 2 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 4 , 2 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 10 , 1 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 8 , 1 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 1 , 1 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 5 , 1 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 6 , 2 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , SEMTPL , C , 3 , 1 , 28/07/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,21 , SGIPL , C , 5 , 1 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)
2,21 , SGIPL , C , 3 , 1 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)
2,21 , SGIPL , C , 1 , 1 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)
2,21 , SGIPL , C , 6 , 2 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)
2,21 , SGIPL , C , 1 , 1 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,21 , SGIPL , C , 2 , 1 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)
2,21 , SGIPL , C , 1 , 1 , 28/11/2017 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,22 , VGL , C , 1 , 1 , 03/07/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,22 , VGL , C , 3 , 1 , 03/07/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,22 , VGL , C , 2 , 1 , 03/07/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,23 , PGPGPL , C , 1 , 1 , 28/04/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,23 , PGPGPL , C , 2 , 1 , 28/04/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,23 , PGPGPL , C , 3 , 2 , 28/04/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,24 , HCG , C , 1 , 1 , 02/12/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,25 , GGL , C , 2 , 1 , 09/12/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,25 , GGL , C , 1 , 1 , 09/12/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,25 , GGL , C , 1 , 2 , 09/12/2019 00:00:00, 	(03-MAR-2025 15:55:13)
2,26 , CFC , C , 1 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,26 , CFC , C , 3 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,26 , CFC , C , 2 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,27 , IFFCO , C , 3 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,27 , IFFCO , C , 1 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,27 , IFFCO , C , 2 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,28 , HGL-RLNG , C , 1 , 1 , 01/02/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 10 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 11 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 5 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 7 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 3 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 2 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 1 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 6 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 9 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 4 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,29 , PipeInfra , C , 8 , 1 , 01/01/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,30 , NFL , C , 2 , 1 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,30 , NFL , C , 3 , 1 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,30 , NFL , C , 1 , 1 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,31 , HSIL , C , 1 , 3 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,31 , HSIL , C , 1 , 2 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,31 , HSIL , C , 1 , 1 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2, , VVF , C , 3 , 1 , 01/05/2020 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,32 , KFL , C , 1 , 1 , 23/07/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,32 , KFL , C , 2 , 1 , 23/07/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,197 , BIL , C , 1 , 1 , 25/06/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,254 , RIPL , C , 1 , 1 , 19/11/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,207 , CP , C , 1 , 1 , 15/10/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,207 , CP , C , 1 , 1 , 15/10/2020 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2, , HHFGPL , C , 1 , 1 , 26/10/2020 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,187 , VIDUWIL , C , 1 , 1 , 01/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,33 , AGP CGD , C , 2 , 1 , 25/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,33 , AGP CGD , C , 1 , 1 , 25/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,34 , MINDA , C , 1 , 1 , 29/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,34 , MINDA , C , 2 , 2 , 29/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,34 , MINDA , C , 2 , 1 , 29/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,238 , LEIPL , C , 1 , 1 , 04/11/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,35 , SCHOTT , C , 1 , 1 , 24/02/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,36 , HIL , C , 3 , 1 , 01/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,36 , HIL , C , 4 , 2 , 01/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,36 , HIL , C , 1 , 1 , 01/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,36 , HIL , C , 2 , 1 , 01/01/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,37 , HCGD-B , C , 1 , 1 , 01/04/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,198 , BIPL , C , 2 , 1 , 21/07/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,198 , BIPL , C , 1 , 1 , 21/07/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,220 , EXXARO , C , 1 , 1 , 23/06/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,38 , KAJARIA , C , 2 , 2 , 30/11/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,38 , KAJARIA , C , 1 , 1 , 30/11/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,39 , SISECAM , C , 1 , 1 , 09/06/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,39 , SISECAM , C , 1 , 1 , 09/06/2021 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,40 , ATPL , C , 1 , 1 , 17/12/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,40 , ATPL , C , 2 , 2 , 17/12/2020 00:00:00, 	(03-MAR-2025 15:55:13)
2,41 , OPAL , C , 1 , 2 , 28/07/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,41 , OPAL , C , 1 , 1 , 28/07/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,41 , OPAL , C , 1 , 1 , 28/07/2021 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,234 , JKPAPER , C , 1 , 1 , 02/08/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,263 , STL , C , 1 , 1 , 25/08/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,206 , CELLO , C , 1 , 1 , 01/12/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,42 , RCF , C , 2 , 1 , 30/12/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,42 , RCF , C , 2 , 2 , 30/12/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,42 , RCF , C , 1 , 2 , 30/12/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,42 , RCF , C , 2 , 1 , 30/12/2021 00:00:00, 	(03-MAR-2025 15:55:13)	 (Not Inserted)
2,42 , RCF , C , 1 , 1 , 30/12/2021 00:00:00, 	(03-MAR-2025 15:55:13)
2,201 , BWRL , C , 1 , 1 , 25/01/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,276 , VIRGO , C , 1 , 1 , 12/02/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,223 , GIPSKARTON , C , 1 , 1 , 24/03/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,46 , TGLPL , C , 1 , 1 , 29/04/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,46 , TGLPL , C , 2 , 1 , 29/04/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,47 , TGBPL , C , 1 , 1 , 29/04/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,47 , TGBPL , C , 2 , 1 , 29/04/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,48 , BGEPL , C , 1 , 1 , 29/04/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,231 , IMCL , C , 1 , 1 , 12/05/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,49 , VVF India , C , 1 , 1 , 14/05/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,50 , GNFC , C , 1 , 1 , 24/05/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,50 , GNFC , C , 2 , 1 , 24/05/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,50 , GNFC , C , 2 , 2 , 24/05/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,140 , MEGHHQX , C , 1 , 1 , 02/06/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,52 , GLIL , C , 4 , 1 , 07/06/2022 00:00:00, 	(03-MAR-2025 15:55:13)
2,52 , GLIL , C , 6 , 2 , 07/06/2022 00:00:00, 	(03-MAR-2025 15:55:14)
2,52 , GLIL , C , 5 , 2 , 07/06/2022 00:00:00, 	(03-MAR-2025 15:55:14)
