

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(28-FEB-2025 17:24:17)
2,20 , AMNS , C , 2 , 01/12/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,20 , AMNS , C , 2 , 01/12/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,20 , AMNS , C , 15 , 01/01/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,20 , AMNS , C , 15 , 01/12/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2, , SEMTPL , C , 12 , 01/06/2023 00:00:00 , P7, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/07/2023 00:00:00 , P8, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/07/2023 00:00:00 , P9, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/07/2023 00:00:00 , P10, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2017 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2018 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2017 00:00:00 , P4, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 01/05/2023 00:00:00 , P6, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/06/2023 00:00:00 , P7, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/07/2023 00:00:00 , P8, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/07/2023 00:00:00 , P9, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 12 , 01/07/2023 00:00:00 , P10, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2017 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2018 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 28/07/2017 00:00:00 , P4, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2, , SEMTPL , C , 2 , 01/05/2023 00:00:00 , P6, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,21 , SGIPL , C , 8 , 28/11/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 8 , 30/06/2022 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 5 , 01/07/2022 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 12 , 28/02/2022 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 10 , 28/11/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 2 , 28/11/2017 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 4 , 28/11/2017 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 6 , 07/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 6 , 01/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , B, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,21 , SGIPL , C , 3 , 01/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 1 , 28/11/2017 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 1 , 01/03/2021 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 1 , 01/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 7 , 28/11/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 8 , 28/11/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 8 , 30/06/2022 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 5 , 01/07/2022 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 12 , 28/02/2022 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 10 , 28/11/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 2 , 28/11/2017 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 4 , 28/11/2017 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 6 , 07/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 6 , 01/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 5 , 28/11/2017 00:00:00 , B, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,21 , SGIPL , C , 3 , 01/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 1 , 28/11/2017 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 1 , 01/03/2021 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 1 , 01/04/2024 00:00:00 , P6, 	(28-FEB-2025 17:24:19)
2,21 , SGIPL , C , 7 , 28/11/2017 00:00:00 , P5, 	(28-FEB-2025 17:24:19)
2,22 , VGL , C , 3 , 03/07/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,22 , VGL , C , 4 , 01/01/2024 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,22 , VGL , C , 5 , 01/01/2024 00:00:00 , C, 	(28-FEB-2025 17:24:19)
2,22 , VGL , C , 3 , 03/07/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,22 , VGL , C , 4 , 01/01/2024 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,22 , VGL , C , 5 , 01/01/2024 00:00:00 , C, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 10 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 10 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 10 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 04/10/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 8 , 04/10/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 04/10/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 11 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 11 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 11 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 6 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 6 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 6 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 4 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 3 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 10 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 10 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 10 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 04/10/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 8 , 04/10/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 04/10/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 11 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 11 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 11 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 2 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 6 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 6 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 6 , 04/10/2019 00:00:00 , P2, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,23 , PGPGPL , C , 1 , 04/10/2019 00:00:00 , P1, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,24 , HCG , C , 7 , 01/06/2023 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 3 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 2 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 8 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 1 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 6 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 4 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 5 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 7 , 01/06/2023 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 3 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 2 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 8 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 1 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 6 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 4 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,24 , HCG , C , 5 , 02/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 2 , 09/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 8 , 16/06/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 8 , 28/02/2024 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 8 , 16/05/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 1 , 09/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 2 , 09/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 8 , 16/06/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 8 , 28/02/2024 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 8 , 16/05/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,25 , GGL , C , 1 , 09/12/2019 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 18 , 01/01/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 18 , 01/01/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 18 , 01/02/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 2 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 13 , 01/02/2023 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 20 , 01/02/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 17 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 4 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 9 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 7 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 23 , 19/09/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 16 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 6 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 5 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 12 , 01/02/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 21 , 01/02/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 11 , 01/02/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 3 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 8 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 18 , 01/01/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 18 , 01/01/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 18 , 01/02/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 2 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 14 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 13 , 01/02/2023 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 10 , 01/02/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 20 , 01/02/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 15 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 17 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 4 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 9 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 7 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 23 , 19/09/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 16 , 01/02/2023 00:00:00 , P1, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 6 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 5 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 12 , 01/02/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 21 , 01/02/2023 00:00:00 , P2, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 11 , 01/02/2023 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 3 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,26 , CFC , C , 8 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,27 , IFFCO , C , 12 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,27 , IFFCO , C , 3 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,27 , IFFCO , C , 6 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:19)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:19)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:19)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P1, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 4 , 01/10/2022 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 7 , 01/01/2020 00:00:00 , P1, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 25 , 01/10/2022 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 29 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 2 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 13 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 12 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 3 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 6 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 14 , 01/01/2020 00:00:00 , P3, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 11 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 26 , 01/10/2022 00:00:00 , P2, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 9 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)	 (Not Inserted)
2,27 , IFFCO , C , 4 , 01/01/2020 00:00:00 , P1, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 4 , 01/10/2022 00:00:00 , B, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 8 , 01/01/2020 00:00:00 , P2, 	(28-FEB-2025 17:24:20)
2,27 , IFFCO , C , 5 , 01/01/2020 00:00:00 , B, 	(28-FEB-2025 17:24:20)
