

<<START>>,<<FMS_COUNTERPARTY_MST>>,, 	(25-APR-2025 09:53:04)
2, 5 , NTPC , C , 2 , 18/11/2006 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 3 , 01/06/2006 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 3 , 27/01/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 4 , 27/01/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 5 , 27/01/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 6 , 27/01/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 7 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 8 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 9 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 10 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 11 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 5 , NTPC , C , 12 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 6 , KRIBHCO , C , 1 , 05/12/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 6 , KRIBHCO , C , 2 , 05/12/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 7 , DFPCL , C , 1 , 03/12/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 8 , AIGL , C , 1 , 22/07/2009 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 218 , ESEZ , C , 1 , 04/04/2008 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2,  , KSFL , C , 1 , 20/12/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 242 , MAHAGENCO , C , 1 , 16/04/2008 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 249 , NPL , C , 1 , 28/02/2008 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 9 , SIGIL , C , 1 , 01/04/2009 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 9 , SIGIL , C , 1 , 01/04/2009 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 225 , VIL , C , 1 , 12/12/2007 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2,  , VSIL , C , 1 , 23/05/2009 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 10 , GGCL , C , 1 , 11/05/2012 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 11 , TPL , C , 1 , 04/08/2012 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 11 , TPL , C , 1 , 20/12/2018 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 11 , TPL , C , 2 , 01/04/2015 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 280 , WMSL , C , 1 , 31/05/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 280 , WMSL , C , 1 , 25/11/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 12 , MNGL , C , 1 , 20/06/2013 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 1 , 04/02/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 2 , 04/02/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 2 , 01/04/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 3 , 04/02/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 4 , 01/10/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 5 , 01/10/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 6 , 26/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 13 , IGL , C , 7 , 01/12/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 14 , BPCL , C , 1 , 24/07/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 14 , BPCL , C , 2 , 24/07/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 14 , BPCL , C , 2 , 23/02/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 14 , BPCL , C , 3 , 24/07/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 14 , BPCL , C , 4 , 25/08/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 14 , BPCL , T , 1 , 02/08/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 269 , TEL , C , 1 , 06/08/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 1 , 17/11/2010 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 1 , 16/09/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 1 , 01/05/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 1 , 15/05/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 1 , 01/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 2 , 13/02/2015 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 3 , 01/10/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 4 , 18/03/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 5 , 16/07/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , C , 5 , 29/07/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 15 , HPCL , T , 1 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 16 , JSW , C , 1 , 31/05/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 16 , JSW , C , 1 , 25/11/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 16 , JSW , C , 1 , 31/05/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 16 , JSW , C , 1 , 25/11/2014 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 17 , BGL , C , 1 , 28/07/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 17 , BGL , C , 1 , 28/07/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 18 , GSFC , C , 1 , 14/03/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 18 , GSFC , C , 2 , 01/01/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 228 , H-Energy , C , 1 , 14/11/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 228 , H-Energy , C , 2 , 14/11/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 160 , SIMPL , C , 1 , 14/11/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 160 , SIMPL , C , 2 , 14/11/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 160 , SIMPL , C , 1 , 14/11/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 160 , SIMPL , C , 2 , 14/11/2016 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 19 , ATGL , C , 1 , 13/01/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 19 , ATGL , C , 2 , 06/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 19 , ATGL , C , 1 , 13/01/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 19 , ATGL , C , 2 , 06/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 1 , 26/08/2006 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 1 , 18/01/2012 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 2 , 18/01/2012 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 3 , 21/09/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 4 , 01/12/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 5 , 10/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , C , 6 , 21/03/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , T , 1 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 20 , AMNS , T , 2 , 01/10/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 1 , 28/07/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 1 , 01/05/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 1 , 16/05/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 2 , 28/07/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 3 , 28/07/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 3 , 16/10/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 4 , 01/03/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 4 , 01/05/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 5 , 01/03/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 6 , 01/05/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 7 , 01/06/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 8 , 01/07/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 9 , 01/07/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 10 , 15/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 10 , 01/05/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 11 , 01/04/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , C , 12 , 01/03/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , T , 1 , 01/09/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , T , 2 , 01/09/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , T , 3 , 01/09/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 154 , SEMTPL , T , 4 , 01/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 21 , SGIPL , C , 1 , 28/11/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 21 , SGIPL , C , 2 , 28/11/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 21 , SGIPL , C , 3 , 28/11/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 21 , SGIPL , C , 4 , 28/11/2011 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 21 , SGIPL , C , 5 , 23/03/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 21 , SGIPL , C , 6 , 28/11/2017 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 22 , VGL , C , 1 , 03/07/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 22 , VGL , C , 2 , 03/07/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 22 , VGL , C , 3 , 20/12/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 04/10/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 28/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 04/10/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 28/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 3 , 28/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 4 , 30/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 04/10/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 28/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 04/10/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 28/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 3 , 28/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 4 , 30/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 04/10/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 1 , 28/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 04/10/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 2 , 28/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 3 , 28/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 23 , PGPGPL , C , 4 , 30/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 24 , HCG , C , 1 , 02/12/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 25 , GGL , C , 1 , 09/12/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 25 , GGL , C , 2 , 09/12/2019 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 25 , GGL , C , 3 , 28/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 26 , CFC , C , 1 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 26 , CFC , C , 2 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 26 , CFC , C , 3 , 01/01/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 27 , IFFCO , C , 1 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 27 , IFFCO , C , 2 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 27 , IFFCO , C , 3 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 28 , HGL-RLNG , C , 1 , 01/02/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 1 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 2 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 3 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 4 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 5 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 6 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 7 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 8 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 9 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 10 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 11 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 1 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 2 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 3 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 4 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 5 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 6 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 7 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 8 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 9 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 10 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , C , 11 , 01/01/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 1 , 01/12/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 2 , 01/12/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 3 , 02/12/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 4 , 01/12/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 5 , 01/12/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 6 , 04/03/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 7 , 01/01/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 29 , PipeInfra , R , 8 , 01/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 30 , NFL , C , 1 , 01/05/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 30 , NFL , C , 2 , 01/09/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 30 , NFL , C , 3 , 13/03/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 31 , HSIL , C , 1 , 01/05/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 31 , HSIL , C , 1 , 01/05/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 31 , HSIL , C , 1 , 01/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 31 , HSIL , C , 2 , 01/01/2025 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2,  , VVF , C , 1 , 01/05/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2,  , VVF , C , 2 , 01/05/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2,  , VVF , C , 3 , 13/05/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 32 , KFL , C , 1 , 23/07/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 32 , KFL , C , 2 , 23/07/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 197 , BIL , C , 1 , 25/06/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 254 , RIPL , C , 1 , 19/11/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 207 , CP , C , 1 , 15/10/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 150 , HALHFGL , C , 1 , 26/10/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 187 , VIDUWIL , C , 1 , 01/01/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 33 , AGP CGD , C , 1 , 25/01/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 33 , AGP CGD , C , 2 , 01/02/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 34 , MINDA , C , 1 , 29/01/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 34 , MINDA , C , 2 , 28/07/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 238 , LEIPL , C , 1 , 04/11/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 35 , SCHOTT , C , 1 , 24/02/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 36 , HIL , C , 1 , 01/01/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 36 , HIL , C , 2 , 01/05/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 36 , HIL , C , 3 , 21/01/2022 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 36 , HIL , C , 4 , 01/06/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 37 , HCGD-B , C , 1 , 01/04/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 198 , BIPL , C , 1 , 21/07/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 198 , BIPL , C , 2 , 24/09/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 220 , EXXARO , C , 1 , 23/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 220 , EXXARO , C , 1 , 23/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 257 , STVPL , C , 1 , 18/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 257 , STVPL , C , 1 , 18/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 233 , JGPL , C , 1 , 18/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 233 , JGPL , C , 1 , 18/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 279 , WALLCERA , C , 1 , 17/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 193 , ASTIS , C , 1 , 17/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 193 , ASTIS , C , 1 , 17/02/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 109 , PROTON , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 109 , PROTON , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 109 , PROTON , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 192 , ANTIQUE , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 192 , ANTIQUE , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 192 , ANTIQUE , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 149 , ACEGRAL , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 149 , ACEGRAL , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 149 , ACEGRAL , C , 1 , 16/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 38 , KAJARIA , C , 1 , 30/11/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 38 , KAJARIA , C , 2 , 01/02/2023 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 222 , GASGROWS , C , 1 , 07/05/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 222 , GASGROWS , C , 1 , 07/05/2020 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 39 , SISECAM , C , 1 , 09/06/2021 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
2, 39 , SISECAM , C , 2 , 01/02/2024 00:00:00, 	(25-APR-2025 09:53:05)	 (Not Inserted)
