
<<START>>,<<FMS_PUR_SG_INV_MST>>,,, 	(25-JUL-2025 11:31:49)
19025,NA,21/08/2020 00:00:00,ROUNDING OFF,2019-2020,N, 	(25-JUL-2025 11:31:53)
19027,NA,21/08/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19027,NA,21/08/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19028,NA,02/09/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19028,NA,02/09/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19027,941075,07/09/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19028,941733,23/09/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19027,NA,27/08/2020 00:00:00,rounding off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19028,NA,15/09/2020 00:00:00,rounding off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19029,NA,30/09/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19029,NA,30/09/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19030,NA,23/10/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19030,NA,23/10/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19029,942496,12/10/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19030,943367,02/11/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19029,NA,09/10/2020 00:00:00,rounding off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19030,NA,27/10/2020 00:00:00,rounding off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19032,NA,16/11/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19032,NA,16/11/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19032,944782,04/12/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19032,NA,25/11/2020 00:00:00,Rounding Off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19031,NA,05/11/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19031,NA,05/11/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19031,944342,24/11/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19031,NA,13/11/2020 00:00:00,Rounded off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19003,-,28/04/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19003,-,28/04/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19003,922059,10/05/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19003,-,02/05/2019 00:00:00,rounded off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19003,922059,27/05/2019 00:00:00,BL qtya nd unloaded qty remains same so no final duty payment required.,2019-2020,N, 	(25-JUL-2025 11:31:53)
19004,-,16/05/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19004,-,16/05/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19004,922704,28/05/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19004,-,17/05/2019 00:00:00,rounded off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19004,922704,30/05/2019 00:00:00,no change in quantity,2019-2020,N, 	(25-JUL-2025 11:31:53)
19008,924904,30/07/2019 00:00:00,provisional invoice for partial cargo,2019-2020,N, 	(25-JUL-2025 11:31:53)
19008,924904,30/07/2019 00:00:00,provisional invoice for partial cargo,2019-2020,N, 	(25-JUL-2025 11:31:53)
19008,924904-925770,20/08/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19008,924904,25/07/2019 00:00:00,no difference,2019-2020,N, 	(25-JUL-2025 11:31:53)
19008,924904-925770,30/07/2019 00:00:00,ROUNDED OFF,2019-2020,N, 	(25-JUL-2025 11:31:53)
19013,na,24/10/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19013,na,24/10/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19013,928717,08/11/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19013,na,04/11/2019 00:00:00,nil,2019-2020,N, 	(25-JUL-2025 11:31:53)
19013,928717,04/11/2019 00:00:00,nil,2019-2020,N, 	(25-JUL-2025 11:31:53)
20007,NA,23/03/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
20007,NA,23/03/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
20007,934428,31/03/2020 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
20007,NA,26/03/2020 00:00:00,CD rounded ,2019-2020,N, 	(25-JUL-2025 11:31:53)
20007,934428,26/03/2020 00:00:00,rounded,2019-2020,N, 	(25-JUL-2025 11:31:53)
19011,na,01/10/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19011,na,01/10/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19011,927745,10/10/2019 00:00:00,null,2019-2020,N, 	(25-JUL-2025 11:31:53)
19011,na,04/10/2019 00:00:00,Rounded off,2019-2020,N, 	(25-JUL-2025 11:31:53)
19011,927745,23/10/2019 00:00:00,rounded off,2019-2020,N, 	(25-JUL-2025 11:31:53)
21004,NA,22/03/2021 00:00:00,-,2020-2021,N, 	(25-JUL-2025 11:31:53)
21004,NA,22/03/2021 00:00:00,-,2020-2021,N, 	(25-JUL-2025 11:31:53)
21004,949567,30/03/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21004,NA,23/03/2021 00:00:00,Adjusted,2020-2021,N, 	(25-JUL-2025 11:31:53)
20011,NA,21/05/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20011,NA,21/05/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20011,937070,01/06/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20011,NA,22/05/2020 00:00:00,rounded off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20011,937070,22/05/2020 00:00:00,rounded off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20018,NA,22/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20018,NA,22/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20018,943349,02/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20018,NA,26/10/2020 00:00:00,rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
21002,NA,17/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21002,NA,17/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21002,948086,24/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21002,NA,19/02/2021 00:00:00,.,2020-2021,N, 	(25-JUL-2025 11:31:53)
20012,NA,16/05/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20012,NA,16/05/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20012,936885,26/05/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20012,NA,19/05/2020 00:00:00,Rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20012,936885,19/05/2020 00:00:00,rounded off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20019,NA,02/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20019,NA,02/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20019,943758,10/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20019,NA,03/11/2020 00:00:00,Rounded off,2020-2021,N, 	(25-JUL-2025 11:31:53)
21008,NA,06/05/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21008,NA,06/05/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21009,NA,27/05/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21009,NA,27/05/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21008,951605,19/05/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21009,952475,07/06/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21008,NA,10/05/2021 00:00:00,Adjusted,2020-2021,N, 	(25-JUL-2025 11:31:53)
21009,NA,02/06/2021 00:00:00,Adjusted,2020-2021,N, 	(25-JUL-2025 11:31:53)
20020,NA,23/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20020,NA,23/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20020,944534,30/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20020,NA,25/11/2020 00:00:00,Rounding Off,2020-2021,N, 	(25-JUL-2025 11:31:53)
21003,NA,01/03/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21003,NA,01/03/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21003,948549,05/03/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21003,NA,02/03/2021 00:00:00,-,2020-2021,N, 	(25-JUL-2025 11:31:53)
20025,NA,15/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20025,NA,15/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20026,NA,30/06/2021 00:00:00,-,2020-2021,N, 	(25-JUL-2025 11:31:53)
20026,NA,30/06/2021 00:00:00,-,2020-2021,N, 	(25-JUL-2025 11:31:53)
20027,NA,30/06/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20027,NA,30/06/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20025,948193,26/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20026,953840,06/07/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20027,953841,06/07/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20025,NA,22/02/2021 00:00:00,.,2020-2021,N, 	(25-JUL-2025 11:31:53)
20026,NA,02/07/2021 00:00:00,Adjusted,2020-2021,N, 	(25-JUL-2025 11:31:53)
20027,NA,02/07/2021 00:00:00,Adjusted,2020-2021,N, 	(25-JUL-2025 11:31:53)
20021,NA,14/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20021,NA,14/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20021,945418,21/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20021,NA,15/12/2020 00:00:00,rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20022,NA,14/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20022,NA,14/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20022,945748,29/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20022,NA,22/12/2020 00:00:00,rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20017,NA,08/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20017,NA,08/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20017,942788,16/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20017,NA,22/10/2020 00:00:00,Had to pay interest of 1327.99 in addition due to delay of receipt of BOE & CD filing due to custom system issue,2020-2021,N, 	(25-JUL-2025 11:31:53)
20013,NA,18/09/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20013,NA,18/09/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20014,NA,30/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20014,NA,30/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20015,NA,27/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20015,NA,27/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20016,NA,01/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20016,NA,01/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20013,942222,05/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20014,942851,19/10/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20015,944034,16/11/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20016,945203,14/12/2020 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
20013,NA,24/09/2020 00:00:00,rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20014,NA,14/10/2020 00:00:00,rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20015,NA,04/11/2020 00:00:00,Rounded off,2020-2021,N, 	(25-JUL-2025 11:31:53)
20016,NA,09/12/2020 00:00:00,rounding off,2020-2021,N, 	(25-JUL-2025 11:31:53)
21047,NA,06/05/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21047,NA,06/05/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21048,NA,30/06/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21048,NA,30/06/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21047,951606,19/05/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21048,953839,06/07/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21047,NA,10/05/2021 00:00:00,Adjusted,2021-2022,N, 	(25-JUL-2025 11:31:53)
21048,NA,02/07/2021 00:00:00,Adjusted,2021-2022,N, 	(25-JUL-2025 11:31:53)
21050,NA,30/06/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21050,NA,30/06/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21050,953838,06/07/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21050,NA,02/07/2021 00:00:00,Adjusted,2021-2022,N, 	(25-JUL-2025 11:31:53)
21053,NA,30/06/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21053,NA,30/06/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21053,953842,06/07/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21053,NA,02/07/2021 00:00:00,Adjusted,2021-2022,N, 	(25-JUL-2025 11:31:53)
21001,NA,11/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21001,NA,11/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21001,E211100126LNG,17/02/2021 00:00:00,null,2020-2021,N, 	(25-JUL-2025 11:31:53)
21001,NA,11/02/2021 00:00:00,Rounded off,2020-2021,N, 	(25-JUL-2025 11:31:53)
21055,EOS27595,26/07/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21055,EOS27595,26/07/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21055,E21110712LNG,02/08/2021 00:00:00,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21055,EOS27595,28/07/2021 00:00:00,Rounded off,2021-2022,N, 	(25-JUL-2025 11:31:53)
21052,null,null,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21052,null,null,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
21052,null,null,null,2021-2022,N, 	(25-JUL-2025 11:31:53)
23007,84012025,06/03/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23007,84012025,06/03/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23007,984152,06/03/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23011,84012029,10/04/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23011,84012029,10/04/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23011,986562,10/04/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23010,PRX.22.25,24/03/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23010,PRX.22.25,24/03/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23010,985456,24/03/2023 00:00:00,null,2022-2023,N, 	(25-JUL-2025 11:31:54)
23015,PRX.23.01(B),28/04/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23015,PRX.23.01(B),28/04/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23015,987434,11/05/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23028,SIS-23-07,18/09/2023 00:00:00,Actual Proforma invoice amount is 21343278.09. Diff in value is due to rounding and Weighted average of price,2023-2024,N, 	(25-JUL-2025 11:31:54)
23028,SIS-23-07,18/09/2023 00:00:00,Actual Proforma invoice amount is 21343278.09. Diff in value is due to rounding and Weighted average of price,2023-2024,N, 	(25-JUL-2025 11:31:54)
23028,998116,04/10/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23035,CS1.23.47,17/11/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23035,CS1.23.47,17/11/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23034,EQG.23.01 (a),23/11/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23034,EQG.23.01 (a),23/11/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23035,1002538,17/11/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23034,1002540,23/11/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23035,CS1.23.47,20/11/2023 00:00:00,Rounding off,2023-2024,N, 	(25-JUL-2025 11:31:54)
23034,EQG.23.01 (a),20/11/2023 00:00:00,Rounding off,2023-2024,N, 	(25-JUL-2025 11:31:54)
24002,176011181,22/03/2024 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
24002,176011181,22/03/2024 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
24002,1013981,17/04/2024 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23025,T2C.22.15 (C),31/08/2023 00:00:00,This is same vessel dated 02-Sep-23, parcel 1& 2 from Trinidad and parcel 3 from Nigeria. Price is diff for Nigeria qty,2023-2024,N, 	(25-JUL-2025 11:31:54)
23025,T2C.22.15 (C),31/08/2023 00:00:00,This is same vessel dated 02-Sep-23, parcel 1& 2 from Trinidad and parcel 3 from Nigeria. Price is diff for Nigeria qty,2023-2024,N, 	(25-JUL-2025 11:31:54)
23025,995625,31/08/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23025,T2C.22.15 (C),02/09/2023 00:00:00,Rounding off,2023-2024,N, 	(25-JUL-2025 11:31:54)
23040,SIS-24-01,18/01/2024 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23040,SIS-24-01,18/01/2024 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23040,SIS-24-01,18/01/2024 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23040,SIS-24-01,20/01/2024 00:00:00,rounding off,2023-2024,N, 	(25-JUL-2025 11:31:54)
23024,T2C.22.15-A-B,30/08/2023 00:00:00,Invoice qty is summed for two parcels of Trinidad qty (2565540+508550 mmbtu) with same price,2023-2024,N, 	(25-JUL-2025 11:31:54)
23024,T2C.22.15-A-B,30/08/2023 00:00:00,Invoice qty is summed for two parcels of Trinidad qty (2565540+508550 mmbtu) with same price,2023-2024,N, 	(25-JUL-2025 11:31:54)
23024,995623,30/08/2023 00:00:00,null,2023-2024,N, 	(25-JUL-2025 11:31:54)
23024,T2C.22.15-A-B,02/09/2023 00:00:00,Rounding off,2023-2024,N, 	(25-JUL-2025 11:31:54)
24006,97055393,10/05/2024 00:00:00,null,2024-2025,N, 	(25-JUL-2025 11:31:54)
24006,97055393,10/05/2024 00:00:00,null,2024-2025,N, 	(25-JUL-2025 11:31:54)
24006,1016311,14/05/2024 00:00:00,null,2024-2025,N, 	(25-JUL-2025 11:31:54)
24010,N1F.23.06,28/06/2024 00:00:00,null,2024-2025,N, 	(25-JUL-2025 11:31:54)
24010,N1F.23.06,28/06/2024 00:00:00,null,2024-2025,N, 	(25-JUL-2025 11:31:54)
24010,N1F.23.06,02/07/2024 00:00:00,Rounding off,2024-2025,N, 	(25-JUL-2025 11:31:54)

TOTAL DATA EXTRACTED :,1003,,,  	(25-JUL-2025 11:31:55)
 
<<END>>,<<FMS_PUR_SG_INV_MST>>,,, 	(25-JUL-2025 11:31:55)
 
<<START>>,<<FMS_PUR_SG_INV_MST_PURCHASE>>, 	(25-JUL-2025 11:31:55)
 
COMPANY_CD,COUNTERPARTY_CD, PLANT_SEQ, FINANCIAL_YEAR,CONTRACT_TYPE,INVOICE_NO,TIMESTAMP
,BPCL,1,2023-2024,I,2001017703, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,59, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,68, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,D,72, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,D,75, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,D,73 and 74, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,76, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,79, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,82, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,88, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,87, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,99, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2023,T,98, 	(25-JUL-2025 11:31:55)
,AMNS,1,2022-2024,T,100, 	(25-JUL-2025 11:31:55)
,AMNS,1,2023-2024,T,02, 	(25-JUL-2025 11:31:55)
,AMNS,1,2023-2024,T,00000000000020, 	(25-JUL-2025 11:31:55)
,AMNS,1,2023-2024,T,37, 	(25-JUL-2025 11:31:55)
,AMNS,1,2023-2024,T,45, 	(25-JUL-2025 11:31:55)
,AMNS,1,2023-2024,T,47, 	(25-JUL-2025 11:31:55)
,AMNS,1,2023-2024,T,48, 	(25-JUL-2025 11:31:55)
,AMNS,1,2024-2025,T,26, 	(25-JUL-2025 11:31:55)
,AMNS,1,2024-2025,T,27, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0087/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0090/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0088/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0089/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0093/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0095/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0091/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0094/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0092/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0096/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2023,D,0097/22-23, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2022-2024,D,98, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0099, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0100/23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0102/23-2, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0104/23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0112/23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0114/23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,SEIPL0116-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0117/23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0120-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0124-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0128-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0133-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0134-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0138/23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0156-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0159-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2025,D,0167-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,001-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0147-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0153-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0141-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0144-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0162-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2023-2024,D,0139-23-24, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0002/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0007/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0012/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0013/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0020/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0027/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0036/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0048/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0054/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0058/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0063/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0069/24-25, 	(25-JUL-2025 11:31:55)
,SEMTPL,1,2024-2025,D,1SMH0087/24-25, 	(25-JUL-2025 11:31:55)
